50.1,-28,41,29.77,38.65,-15.99,17.83,-2,25,-34,63.33,69.91,107,-43,9.99
-10,47,74.42,117,139,117,70,26,140,115,108,13,132,53,34
64.8,88,50,54.93,42.47,-1,135,-19,92,2.4,-43,31,116,8,3.12
-12.51,92,-18,-25,130,36.3,32,66.09,26.12,49.09,-44,130,74,127,18
131,115,96,70.82,19.71,42.7,72.16,6,63,-13.35,128,-5,-8,120,-43
-23.41,-8,83,27.24,91,34.13,149,119,40.77,74,62,18,17.25,143,137
21.44,17,56.16,21,8.75,-19.07,60,120,47,-8,118,45.53,5.83,62.56,51.42
129,43,48.24,-22,59.07,15,3.54,1.55,142,-49,75,24.42,-3,-6,46
-29,70,32,-23,54,76,-41,130,18.01,117,56.83,60.61,13.42,14,128
135,59.27,42.74,91,54,114,33,59,111,87,-38,20.77,126,64.7,136
24,107,69,34,34.51,51,126,32,49.87,70.41,79,26.69,-27,-40,128
5,50.97,-44,36.56,14,-31,32.74,67,41,88,-8,-37,68,83,59.99
130,15.23,105,90,17,-19.9,38,-23,16,-30,77,27.14,-45,18,63
33.96,-21.98,-46,128,104,-22,31,63,6.93,47.45,-48,92,84,21,143
134,76,135,64,33.32,-8.21,90,-35,139,107,-19.91,34.98,57,-24,102
108,-41,111,35.17,72.63,-31,69.17,24.61,92,-20,58.22,-7,-24.28,124,29
135,60,1.85,20.5,64.27,8.28,62.59,29,54,149,78,26,6,57,-18.38
2.64,-39,56.41,-4,67,125,22,134,108,97,149,38.52,78,72.17,49.16
65.42,3.07,36,2,54.25,26,117,-16.29,100,101,54.42,-5.48,-5.23,-4,89
13.74,130,12.91,19.45,-47,69,-11.47,21,-12.95,-6.61,38,27,19.5,68.19,42
53.22,64.43,-7.09,0.52,109,35,141,62,-38,21,10.27,-46,98,-6,22.51
131,69,-32,147,58,-34,24.99,40,17.43,73,120,45,56,61.86,45
66,61.59,105,70.96,119,148,53.13,20,-19.06,65.52,11,62.37,53.34,70,-18.27
21.41,19.39,-19,4,65.58,50,48,24.35,-15,-4.17,52.74,45,-38,119,-50
-6.77,-19,146,107,32,54.14,124,69.45,24.2,57.36,58,-35,57,149,12
2.33,-36,-42,25.48,55.15,32.99,-28,110,-27,67,36,52,81,40.74,28.98
22,-12.57,50.89,45,44,-47,-5,12.46,-12,5.57,70,141,-26,26,1.32
8.5,47,-13,36,83,109,-13,-26,68.19,130,52,58.92,64.89,32.92,-15.76
31.7,-16,47,31.8,28,34.88,-16.03,-40,3.36,74,18.61,58,4.63,94,41.48
14.65,137,58,36,102,117,94,-33,39,44.77,15.71,12,109,77,63.75
-24.22,-9.77,101,62.89,-1,-19.55,96,105,138,43.2,105,113,-21.86,120,40
63.04,137,113,47,47.19,67.05,23.04,57,-40,-0.86,92,42,32.21,0,19
117,27.39,73,67,88,38,-12.01,146,52,146,146,50.58,-18.03,11.71,18
-47,22.14,74.41,1.59,26,-7.52,17,25,33.46,55,-45,72,73,9,28.54
73.81,46.35,141,22,37,93,48.39,47,71.94,140,9,98,42,-5.88,-1
51.2,64,3.09,-25,12,38,67.31,-13,-22,32.64,91,10,52,89,-9
17.29,50.89,21.51,-19.37,3.26,101,55.42,-7,64.96,36.6,49,53,60.05,17.49,-12.58
-5.14,-5,-41,63,6.88,-16,16,33,40.38,50.72,6,119,-16.56,-42,-30
13,103,66.83,43,32,81,94,88,68.52,61,22.14,46.19,18.68,-14.97,18.94
59,30.26,44,49,-48,-11,-11,71,-36,-15,20,-4.95,-16.67,149,49
76,138,40.17,-17,15.97,0.33,103,86,50.48,59,-9,115,-44,33,8
89,77,-6.11,-11.43,111,25,-11,101,46.92,-8.34,2,146,31,121,-0.98
104,32,67.13,118,125,26.82,69,68,102,88,126,118,65,44,58.52
-22,116,-5,18,83,-37,107,133,57,107,10.31,22,138,51,36
-6,17,62.52,-2.26,24,35,110,94,16.47,60,130,142,73,-11.18,67.01
70,-25,144,98,90,115,9,35,69,26,19,103,119,-8,59
-8.66,29.19,-38,63,36.26,49.41,14.88,50,18,57.02,104,113,58,21,8
2.97,-17,57,89,20,121,42,99,102,95,70.96,-4,-7.79,24.02,-4
17.08,65,70.13,-23.72,16.53,-9.92,46,-2.68,69.35,149,142,26,-44,106,6
-15.96,-43,65.82,126,41.38,15.29,-7,-15.54,73.82,146,26.84,122,27.25,7.27,143
4.78,-19,49,40,137,44.31,122,-39,27.1,-19,74.73,57,21,32.72,-18
89,73,129,7,-21,22.76,32,-19.55,-8.55,63,-15,-4.6,92,93,6.11
110,12,22.5,25,0,57,124,-49,22.58,32.99,70.37,59.21,65.69,10.36,67.71
134,44.04,-4,-48,-25,-16.18,58,104,36.7,-23.23,-15.38,-24.09,-5,-37,-2.21
72.43,70.77,-24.26,7.93,23,-15,114,-28,-18,11.66,101,70,1.77,28,-13.7
141,-38,7.67,-26,129,86,-17.12,30,-43,-15,-18.67,12.29,127,2.94,38.43
-5.48,142,-45,126,85,148,44,-5.67,14,-3.11,109,17,74,47,47.45
126,-15.94,135,-42,-45,90,37.49,6.19,2,-47,34.91,-33,-23.41,-50,95
31,-3.92,111,-8,81,-42,-12.21,94,-28,6.49,6.75,44,26,54,5.2
-4.64,125,91,146,-26,35.54,7.61,135,121,8.04,37.98,44,19.04,15.69,-43
-7,-4,-8.88,115,95,57.82,-11.21,5.92,23.09,118,128,85,69.14,134,8.63
65.84,33,30.58,110,15,66.34,-7.2,1.34,-16.94,53,123,56,114,147,92
53.68,-15,69,41.17,57,-4.87,-6.17,56.15,86,10.04,25.36,132,4.34,-8.37,120
26.25,-38,67.22,133,74.24,76,9.93,10.35,-6,26,29,-3.62,106,-20.6,25
-29,4,4.4,41.14,72,104,73.63,125,37.1,-1,63,92,5.74,70,58.73
-19,148,26,34,-2.27,40,46,21,74.54,74.51,138,100,-39,-49,40.68
-7.4,43,63,-2,0,-2,23.26,50.93,24.43,111,1,148,50.14,74.01,-30
82,-16.54,76,111,30,28,149,-8,92,53,18.07,64.73,15,-23,-40
114,35.86,-10.4,-1,134,-2.91,71.12,73,41,-33,135,51.02,38.18,93,65.38
49,33.18,-9.02,-4,69.91,78,-39,-26,110,27,53.26,116,76,26,3.66
70.77,12.27,68.68,12,8.23,125,126,90,4,-32,75,138,46,7,99
18.09,9.77,40.58,83,10.76,123,67,-27,-43,43,62.61,100,19.48,73.89,127
8.38,76,88,92,66,-2,22,88,-10.59,140,2,10.7,69,71.71,50
37.09,45.96,-50,35.82,5.91,140,97,94,22,59,61,-20.41,17.35,-21,-9.38
-46,-12.68,119,40.24,-42,59,-23,121,44.34,141,54,-24.35,-8.16,-5.76,20.52
38.17,2.16,-16,14.36,8,2,122,53,145,64,-1.67,135,119,91,128
-16.6,-30,74.29,47,28.76,34.15,-34,137,141,37,-29,108,14,77,18
86,-21,57.99,73,79,44.14,58.48,67.07,54.13,67,131,-13.39,-3.01,110,138
73.41,60,21.97,70.13,5,12.11,-23,-10.83,-25,101,-23.25,66.74,104,71.93,106
10.97,70.86,-11,101,90,-18,54.62,36.67,64.77,-7.42,4.18,111,52.24,-19.49,143
146,71,81,16.82,24.03,44,-21,-46,67.62,13,51.19,52.96,142,11,31
137,-13.36,13,-13.63,51.11,22,-8,27.75,59,20,-18,104,53.98,21.22,52.47
131,50,-23,124,62.9,-28,24,44.64,35,47.24,-39,120,32.98,42,63
83,20.19,27.01,30,-48,59.15,23,8,78,133,-15.02,-29,-8,-10.48,-24.15
35.56,88,148,-34,136,120,109,27.4,47.5,-11,7.5,-27,62.47,41.15,139
117,37,17.7,-23.31,-18,50,-21,19.68,-33,53,7,11,1.27,60,-46
80,-15.5,97,30,104,-9,33.23,68,80,63,88,140,47,10,39.17
109,48,-15.39,-31,19.41,-43,117,-35,6.9,-6.21,30,98,-48,-15,-4.27
40,118,22,-17.71,47,-29,112,22.56,55.38,56.79,-18.86,10.86,46.17,24,44.52
27.19,0,16,-0.82,64.87,94,122,0,75,134,-33,31,104,-41,-13
-19,1,-2,10.86,67,104,25.6,132,67,26.33,34.42,-13,8.27,-23.08,84
17.63,94,1,-32,4.11,-8.78,103,73.83,2,86,-29,-30,42.74,42.51,119
-35,54,-12,-5,60.27,38,17.13,13.92,20.53,-12,-3,18,23,31,32.96
72.06,-22,-6.55,47.12,-21.61,64.95,44.76,44.51,-9.66,120,130,19.09,-26,-6,-7.11
129,99,53.86,64.49,32.34,147,27,140,-11,39,68.91,-1.46,33,65,74.65
-5,-4.53,119,36,60,-5,-24.13,16.51,130,8.67,29.53,117,-43,123,39.04
65.15,46.16,81,77,140,126,124,-41,74,66.06,22,-4,132,88,-38
-32,28.72,3.99,62,10,25.56,95,22.37,99,49,96,36,11.28,73,16.97
61.17,19.76,46,27.74,-40,-27,142,49.82,97,3.16,121,39.65,34.33,8.32,25
27.16,106,57,36,3,-23.11,76,58.72,110,47.38,61.66,59,117,121,20.06
-3,33.92,48,27,15,116,-8.6,40.38,44.2,105,-24,-12.62,85,61.82,-48
-32,146,6.31,39.03,6.71,56,44.33,35.36,94,19,25,64.42,48,58.33,79
140,58,105,14.92,-31,40,59,-43,32,5,-19.2,30.58,26,62,72.74
-3.06,-8,54,35,120,32,-0.19,111,-38,11.45,55,43,2.19,110,-27
12.2,0.01,41.1,76,11,-31,94,-9.37,52,-13,0.97,126,78,51.44,84
-46,42.8,74.72,-33,3.37,-24.33,16,88,73.05,-33,4.22,9,22,55.03,-26
137,42.6,-17.31,-0.33,120,132,71,98,35,138,111,64,67.57,73,58
112,51.86,37.48,-8.16,40.95,-28,14.49,-7,6.29,-15,-21.01,96,66,124,36
42.29,43.87,-2,51.61,-41,71,77,108,10.98,10,130,26,-42,57,37.8
131,90,148,44,149,35,66.77,61.48,148,-21,-24,127,48,63.1,115
149,60.76,-14.1,54.45,107,124,46.96,86,-12,28,8,-18.2,70,-21,-28
-40,54.57,1.47,31.39,-16.61,72.69,48.2,67,96,96,13,94,-14.4,106,5.15
-41,65,115,13,-48,102,113,8.74,37,50.83,-17,-21,92,-47,72.8
25,4,-23,-23,3.92,-26,45.25,37,91,83,-13.49,22.08,-21,33.26,-1.6
58,104,-17,90,39,123,135,136,0,25,-3.22,122,98,56.8,0.34
7.4,47,108,20,-2.05,10.21,67.97,-15,-14.15,97,18.86,-40,75,3.55,128
-33,18,142,27,61,45.62,-6,72.56,68.09,73.88,37.84,-7.95,49,-46,127
11.01,-32,-49,-17.08,20.13,-49,-15.31,-39,-10,83,-20.71,-35,32.45,98,-50
0,-43,32,26.09,113,65.35,79,126,-19,-35,60,-31,141,55.57,5
44,-34,111,21,120,72.48,16.36,49.1,72,46.55,38,48.9,37,52.6,-25
-23.89,81,97,99,35.18,-22.73,51.72,28,25.15,-9.55,23.44,143,40,-38,-18.67
-34,-45,42.53,-9.07,-31,-49,-7.93,-9.02,107,136,-16.45,107,-8,137,147
35,39.49,142,27.63,22.66,56.55,-1.08,-40,74.22,9.16,99,30,-14,66.8,-8.93
1,38,24.74,-10,73,6,-10.51,84,118,55,34,0.07,37,139,51.78
108,-18.16,22,7,-3,112,24.81,115,70,-50,-18.79,74.13,-50,8.86,88
69,-5.37,59.23,-38,69.64,66.36,76,75,3.57,64,90,40.54,-24.91,50,56.52
23,93,111,11,83,130,104,56,143,97,27,28,39,57,25
31.64,143,56,136,69.34,49.9,10,-10.24,23,57,-8,-5,27.17,19,127
7,-40,107,-25,-21.13,23.08,63.82,-5,29,-32,38,61.69,93,14.44,126
-2.47,135,23.96,-5.76,16.33,-44,8.52,-12,79,95,1.99,-24.18,56,118,39.08
-13,-40,70.28,65.14,42.04,-13.8,136,113,13,-47,21.88,-15.13,68.01,30,66.45
7.27,133,-9,19,60,-18,-27,-23.27,9.26,-17,1,47.07,107,135,8
17,27,14.63,-6,127,74,61.87,69,41.35,98,-9.83,-23,3.13,45,43
45.28,9,62.24,2.95,31.1,2.94,107,35,17.91,3.91,148,47.17,56,119,10.2
-17.01,8,50.95,-5.09,42.95,46.61,91,-31,27,95,35,25.18,77,45,-39
-42,-3.18,-43,-21,26.43,-28,25,-21.12,130,41.59,46.68,15,48,113,-36
-37,83,-26,50,72,22.25,15.05,21.71,-2,-42,-24.24,63.42,19,100,77
5,20.68,-21.68,38,0,-46,39,30.65,-17,20.83,42.24,29.84,107,59.86,-46
-45,38,72.68,31.61,-37,8.46,-31,-50,68.37,37.58,58,58.9,-25,140,36
95,57,71.26,24.67,6.07,50.92,27,-40,59,92,-34,49,15,27,46
116,87,-23,-0.16,29.29,66,34,28.27,61,-21,-20.12,102,-8,-17.41,-12
-13.06,-19.53,-2,38,105,94,-20,35,27.39,19,63,73,4.29,91,81
47.09,-29,44.87,-22.5,112,55,-18,80,95,118,146,17,145,52.89,12
-13.09,98,-4.43,135,-2,65,143,15.75,19,126,-16.76,-49,9,75,-40
3.37,31,28.05,82,-18.82,102,52.16,66,17.53,42.76,32,29.69,12.65,-0.42,69.13
108,8.22,32,47.96,-14.42,76,48,-2.71,73.32,3.96,4.62,25,70.52,50.16,-3.19
97,41,-9,69,53,-7.98,145,57.77,12.87,64.35,34.1,12,78,12,38.82
65,121,100,-7.71,12.36,3.3,-41,19,-13.91,33.49,8.37,-40,-8.62,127,123
91,-18.94,-6.62,4,33.09,36.88,51,35.01,56.72,134,12.56,21.69,-9.61,85,-43
-15.03,21,41,-10,18,58.06,100,102,25.03,39,74.12,91,32.73,8.88,49.44
32,78,33.38,-44,-5.91,138,61.3,63.77,134,60.15,35.16,73.3,-47,41.09,6
142,34.04,-14,21.5,107,47.64,20,37.12,5.95,2,46.06,17.12,42.73,110,54
66.68,88,32.83,-19.55,64,2,72.42,-22,-42,36,127,-21,111,1,15
42,-15,-29,5.68,40.12,-4.86,2,20,118,66,82,-14.21,126,2,-34
22.46,72,-18,11,146,-6.32,47,107,4,-23,28,-27,-24.67,37,42.18
12.1,67,102,-38,64.68,53,36,70,70.26,-8,38,86,47,-18,-12
55.81,90,51.91,1,28.21,125,-16.41,21.4,20.73,19.98,-18.23,21.54,27.87,68.31,109
-10,30,43.02,81,-21.99,68.2,77,46.84,-8,-35,25.11,22.83,67.43,-47,-10
-47,29,-7.74,26.86,141,61.85,130,122,15.34,29,48.24,29.85,-0.87,58.87,120
101,24,74,73.04,5,13.1,86,-40,120,49.7,-19.58,1,19.32,-17,8
-14.65,21,17.63,-30,11,58,48.71,65,-1.54,123,-44,-0.33,119,22,-28
45.19,1,124,-5.16,38.19,33.1,133,-37,69,-24.34,-22,101,143,90,60
-5,16.6,-25,75,58.65,-3,60.09,23.49,4.7,81,1.58,-22.62,49.59,-15.1,33.54
-45,137,-24,134,-17,104,59.14,45,77,-12,23,114,-48,14.51,1.96
55,30.1,10,11,-40,-4.19,89,38.82,49.86,-44,139,57,30.69,-49,-42
-48,7.67,52.02,15.14,-37,-8.04,63,-20.44,-17,105,33,22,12.47,-26,52.98
105,59.2,115,80,14.43,60.4,-16,56.74,45.32,65.85,35,2.65,-17.3,50,67.72
61.73,113,-41,56.71,71,-25,-44,70,139,27.41,-7,112,39,45.6,8
-21.16,67,-15,9.68,62.79,134,-36,125,-7.21,57.15,-7.53,19.54,-13.74,30.24,-21
121,30,-43,79,105,70.82,38.52,22,64.54,38.04,20.99,52,4,124,111
-21.57,23.97,-13,94,51.23,101,6.02,-7.85,-13,-37,48,57,71.37,32.84,18
8,142,52.46,27,100,81,63.51,17.62,46,74.64,42.84,32,19,24,16.33
118,69,6.5,95,17.93,123,23.92,63.89,71.17,18,34,28,38.69,11,-18.15
11.78,49,22.63,21,112,-3.99,-5.47,32.3,11.36,23,47.8,18.13,80,-11,27.01
6.19,-17,-17,110,27.73,-7.34,92,115,-25,36,6.58,69.46,17,-20.6,-42
3.07,69.86,9.83,31,-23.81,109,16,71.82,73.19,65,41.3,42.95,51.57,3.66,113
13.4,32,-19.1,-48,33.69,131,74,44,36.56,28,-15.97,5,60,45.47,-35
26.66,-1.07,48.71,28,76,-15.54,120,97,29.91,66.41,112,40.52,-5.74,98,9.79
25.94,-36,135,8.37,67.08,17.39,-13.26,71,41.34,-16.43,144,7.61,0.76,-20,74
43,-18.45,64,72,37,-1,-22,133,106,81,70,31.23,-4,-38,79
-13,14.74,28,51.02,94,122,26.81,129,64.62,89,97,100,-6.07,-5.64,-47
80,23,-31,49.33,45.69,13,60,29.15,-13,-42,61.7,15,56.23,-35,16.13
53,104,34.59,22.67,65,49.11,-24,-7,54.07,51.71,-1,52.66,1,67.24,92
-49,104,-4.43,50,111,-33,3,-15,101,43.81,-46,48.08,16.82,41,49
17,27.76,45.41,66.29,58,7.61,22.15,43,7,61,62.31,50,109,48,-29
-22.92,43.35,30,143,89,146,27.04,-25,-7,56,-48,135,-47,-14,48.23
41.14,54.99,-14.45,-4,-42,67,124,9.59,47.34,97,-35,6.68,109,-41,-6.96
63,23.5,-8,52.63,3.68,-15,70,0,69,43,41,25,41.05,41.9,50.2
130,2,-19,74.96,24.88,-38,12,-29,15,56.54,139,-44,-4,47.5,46.57
83,-38,117,22.64,-24.43,103,77,15.99,39,148,-20.56,42.11,58.99,133,127
-4.2,62.13,139,63,42,80,1.29,34.97,66,72,98,74.56,139,8.7,-22
31,68.96,65,-5,104,65.11,21.76,52.49,-11.47,38.68,114,4.66,46,80,23.67
114,-2.3,49.93,37.66,-19.2,-42,22.8,16.65,68,66.22,36.79,40,6.92,102,9
28,24.05,6,92,85,-33,24.54,0,42.36,-21,12.12,50,43,54.72,43
53.1,-5.89,-10.43,29.35,100,96,117,52.69,16.31,64.7,16.9,-13.02,136,14.25,8.22
3.81,30,50.43,131,147,-18,83,119,98,101,41,114,82,79,88
34.07,38.15,78,11.81,38.19,60.53,35,95,5,-12.43,-1.88,55,-35,93,45.8
11.21,64.39,6.11,30.34,-27,6,-22,-27,149,8.04,42.32,-18,117,10,17.84
63.47,-11,21.8,-10,-49,56.21,-31,12.97,64,70.89,41.2,-20,148,8.04,-20.2
65,64,102,84,-47,57.75,88,147,36.1,31.65,35.91,35,125,56.41,-32
65,-43,63,8.03,26,146,29.03,51,70,32.64,112,93,27,-12.93,25.49
116,11.14,45,39,41,0,9.3,-13.79,86,34,113,55,65.8,149,68
-49,59.73,0,20.36,-16.73,72,30.77,34.02,43.12,69,-6.46,146,25.53,59,-9
-15.31,73.95,24.77,-24,134,13.57,105,23.04,2,98,21,28,80,-41,30.79
126,37.92,-12.83,65.57,28.46,64.45,12,-14.18,58.92,77,71.64,31.82,53,127,127
137,131,136,7.39,-0.01,18.02,-2.11,28.67,26.71,142,-23.36,-30,61,113,130
69,32,30.63,-9.36,-50,107,75,55.03,52.22,72.58,48.42,65.03,85,55,68
120,-36,43,9.04,67.59,61.82,21,70,-40,132,-26,58.71,3.18,21,5.15
61,-1,138,73,55.2,55.77,65,39.64,58.38,17,10.86,-4,68.86,-14.16,104
8.72,102,43.13,132,103,-23.9,2,138,-45,69,26,-1.46,2,58.39,-16.99
73,-10.57,41.77,23.07,28,38.45,52.57,71.65,-15.13,-10,17,6.36,126,18,70
-2,23.08,148,14.33,3,71.65,37,48,49,-7.27,56.82,30.03,138,110,61.56
54.91,114,111,70.46,131,-12.1,25,79,70.95,16.97,83,117,-18.88,122,4
35.59,83,32,49.13,69.83,-49,71.26,-4.29,48.4,59,2.5,-10,20,111,-21.64
-18,143,-13,7,42.79,26.56,30.56,33.45,130,6.78,45.23,76,92,130,63.34
-22,38,8.13,62.82,-23.57,73,19.99,-25,64.5,119,68.47,48.23,41.48,50.85,65
34.85,69.73,55.19,-32,144,53.61,12.58,-10,81,-35,-36,31.6,-21.84,34.99,55.93
-34,-18,-3.91,108,122,-1.86,52.5,21.61,63.82,114,112,58,73,53.34,127
6.74,54.03,-34,13.48,-49,66.08,59.42,-22,-8,65,86,10,36.72,128,53.4
-46,78,-34,-24,1,22,-0.35,80,116,-5,52,9.46,-4,-14,-50
103,-29,58.69,56,70,-44,1,56.49,73.94,17.72,-15,72,-9,21,85
40,17.47,65.29,-4,-21.14,148,67.27,26.89,63.46,-5,2,67.86,49.68,131,-12.74
20,82,62,51.11,39,6,-4.93,17.61,68,54,8,56,-27,105,-35
61,30.91,-9,142,50,85,-17,-43,142,15,-9.98,16,102,52,96
-45,66.53,-46,61.26,26.94,-4,8.36,-13,120,65.78,119,34.4,13.47,35,33.37
56.5,7,88,66,21.1,38.37,86,-20.18,79,15.09,-23,99,8,-36,29
64.84,39.32,54,73.05,34.66,-32,112,71,-46,23.29,86,63,27,120,109
-45,11,-12.1,-37,105,36,-23,84,22.48,64.59,-39,147,58,-7,21
148,147,-50,72.92,-9.39,143,145,33,45.71,-15.21,4,41.44,51.25,39,10.48
42,85,44.49,-23.45,45,16.27,8,-50,59.74,124,24.86,-23,-22.3,83,95
-6,57,-37,30,55,78,-7,35.33,16.13,140,7.63,54.79,68,-5,144
59.78,140,31.15,24.48,99,69.99,-9,131,124,-20.73,106,51.7,49.86,-4.36,119
27.29,29.88,6,127,-13,-29,42,30.38,5.34,-14.44,-23.39,-10.81,53,-27,32.83
74.56,63.08,51,-9,39.9,107,13,61,147,-36,37.88,65.37,64.71,11.57,106
9.74,41,-22.86,70,139,142,13,50.14,87,36.71,-16,42.29,-14.2,130,84
67,14,78,128,35.64,-8,23,30.37,-8,43.88,-6.36,56,1,44,79
110,49.52,46,-18.86,31.78,62,-7,82,-43,41.53,-37,5,58.08,36.74,-30
55.6,41.56,55,137,62.31,-19.72,59.64,88,-40,-15,143,53.62,65.35,23.08,0
43.71,15,149,-6,53.18,44.18,6.14,147,145,-5,-1,71,118,53.1,71.92
120,63.64,10.55,13,118,-49,70.85,98,54,28,-16,135,90,-13,93
58,134,19.67,93,60,-14.96,69.61,71.18,-7.26,70.27,39.92,19.67,23.44,24.79,22.85
56,40.97,-1,39,81,35,12.39,-2,69.73,-16,-40,-3,42,84,109
-4.87,101,2.82,-3.64,1.97,32.56,12.02,-21.27,69.72,16,-27,16.72,30.77,-5.52,64.5
10.23,49,18.23,126,28.57,20.37,-48,-19,63.81,95,-15,98,69,5,29
7.04,131,73.57,8,-20,81,29,78,-35,-24,-22.88,102,143,59.16,49.25
76,16,14,121,-9.71,124,96,19.98,14,-13,37,66.7,46.45,14,-5.86
-6,15,97,45.15,57.11,139,-11.95,-15,87,18,4,103,148,27.05,34.67
-41,14.51,139,23,55.34,-44,73.02,41.82,-46,69,-41,-45,35.86,9.58,-34
38.24,25.49,10,120,-9,-24,-16,-22,42.77,126,27.84,-11,61,29.82,-21
32.26,-41,68,-9,36.32,46.39,-17,48,18.74,-4.61,-44,-31,34.38,118,22.78
-24,17,-12,40.25,34,19.59,40.81,23.04,90,27,147,52,11.18,64.38,35
138,118,-20.33,146,77,-44,4,27,37.05,12,54,44,10.76,29.78,31
26.09,92,-38,-5,63,8.66,27.35,69.54,6.7,31.32,-19,-43,70.28,-9.15,149
125,27.14,-2,132,-39,115,143,-48,18,35.1,124,28,24,17,-39
-20.97,39.71,53,82,-8.72,145,27,-4,43.85,121,108,71,138,41.48,95
