38.13,1.25,68.02,26.31,66.71,-14.07,42.97,144,68,-37,38.37,94,78,69.16,16.81,28.68,54.29,13.64,5.17,-11.58,4,72,-43,114,-20
137,39.06,35,66,142,-9.18,140,26,3.39,71,1,-0.18,125,31,127,132,51.28,78,13,83,11,-16.78,48,9.94,-14.76
77,-1,128,34.2,68,-35,24,-43,100,88,49.64,-22,53,54,-25,24,68.69,67.02,-5.88,37.58,118,64,57,101,-48
-37,-7,53,20,9.53,37.47,13,147,30,6.69,24.27,67.2,74.65,118,37.95,69,65.94,-3,129,34,2.71,93,135,53.35,11
46.61,14.71,6.56,45.13,50,146,24,102,-0.54,46,55,127,62.4,-48,75,-14.75,-40,120,-33,71.87,52.91,27,115,23,44.52
59,83,23,8,30,88,7.01,-33,117,53.97,39,113,106,72,53,-49,45,110,27.52,-45,19.95,39,40.93,5,129
102,-8.39,7.54,35,79,40,8,65.99,71.48,34,9.47,45.37,35.75,12.58,18.17,-21,-10.44,5.08,32.09,58,60.36,9,132,58,-1
66,56.69,40,-10,4.07,-18.06,17.07,102,43.93,10,108,44.31,3,-13.06,11,47.11,59.65,-46,37.72,20,-2.54,-47,-35,-15.8,16.46
87,-16,23.08,-24,28,101,4,1.09,55.73,24,29.49,74,26.79,113,1.84,31.36,96,58,109,-22,91,49,49.66,-5,14
38.88,-39,14.92,21,13.17,7.09,138,-24.61,5.54,-23.4,49.23,-16,130,-12,91,-5.41,110,23.63,20,36.6,40,10.74,-13.93,91,49.9
73,149,24.66,9,16.32,139,68,135,140,50,2,-2.83,-19.92,-22.45,96,44.82,83,5,91,-3.93,112,33.75,13.28,35.92,58
-43,94,62,-32,53.92,96,57.76,56,17,131,19.17,34.02,-20.29,27.98,136,146,126,72.78,70,79,-6.57,84,-4,12,35.44
43.65,35.04,27,140,67,37.06,62.4,-47,1.92,91,93,52,35.99,82,-50,126,43.43,54.73,-43,52,30,54,86,9,77
99,83,-2.25,131,14,25,-3.27,-31,2,18.93,44,112,61.4,68,50,71.18,62,-1.48,124,7.32,123,57.79,-3,45.37,65
28.89,-45,-22.52,11.75,-11.98,96,-35,72,55.05,43,62,17,18.8,-43,-50,-48,35,66,13.38,42,24,-12,24,-7.07,-34
-35,15,32,24.91,38,33.13,70,57.42,110,18.1,40.34,-10.34,4,9.53,18.19,37,30.25,38.35,55,42.35,-10.6,147,43.04,79,1.4
22,43.85,24.87,67.68,-27,23.47,2,-10.34,-4,-24.87,41.82,2.68,51,-1.83,40.44,119,94,110,8.28,138,60,-14.18,11.69,-22,1
-0.91,46.4,55.03,48,13.68,86,23.15,127,-13.85,6.28,69.77,78,-18,83,37.95,14.73,-15,66,69,9,38,-17,29,5,61.86
52,8.28,61,-45,-22.36,44.34,-46,26.64,132,104,39,40.07,14.58,90,75,23.9,66,127,46.03,116,21,-2.12,84,17.25,36.67
72,-46,33,-20,56.86,4,-11,71,57.4,59.35,104,-10.65,8,-9.23,8.76,12.65,68.3,44.66,116,135,83,74,36,49,60
24,46,25.28,22.64,2.6,-46,56.94,-19,106,48.78,147,-20.47,51.44,35.53,32.68,126,-32,-6,-16,25,131,92,27.5,-7.76,51.86
29.97,121,-32,35,10.48,-20,37,31,-10,-13.43,42.23,149,-23.85,56.47,-10,137,104,-30,57.35,3,-33,-45,66.91,0,92
4,68.12,-21,96,-34,140,-24.98,30,55,140,83,92,56,-7,129,18.66,9,145,119,76,55.88,-21.19,70.86,19,28.4
142,96,115,84,41.47,20,22,61,38.44,46,-20,39.46,58.46,116,133,-10.53,-3,67,26.46,-14.75,89,54.57,20,83,82
-26,-4,72.94,-14,130,55,29.07,1,-4.96,73.5,-44,38,29,58.05,-23.78,97,69.36,-8.08,58.2,145,22,34,74.96,6.24,-39
30,139,30,-18.06,52.92,61,46.73,64.35,37,-20.28,111,-21.32,24,2.88,147,10,27.93,128,-21.91,43.05,42,20.91,147,18.4,58.02
8.09,149,-4.94,-49,47.8,73,17,-20,66.32,-45,105,53.25,13.38,-49,-42,51,5.31,102,-9.36,2.94,-26,-22.48,44.61,134,90
-6.9,-14.84,95,27.2,-38,28.67,-7.21,-7,61.45,23.83,60.72,44.79,123,134,-13,98,118,-33,-16.23,-9,36.32,12.96,-48,-16.26,122
-16.19,11.81,70.54,5.74,95,-9.99,50,22.64,-5.76,25,36,-36,-35,-12,85,62.29,-33,41,115,-4,44.79,64.31,60.58,-15,113
27,137,103,80,26,56,-5,85,-13,-36,51,60.09,146,6,51,-2.48,84,59.28,19.54,-15,21,121,-21,19.76,31.96
23.45,79,119,66,77,15.52,68.98,60,-21.17,67.57,60.75,72.91,66,102,64,-13,14,103,84,-39,108,-14.5,130,-33,69
30,72,83,9,65.91,146,63,-39,81,-11,-42,37.69,27,43.99,100,57,4.25,-50,101,25.71,19.9,-28,-18.81,19,61.78
11.97,103,101,-12,35.49,93,125,16.78,68,70,-17.5,76,-3.84,10.41,21.39,95,46,2.48,-19.04,105,129,107,70,100,45
113,21.62,29.82,21,58.59,19.33,64,26.38,121,108,-23.61,122,4.58,38.21,118,29.73,70.93,-1,74.87,-31,78,19.22,49.85,6,-10.9
-34,26.05,4.65,121,58.08,-1,54.48,83,11.53,-20.41,34,3,-23.78,82,24.77,-36,113,21.2,137,-6.43,57,-15,67,13,71.95
52,49.41,18,148,53.56,58,26.14,30,-42,2,-26,8,41.76,103,16,131,-15,35.43,-19.47,35,16,15.71,-16.12,-2,30
-21.01,20,31.34,64.63,19.85,55,108,1.76,139,-9,64,57,32,40.45,59,65,11,-8,66.34,45,132,71.3,7.38,-23.72,67
86,23.39,-19.29,119,52,-39,49,-24.67,99,27,142,31,-41,73.97,108,18,58,15,-18.93,42,7,14,50,72,12.84
87,-25,148,4.33,38,0.4,36,60,21,114,-24.36,120,2.04,22.02,-36,34.68,57,-7,81,20.92,147,-9,-4,79,23
33.72,67,31,4.68,117,86,35,-23,71,146,8.11,70,132,70.69,116,139,-36,-30,41,53,57.12,4,50,63.12,-29
52.08,28,-36,-4.85,137,57.61,61.64,120,10.8,17.53,67,26.8,144,44,141,-2,81,-22.11,79,50,71,84,79,65,-27
76,-13,-42,-0.09,-18.62,-31,-43,-12.22,70,1.79,75,141,34,36.89,-15.69,6.32,74,8.02,12,-17,15,74,-18.64,56,28.01
113,-19.37,-2.87,-6.91,-12,-15,28.76,30.38,34,59,17,83,-48,38.37,-27,32.85,78,-11,56,-36,76,11,98,66.25,102
-3.03,94,45.14,-24.37,8,45,-24,20,31.86,135,-29,126,19,-23.05,11.16,41,12.81,126,-35,48,125,73,89,72.74,71
69,103,26,17,-48,54.63,21.54,1,85,90,5,-2,60.75,-18,-10.44,71.66,3.66,12.44,-26,69,-16.89,3.62,23.35,-10.01,40
126,45,7.73,4,61,133,41.63,-21,1.49,-5,36,144,-22.43,60.64,74.08,14,-25,134,118,28,28.3,-35,-35,3.48,80
89,128,49.58,77,145,62.22,-10.73,105,78,-1.19,75,11,25.84,119,66,-20,4.75,-17.32,-31,-42,66,107,-1.25,29,101
66.58,51.03,5,60.28,62.82,30.37,-8,67.33,-6,-16,-12.67,133,56.09,61,15.58,102,46,40,81,-35,18,67,117,6.8,100
65,43,-23,5.23,9,11.35,-10,74,50.35,-47,118,-44,2.38,70.38,140,123,-1,24.51,102,66,-4.82,-27,2.78,-22,7.75
52,68.57,-10.58,62.95,31.66,54.57,49,5.38,70.67,40.59,49,21,49.71,6.28,141,-32,11,24.51,149,-13.05,5,-44,16.3,43.59,32
-3.7,-11.21,144,72.87,131,-21.63,132,41.57,-7,33.98,-2.29,30,73.4,34.79,-26,116,64,124,38.18,-24.83,-18.92,118,37.1,-19,82
27,112,71.31,56,10.97,7.07,-18,-17,2.3,83,-10.09,-21,22.9,52.68,20,-26,1,-19,35.68,32,46.9,142,82,41,98
6,28.7,31.91,59,62,46.68,16.81,2.62,113,-18,57.45,26,54.58,-38,-41,148,-19,-2,46.92,49,16,93,-4.81,89,55.3
3.98,44.96,-29,-49,128,15.6,36.67,14.42,57.41,2,50.54,-47,-6.56,78,5,59.01,129,86,10.1,2,17,102,25,-7.08,-15.36
-25,-4,-21.63,114,-24.82,42.7,114,29.36,9.6,-15,83,16,127,51,-40,26.28,2.62,-29,0.77,-29,85,52,-36,32.85,12
80,2,97,24,-14,95,-35,36,69,37,113,38,33.21,-20,-42,-4.07,96,73.77,17,43,70.84,13,116,143,92
23,136,6,137,56.62,57.87,3.79,72.44,-1.24,10,145,134,51,138,-41,-18.35,139,135,-13,0,-42,79,74.55,133,121
62.24,50.4,-0.29,87,134,129,23.66,-32,30.74,56,67,-40,41.72,53.08,46.42,91,19.85,20.96,35,-17,25.83,11.89,-25,33,45.43
-25,21,-26,-8.36,112,62,54,25.72,-13.12,33,110,11,127,15.99,45,53.19,63,54.88,30,-20.87,33.95,101,125,-5.79,29
12.88,84,31.42,31.53,32.53,9,115,-18.27,132,-20.39,60.86,64,135,51,15,89,-42,4,-3,147,-45,24,77,92,18.15
57.06,40,57,35,-24.06,34.89,90,128,121,128,-29,29.88,-24.32,5.18,60.02,-11,46.64,-41,118,66,30,54,50.48,-7.73,-19
17.86,129,-10.82,18,-6,61.82,-10.02,125,13.16,133,66.96,141,-17.13,74,26,6,54.23,62.98,-8.11,-18,82,-16.18,68,-13,9
75,-32,-9.15,146,129,119,-24.66,68,-6.46,72,128,110,-20,93,125,139,22,10,-5,104,110,-10,48.7,63,95
-11.13,24,26,34.86,-47,34,32.17,-17.44,66.68,65,136,55.08,-12.71,59,43.26,-46,64.95,-14.9,-20.72,68.64,16,76,-8.29,140,2
-32,20,38.7,39,-25,-23.91,130,63,102,27.34,50,-4.57,101,131,-48,64,-10.99,110,53,32,54,19.6,-21.26,65,-30
137,91,45.98,-1.81,-7.9,71,119,144,-7,16,139,39,108,65,-20.92,50.21,-4.29,147,-2,-31,70,-33,28.85,75,-6.73
93,55.81,16.91,22.12,134,39,103,109,-15.18,68.62,35.75,136,21,60.72,143,55,63,40,46.81,-2,79,28,50.82,5,18.24
64,45.89,-23.7,59.12,114,22,56.9,96,6,44.73,-22,52,16,121,3.61,82,-4.79,85,111,42,79,147,-27,-11.11,-26
39.65,134,130,30,40.98,139,20,62,65.82,64.22,17.59,23.59,61,-12,28.24,-1.51,37.11,-17,19,99,27,84,-23,129,105
80,63,69.24,54,-10.63,-24,-18.74,51.39,127,51,116,-26,-6.5,136,109,-27,-8,12,16.34,139,114,12.43,-2,20,49.28
109,-46,-29,38.76,-7,28.62,-43,10,129,22,65.62,149,4,42.57,-43,8.02,47.34,79,39.91,54,93,85,22,121,20.89
-6.13,5.61,72,-12.1,71.42,58.68,23.51,-19.84,26.63,76,48,32.07,10.62,27.66,57.41,15.33,42.27,71,105,5.62,0.95,-1,-21.31,-18,44
69.41,9,80,12,52.07,53.23,79,-4,72.95,129,138,79,136,-5,-21.27,-3.58,56.39,123,146,69.61,108,-2,-14.19,-30,21.92
62.9,51.09,33,37,11.34,74,44,5,24,44.44,15,-30,73.88,39,37.53,69,48,1,-30,90,14,94,-31,-5,-3.76
94,105,-24,34,-12.69,140,46.69,22.02,124,116,89,-11.36,44.39,92,-19.73,34,124,146,71.08,-25,130,44.38,20.33,35,-13.05
32.54,-4,70.63,71,134,-8.38,35,34.73,-13,5.58,143,43,-42,130,48.27,89,39.88,-7.68,14.99,-21.14,-27,73,22.03,51.5,119
-10,9,70,49.52,27.78,-23.05,-20,58,70.85,-12.66,38.75,50,-1,-47,-25,89,84,-28,-4.68,35,120,-48,65.17,54.58,109
43.7,33.07,95,74,21.7,37.39,0,131,138,66,55,-13,8.25,27.1,92,37,27.69,-24.9,27,48.04,-33,-12,-23.28,51.72,21.42
131,-37,5.84,21.07,-24,5,62,46.33,45,-23,35,-7.46,120,73,-14.54,60,-43,-12.77,17.97,57.75,16.73,62,15,51.22,14.82
-23,-34,-8.31,29.66,4.37,-5,11,56,-12,52,97,-4,-23.39,32,-30,68.1,-22.95,12.42,114,53,35.94,63.95,61.08,52,-22
21.91,5.8,148,-21,30.16,48,111,41,-18,76,83,64.99,-22,77,-46,51,58,-24,16,109,38,-10,45,-24.45,-14.46
61.27,-0.22,43,113,29,-26,24.32,145,119,69.68,3.96,-2,36.45,58,37.15,24.36,145,-39,88,115,10.73,39,100,82,41
-30,-27,34.19,56,-11.04,51.27,-30,96,99,105,29.37,22,148,56.01,44,37.17,50.19,5,15.58,-43,74.82,-13.59,8,41.09,-50
41,86,-1.84,61.64,-19,69,133,33.97,122,-23,50,65,37,-44,-1.63,36.7,-32,69.72,-42,125,31.74,46.33,81,40.85,-42
2,-10,69.09,-14.02,-1.86,95,70.08,148,41,133,71.86,-25,12.49,13.24,-30,57.89,123,43.66,-12.03,40.12,4.12,42.01,29.93,117,73
-4,-21,81,29,17.48,13.42,-21.76,-23,-7.36,79,50,-1.13,42.85,128,21.8,127,22,33.18,-48,-40,20,101,-15,37.18,-23
47,14.95,149,137,6,134,-39,-15,51.79,0.4,45,-31,-8.54,-4,74.59,62,-9,-47,17,-31,19,69,95,32.11,-7.74
-10,45,-26,12.43,32,-6.41,79,10,120,49.02,62.09,60,-23,77,-12,43,3,89,-1,56.5,50.62,-6,-15.24,37.08,19.92
-8.15,17,57.27,-29,39.01,135,144,15.53,32,70.76,-13.56,-43,100,-34,-12,11.98,106,-39,147,43.12,43,134,60.39,-50,16.25
64,31,5.46,16.21,124,46.88,63,114,95,58,68,-9,10.17,-39,144,143,-2.77,37.96,38,80,124,51.33,-3.27,65.92,-28
-40,64.28,-48,115,34,78,89,-20,41,34,11.98,82,113,7,68.37,-13.17,57,73,-5,60.88,-2.51,-16,51.59,-28,-4
2.22,35,5,6.28,108,-45,26.94,-1.32,-32,89,-30,5.41,55.21,-27,-34,-4.63,20.4,51.66,38.25,-28,141,4.28,63.43,-4,69.45
62.66,-2.49,49,20.72,38,100,44,45,-28,40.8,41,70,148,-6,14.07,-7.45,43.46,47,3,21.41,13,-23.63,21.01,-3.92,4
27.24,-16.79,122,-30,51,74,-17.41,47.97,43.56,19,39.2,36,56,-6,142,135,13,86,10.45,44.66,47.74,17,130,-12,74.21
-19,82,46,34.14,102,-24,53.42,101,72,50.64,67,130,-18.76,-15.56,-17.33,83,43,-21,48.76,43.32,12,13,33.5,23,72
-23.17,71,15.77,42,-8.3,-37,79,22.16,-18,-30,130,32,60.69,44,64,50,99,40,80,71,-4.02,52.66,62,70.46,130
66,53.1,5.54,140,58.7,4,128,40,-34,-22.12,24,81,128,129,-24.53,108,22.32,95,13.42,59,48.13,63,73.55,68,18
94,18,-16.39,-37,9.45,50,8.95,-4.9,48.77,36.51,54,50.09,46,128,16.02,-19.15,62.71,72.93,92,97,50,10.68,67,-41,71
122,28.82,-24,-3,112,-21.12,2.15,-15,25,75,25,8,-10.4,-21.64,46.1,113,52,-4,-13,37,-17.7,45,-18,132,32.36
29.24,79,130,-17.59,-19,60.87,73,-1,148,51.83,104,48,62.74,30.89,-22.95,-14,3,28,-10.29,68.67,-19.71,44.75,-36,9,127
96,105,132,-33,67.64,-20.74,-33,55,74.63,-23.8,126,-8,58,51,6.7,39.57,93,-19,85,-35,87,74.49,-42,125,-7.34
47,-38,33.89,36,66,148,74.78,24.35,144,37,9.13,71,-38,-23,-2.09,58,46.53,73,52.6,129,62,15.32,49,-34,69.06
-46,11,108,5.91,61,71.19,64,93,57.04,67,87,0.63,28.91,89,21.89,130,-20,26.57,21,30.96,21,12.05,51,-8.1,1.18
59.81,-4,-45,35,74,-17,12,-18.86,66,-17.21,60,-14,32.25,27.33,52,55,14.11,96,-20,-28,9.07,19,24,40,42.36
88,104,33.12,139,32.55,56.49,46.89,56.31,11.86,16,98,40,73,121,9.73,-22,71.91,-17.39,39.99,42.33,121,-10.27,22.39,2.16,81
1.13,132,-17.06,-23,-49,8,30,137,95,91,54.26,34,7,19.57,13.94,123,-24.16,125,24,53,134,-29,35,28.08,-43
53.9,18.23,123,49.31,47,-10.4,-37,28,44.4,-1.76,116,6.53,87,91,143,62.92,46,40.35,111,14.84,32.95,39.14,144,34,113
42.88,41,33,-20.98,-15,34,92,12.85,-16,20.38,-13,-33,96,17.32,-35,50,50.44,121,-6,147,104,24,40.2,21.65,-7.71
-24,73,-8.73,48.29,-11.67,57,29,-17,6.34,37.78,126,-10,60,-37,43.24,98,27.52,4,3,12,1.71,45.89,-19.06,39.88,147
46.58,126,16.4,62,62.71,88,73,15.82,137,5,43.89,54,12.91,55.13,13.53,70,51.67,31.45,51.86,-2.26,22.16,13,33,-31,-45
49.97,130,-5,69.95,46.16,4,71,16,1,34.03,50.06,44.89,-4.8,4.66,60.13,-16,70,22,134,8.03,80,75,-28,-38,18
-3.5,-16.45,28,69.31,50.29,50,36.08,21,83,9,6.77,68.8,-38,-28,-8,93,125,96,90,101,71.1,14,-7,-24,-22
-2,18.43,145,22,-22.1,52,20,55,34,64,60.99,77,36,80,86,24,72,44.85,19,141,-8,41.36,38,95,111
-10,-1.79,-5.38,145,17.54,107,46,79,17.84,62.13,53.1,-22,72,32.29,70.84,39,2,-16,-36,71,18.9,11.01,40.9,83,61.16
138,39.64,64,-47,-7.77,104,58.58,37.89,61.98,-13,62,86,52.45,26.63,85,-22,-39,-46,55.28,-4.28,64.6,59.34,-47,123,16.7
40,113,46,45.39,72.78,49.03,-22,67,77,149,64.96,-16,126,27.95,13.37,17,125,-10,43.45,5.38,41.71,89,-23.51,107,-18.41
3,127,100,1,-7.03,93,-11.19,4.61,-15,-11.69,96,96,135,115,50.74,37,16,116,10,97,99,20.21,-33,-14,40.07
84,122,-24,103,20.57,-19.07,16.62,121,-9.61,-13,-23.71,56,-17,52.32,114,-17.33,-21,70,-38,-40,135,66,75,36.46,125
31.12,62.54,56,-20,129,98,-19.72,94,91,2.11,32,37,54.71,5.08,71,60.16,108,-16,53.08,35.18,70,30.42,48,40.54,60
-41,20.46,39.79,65,86,57,94,114,7,-11.28,50.99,-2.54,17,29.22,30.46,124,-4,104,-23.82,-3,48,-46,6,69.68,-48
-6.43,23.59,-18.44,10,77,-28,2.03,44,128,67,-19,49.6,74,20.57,88,-15.8,32,76,50,38.48,-40,46.38,-7,127,78
85,-11,16,25.25,135,56,22.11,20,4.33,86,19.98,71,60,9,40.89,56,-22,96,35,88,88,33.65,12,57.96,-3.37
31.98,47,70.4,18.93,81,59,117,31.54,72,63,109,52.72,69,115,72,45,86,8.5,145,-24,130,94,104,41.47,54.7
84,28.2,-23.22,140,54,24,88,-45,6,46,73.32,105,-25,-9.7,95,128,102,10.98,-9,59,18,-17.08,2.3,-1,-5.74
144,124,25,27,-10.33,-2,25.54,-18,89,118,45,-2,-33,93,39.38,15,128,-7,42.08,70.3,23,111,-7.13,65,52
23.18,7,120,42,-45,-37,48.65,-20,17.93,-21.2,5.23,-1.17,94,137,51,-20.45,81,73,-10.97,8.6,64.52,68.99,74.21,-30,55
-15,146,121,71,121,96,1.68,-41,29,54.89,105,3.3,105,3.69,21.95,53.74,67,69.12,43.58,38.68,1.68,37,50,130,41
37.02,62.43,-46,-15.07,38.1,91,58.2,30,59.26,28.1,23.55,32,-18,18.09,0.71,59.9,64,-22,34.7,-3,9.67,107,69.45,56,4.2
-0.23,14.68,92,64.78,10,37.22,16.68,-27,77,62.65,44,56,135,59,17.95,40.6,73.14,-30,53.77,0,113,50,-20.61,137,-2.93
132,13,55.94,70.16,146,-29,54,-1,-2.55,12,11,-12.05,92,73.79,36,6.83,39.45,147,-12.79,7.26,3,66,121,49,141
130,86,8,42.07,-32,64.79,-15,0,9,136,102,-9,107,18,40,73.07,89,38,31.99,12.99,37,139,-16.32,37.59,134
33,25.41,65.87,-15,128,-29,-4.81,35.26,-15.85,-34,72.75,17,75,143,-3.62,89,52.26,16.35,19.1,-15,38.88,63.39,19,44,13.55
136,106,-19.53,23,143,52.92,27.24,44,92,40.56,-48,47,-22,149,-11,47.48,6.78,71.18,97,95,19.77,38,130,146,7.6
-32,69.83,-16,55.39,35,107,24.79,33.88,3.38,43.62,-8.74,31.67,35.36,82,33,108,141,-9,8,111,36.04,26,41.18,66.68,53.91
34,142,61.95,8,62.97,78,49,107,4.22,143,121,72.25,117,94,-7,38.74,47.88,72,37.6,142,111,-14,-47,20.87,75
9,9.08,31,31.01,37,-24.16,25.06,30.44,57.85,22,27,35.71,-33,91,108,70,108,49,129,73.14,-0.5,-40,17.15,-12.05,46.23
30,-15.76,55,130,99,9.27,-28,-26,43,32.3,140,147,18,-4.78,74.05,59.73,12,-10,70,-28,-22.05,51.15,-7.65,130,40
17.6,37.79,45.93,-3,85,32.84,-39,105,148,148,3,31.35,145,22,5,5.02,-4.53,141,48,71,36,-35,-23.68,-8.46,-48
39,-22.27,-39,69.95,-7.35,69,10,-24.08,90,143,1.18,62,34.7,101,-17.04,103,105,51,147,80,53.45,122,76,126,143
32.89,12,83,10,-15,54.1,37,71,-31,98,58.08,-36,14.69,84,60.26,137,58.3,69.27,68.44,31.04,-18,37.64,-20.52,73,-47
69,16,-18.18,8.14,37,-29,20.92,28.18,61.82,115,9.77,81,30,-31,-47,64,142,95,56,-3.48,45,33,97,8.21,-1.87
4.52,49.95,31,5.08,-10,144,18,84,38,2.32,81,30.47,73.08,85,9.86,-4,124,-16,-47,50,136,46.25,17,149,58.57
-2,138,24.56,31.86,-21.73,116,-31,60.3,59.5,15.02,-14.9,24.9,-14.07,48.91,46.44,17,80,-24,-48,60.61,90,34,63,29,41
23.54,4,-13,28.97,14.45,145,19.08,112,66,-2,1,138,61.49,131,22.45,120,-29,117,-9.61,118,-3.39,22,93,33.03,65.29
32.7,17.56,89,72.56,137,36.54,37,9.96,114,62,43,39.22,27,-35,123,62.86,92,60,42.2,119,9.69,6,36.74,112,12.88
-19.36,108,2.67,49.9,139,17.09,35,20.62,44,60.04,48,106,-0.25,-8,100,25.46,65,-21,17,12.3,-49,46.35,20,50.62,133
10.28,40,-6.41,32.91,-13,34.17,-8,-18.87,-0.8,-23,144,24.29,-19,130,74,-45,20.65,10.89,71,94,55.71,85,29,84,-7
15,59.59,-5,-0.43,-6,25.84,70.64,-11.42,58.65,37.55,60,95,21.48,74.9,78,8,11,1.3,31,86,45,17.36,23.72,-21.49,64
19,-35,-1.43,-37,-42,11,133,148,74.74,-18.1,72,52.71,31.7,59.24,22,60,31,8.86,79,14,-29,10.94,15.13,65.95,68.01
34,37.42,-22.58,67.92,-4,0.46,15,120,38,15,27.47,47.85,-13,52,-21.77,-23.97,17,-50,34.35,106,114,21.74,13,101,0
11.07,11.61,37,66,74,-50,-18,-1.57,145,-29,-21.92,112,63.58,20.2,35,144,-12,29.64,11,43,97,44.26,-22.07,76,68.46
44.78,-18,-18.81,118,18.29,15.99,-7.13,48.27,64,70.81,26,39.46,40.1,95,43,146,3.41,59,76,-46,147,143,15.95,10.8,118
-16,-5.63,-26,131,17.56,83,15.04,59,34.85,62,90,62,43,-20.09,45,-11,56,118,58.08,9.71,30,41.45,29,14.47,141
65,-22.23,0.28,54.09,86,103,117,81,144,101,7.8,-33,16,17,-6.1,56.4,-21.17,31.72,45.36,35.13,143,-5,-46,-7.8,111
55,33.12,-18.41,-28,14.51,40.07,11,-37,-14.64,-18.01,56,114,68,-11,5,122,40,49,44,45,14,8.37,30.74,-20,32.67
108,113,10.63,-38,37.03,25.45,19,16.36,46.72,59.03,-8.09,35.95,42,52.28,36.41,69,26.61,15.7,-13.82,77,24.39,139,-17.82,-2,-36
19.65,108,9,2.33,20.91,31,-15,-17,15.29,-45,120,-4,44.88,45.87,88,149,-33,24,33.87,110,39,-7,29.13,124,-23.17
112,-48,45.59,-19.95,27.12,17.76,25.71,24,-18.57,56.99,21.94,149,12,40,92,24,121,27.46,-4,105,27,-13.13,59.63,29,-30
-45,36,36.42,98,0.08,57.62,41.71,138,-23.02,42.74,44.83,-2.16,-48,-3,56.98,54.53,41.85,15.42,50.9,6.66,-21.61,24,147,46.54,42
27,60.21,-19,90,-24,67.21,41.74,-2.76,90,87,55,-32,79,16,99,-32,91,127,128,66.23,138,-11,40.26,-10.82,34
22,68.69,63,41,101,26,21.41,88,14,67,18,77,42.1,-22,21,74,8,34,83,22.3,5.28,142,1.54,92,65.75
-11.87,107,77,7,52,13,28,36,76,39,-28,71.71,-35,46.38,147,-40,6.07,74,51.54,36,-11,69.46,70,119,-31
25.58,18,65.01,141,133,37.87,49.14,66,47.94,5.53,146,83,-6.45,137,86,87,104,-13.42,36,-15.27,-44,119,-18.36,98,132
-5,-36,28,133,4.58,7.06,-4.36,70,99,-23.71,-35,37,-0.06,87,22,100,57,94,22.89,57,-40,13.17,85,74,13
11,66,38,134,87,-10.19,9,30,41,46,4,52.83,144,-16,61,73.2,68.52,112,38.83,47,125,61.35,7.75,15,-42
-7,120,-13.17,68.58,54.94,48.07,17,18.14,104,16.36,63.89,18,60.06,130,13,66.54,52.49,117,-14.05,-8,36.42,-16.58,60,-17.93,147
-14.72,24,11.41,120,19.58,33,95,101,46.99,141,11.75,44.86,55.54,-8.42,27,-12,35.92,116,-26,-49,25.88,-42,-12.76,32,115
22,2.87,-7.57,67.61,58,122,17.39,29,25,11,-33,62,29,35.48,-6,-22,61.1,73,123,133,-21.51,100,26.51,43.98,141
-0.9,14.61,62.75,68.94,26.94,-46,12,-50,136,108,29.86,-17,-15,67.04,-40,143,-14.94,-11,73.5,60.69,145,27.33,19,52,55.46
