59,38.75,-14.03,29,26.65,72.28,63,15.15,-43,69.38,-19.4,115,22.08,118,127
146,-5,-29,-5.98,27,-45,56.58,81,135,101,22,48.64,-18.74,-4.07,-5
-2,39,61,128,29,17.22,62.54,74,136,8.1,42,-15.64,-17.96,-9.39,44.28
141,-36,47,110,-35,143,-15.83,67,22,99,126,34.82,62.13,10,-9.36
35,-40,123,34,-13.23,114,3.11,130,-39,54,37.13,-7,-10.73,146,6.39
44.59,99,-18.91,-16,75,-32,95,90,91,63.5,103,97,-5.12,1,20
-42,58,-10,28.48,-10,17,70,-13,-47,112,60.25,-9.25,96,18,139
28.23,-11.67,19,53.04,-1.76,-26,77,-45,54.12,35,121,68.62,98,26,12
3.25,6.94,74.02,22,80,17,35.53,114,71.33,39.46,-3.24,-18,92,78,66.96
147,20,-20,81,123,43.18,8.99,23.67,48,-0.04,45.31,31,64,74,-1.76
16,74.03,130,106,-1.73,115,45.14,57,53.14,-45,-23,29.14,66.32,80,6.03
51,54.03,53.97,-36,57.25,0.07,122,-13.34,27.17,17,90,-42,-40,42.17,17
-45,123,49.39,53.73,84,30.99,106,-17.51,19,30.2,12.85,42,-46,22,75
93,45.43,40.5,44.63,42.7,70.01,-16.11,86,58.61,40,48,48.19,108,111,2
29,-34,133,16,137,-6.17,117,81,6,118,36.55,-20.4,37.03,12.54,91
6.77,73,-38,56,-16.83,-17,60.14,34,5.89,25,-7.41,-26,-13,-21.81,124
73,12,118,-19.61,62,64,57,53,-17.17,80,58.62,15,103,21,122
50.92,57,39,89,32.72,67.63,59.84,-17.64,-0.25,16,85,37.5,148,59.65,-42
-27,11.82,-18.08,-13.07,40,-40,51.72,14.7,35.84,44.15,-47,45.48,60.67,28,29
-2,74.76,-6.05,28,41.21,16,59.43,44.46,98,0,46.64,62.01,68.3,67.01,113
69.15,-47,-38,106,41,-18,25.27,54.62,129,-13.41,-12.84,-24,-27,68.31,-46
52,8,24,53,18,87,-40,17.02,117,-40,-23.62,-32,23,19,-15
-7,-11.12,63.26,-16.69,13,55.99,-23.32,36,113,38,148,13,71.31,82,34
32.25,49,19.72,-23.64,28.99,-1.41,-49,-27,120,59.82,2,61.87,-2.36,43.67,138
35,20.92,56.1,121,12,47,9.8,38.52,-20.75,10,64,-28,-16.92,20,67
-6.61,-17,-5.64,30.49,50.97,49,32,-12,73.24,-13,136,-21.61,15,-34,-0.82
36,15,18.88,62.62,55,23,-22.45,140,28.61,-5.08,-0.25,71,-24,63,141
91,137,-2,-25,65.59,-17.65,71,108,5,-26,20.91,34.21,97,12.31,108
73.92,40.66,36.63,28.94,72,62.3,34,24.27,74.98,-5.48,102,36,64,124,66.45
52.31,27.52,63.15,139,44,105,61.18,3,50,36,20.71,20,22,60.54,20
-14,134,128,-20.11,68,107,60.64,19.62,6,-17.77,94,-5.49,110,140,12.12
123,9,-2,33,60,44.75,44.27,98,-3.48,96,-40,-25,64,47.19,-26
44.11,45,109,70.49,12.87,-17,27.44,54.8,-6,67.08,-8.74,19,94,48,64
117,9.32,25,-13.39,48,137,38,9,-19,144,102,90,-16,-20.11,15
41,9.31,55.59,57.13,40,36.56,20.73,141,-22.43,-28,57.97,69,64.11,102,18.12
72,71,12.21,119,2,65.89,68,11,92,-40,59.68,-11.17,25,72.75,55
146,-9.3,-7.07,19,50.77,49.94,127,61.12,46.59,-42,102,0.25,48,76,-32
92,16.79,-47,122,65.85,-19,21.79,-12.38,40,63.26,84,-35,142,75,94
54,91,8,62.96,19,41,57.07,23.47,25.8,42.32,60,49.49,10,68,9
90,99,-49,33.58,3.86,9,19.98,52.88,42,90,-14,31.51,95,-32,-13.88
75,129,25,60.88,-5,23.98,34.48,-18,-11.3,133,-7,83,100,-22,5.84
45,-3.92,-5,-30,-13,-23.91,-17,-11,42,140,89,-31,19.39,30.58,122
48.34,67,-46,12.77,25.05,0,62.52,138,-2.45,-10.18,37.23,-39,90,72,110
59.37,65.82,14.74,16.8,2,-5.69,52.85,28.42,15,-42,22,58.03,70.27,25.69,108
-42,-16.6,133,-15,90,129,15.71,-19,9.92,-43,-30,-24.25,32,13.54,145
24,133,-9.31,73,27.23,30.46,10.07,0.06,-30,0.61,10.78,-19,-25,99,51
6,90,-42,76,7,0.91,109,134,26,78,35,31,-43,56,129
144,118,28.91,144,-16,1,-30,45,19,11,59,9,55.38,41,-6
42.13,41,100,57.89,34,36,1.24,2.09,63,-43,-11.66,71,-13,-5.16,18.81
9.85,52.81,23.42,90,99,74,23.13,70,0.19,-5.7,-32,-16.81,71.88,26.6,35.47
73.66,-20.96,66.67,28,-4,62.37,74.99,44,-2,37.68,4,-9.05,16.4,74.12,69.71
-25,-18.26,-8.56,61.08,41.63,87,125,73.14,51.54,50.46,119,45.23,53.89,92,52.41
-22.94,53.91,-41,98,68,61,113,90,16,20,74.04,-21,44.95,114,34
61,44,83,48,50,110,-1.14,49,33,3.97,21.15,44.9,49.57,29,125
33.87,75,-23.44,34.91,-2.1,117,-41,-45,-1,-40,-3.7,32.79,44.59,-13,69
-19.85,0.28,47,46.62,7,52,18.95,36,33.23,-22,55.19,92,-50,85,3
5.4,-37,85,24.77,31.29,-50,61.95,16.79,-25,88,-19.81,8,109,-35,124
46.2,-21,-50,128,44,70,9.35,-4,-46,35,122,-50,3,72.42,-15
57,55,124,39.25,47.1,46,63,12,43.18,52.63,4.76,15,36,137,63.01
21.61,24,-33,60,55,-13,-5.5,89,25,132,38,67,-12.91,-24,44
37.29,33,14.14,-14,47.37,31.16,22,-21.43,28,56,-16.17,36.98,-32,59,116
146,57.17,-7.32,32,139,137,-1.32,34.13,-5.31,146,-48,57.61,1,-5,122
-5.82,39.8,-45,66.17,38,16,31.98,10.03,-17,120,21,47.51,111,28,19.75
-5.68,14.3,-16.13,-14,61.73,82,130,105,59.02,36,23,30,99,70.22,15.02
10,56.23,-34,-20,-32,18,-5,143,105,20.54,-18,68,-19,5,-22
28.91,24,44.78,18,87,139,-19.12,-10.45,-7,21,-11,-2,67,55.49,-7.61
-3,-50,43.44,1.37,142,15.11,5,-4.76,14.93,55.21,24,-38,57,-50,-24.07
1.31,13,22,-35,41.51,34,148,53.11,128,71.37,19,75,-4,52.62,7.87
75,12.6,48.98,47,57,-25,37.49,-11,10.2,85,113,31.37,36.42,22.36,9
-18.58,50.8,142,-8.91,23.31,71,122,32.96,54,118,-50,15.33,-8,145,82
-9.11,96,143,14,-23,60.79,22,28,-2,61,40,15.39,0.83,35,-29
-9,97,0.81,35,23.36,72.45,24.47,44,27.82,109,21.77,-11.74,-30,25.9,41
-25,66,41.84,1,29.26,-2,-11,12.47,-15.76,34,143,-1,0.75,142,1
51.4,142,-47,25,40,20.3,6.78,58.14,26,34.45,120,-45,3,43.93,138
95,31,-20,48.52,5,111,51.53,71,132,100,5.38,47,-45,-1,71.49
-14.25,2.52,31.42,-31,91,-16.24,2.88,10.19,78,-16.36,-2.17,56.9,15,111,-22
55,59,-48,-34,-7,42,149,32.19,5,41.37,64.07,82,35.3,68.13,10
4,64,-21,39.32,11.63,148,0.39,22,-47,37.58,-9.54,-31,106,-27,115
58.19,109,132,120,111,50,38.64,17.33,52.54,45.13,53.89,26,-31,15.07,70
1,63,-5,110,131,13.85,-17,117,81,-48,102,1.2,-10.14,7,17.94
16.52,98,-49,-17,-29,121,-3,31,56,9,-18.59,31,51.51,35.76,-37
-3,41.65,54.46,-22,-10.05,52.08,-22.16,128,85,38.66,-6,67.7,-7,126,42.94
30,97,12,63.66,30.5,49.87,15.4,25.99,11.1,0,36.39,28,93,127,-2
-10.03,13,60.27,-23,19.86,49.4,141,-2.3,-22,-23.57,-43,-5,52.78,14.5,113
-38,137,17.11,90,61.03,67,143,-34,122,5.06,-4.98,51,91,73.03,13
103,-23.75,-15.87,34.15,39,44,62,106,-5,15.65,-3.84,40.07,49.83,-0.87,91
-50,54,-21.39,62.65,44.5,-24,-18,145,-12,64.89,18.4,41.18,56.16,56,9.43
41.61,-16,29,68.49,139,-10.37,73.93,40,68.79,77,142,113,32.37,-15,131
56,110,47,54,56.72,56,84,-41,-22.14,48.41,-36,-48,19,-13.01,-14
125,22.75,44.66,7.13,-16,43.39,39.76,80,105,19,-18.43,3,8.81,-17.9,30.4
50,26,32,39,81,-2.94,-9.54,-20.69,43,73,78,40,113,72.57,-10.76
37,73,14,2,59.92,50,0.4,130,52.37,18,38,-18.05,2,145,92
34,32.73,8.95,106,-17,100,51.66,-42,91,57.16,1,59,-5.98,13,-0.98
32,-48,32,-36,59.62,-18.58,-9.48,-50,53.59,-25,54.94,17.54,46,49,57.19
17,8.09,138,24,48,130,-6,120,30.93,-30,44,74,26,149,46.97
69,-9.38,-37,132,31.16,-18,27,10.17,48.05,-37,68.51,10,68,35.16,66.23
70,37,37.78,89,64.34,92,-21.04,136,4,107,-42,66.72,41.6,-16.93,-9
17,-32,82,111,96,109,6.22,-21.67,-15,49,8.51,-24.06,-18,44.38,107
123,64.64,58.69,-23.7,132,74,21.57,-13,6.18,61,31.89,28,30.42,8.84,-1
60,102,4.51,55.76,-12.05,112,7.57,140,66,74,142,25,63.55,116,68.25
33,34.47,15,-13.99,50,-2,7,54.69,-42,14.43,15,23.95,-24.33,-14,32.75
-50,102,130,43,29.23,7.27,92,62.52,-7,18.65,65,-14.74,115,-10,100
91,-19.95,59,25.12,24.93,61.4,22,108,105,-5.54,71.7,-4,65.7,71.86,-32
40.67,-28,71.69,106,0.86,41,38.89,-31,60,83,4,81,-17,-6,38.81
-37,-21.71,-19,-11,81,83,80,-10.26,62,-36,136,36,58,8,-29
52.77,30.41,61.99,124,-46,100,95,-1,-5,63,54.69,14.71,37,139,-9
-23,-12.11,59,16.68,140,54.15,13,27.13,47.85,21,-19.98,44,1,-50,73
-38,33.31,-4.42,124,104,90,120,-12.65,-12.59,70,57.29,24,63.42,-11.8,119
38,-40,55.46,51.99,140,-21,32.24,67,116,60.48,100,0.3,115,-23.92,23.24
82,-17.28,4,91,48,55.67,-21.33,27.63,39,68,51,147,-6,8.39,30.7
40.68,-1.53,-2.75,44.01,-44,61,35,-22.71,-21,-20,25.44,35.81,-4,46,6
75,18.68,66,61,121,-19,132,33.62,-32,54.3,14.44,-39,132,55.18,63.85
60.04,15,7.47,-13,20.62,48,-14.87,35,91,21.07,65.99,149,-0.25,55.51,3.07
83,5.36,-4,17.73,-32,54.54,22.39,1.95,43.14,57,36,41.38,69.92,74,46
61.48,7.94,-32,131,54,20.98,48,-1,10,67.79,45,-0.64,69.54,-15.88,37
73.31,62,37.37,-17.02,16.59,32,99,141,131,-38,110,135,143,98,60
124,-13,72.5,-20,4.46,31,9,74,34,97,53,61.57,76,82,-39
92,66,131,5.67,29.37,144,-42,76,148,-40,126,111,-10,43.64,19.95
52,77,137,148,5.64,145,71.19,-9,33.59,19.71,6.57,99,25,-45,121
49.21,12,57.14,68,81,-21,30.97,20,-28,53.12,82,6.53,13.9,36,-18
1.22,11.55,13.58,145,-14.39,76,47.46,6.01,95,-35,72.79,-16.38,89,101,-2
41.74,134,70.82,53.3,-14,95,50,-13.17,-14,31,22.71,-2.69,117,40,22
8,82,45.23,-10.7,11.02,124,65.65,23.66,-13.59,48.08,-24,69,90,104,98
35.46,42,24.84,66.04,99,31,5,-50,12,-0.86,-50,106,45,70.21,143
60.41,146,59,57.64,41.71,23.18,139,101,132,146,127,60.15,52.53,148,-20.01
37,35,-8,15.27,0,-3.35,-15,34.83,52.37,44.52,42,147,64,18.63,7
133,128,-23.47,104,11.81,7.1,-8,69.34,71,70,-44,46.19,73,10.85,-27
63,44.14,34.47,104,50,-2.41,11,-28,-16,113,8.06,21,-9,57,-5
93,45.67,-18,18.54,42,29.3,52.78,29.89,-15,3,22,72.51,147,14.11,143
16.7,8.26,134,-27,73.69,72.33,55,-15.51,109,145,-8,73.55,41.73,-21.65,-30
-38,55.8,-36,33,117,79,-23.41,50.53,44.1,-1,-3.7,65.16,-33,87,60.1
52,-23.47,66,65,-1.88,61.6,25.65,149,17.34,76,74,67.77,45.74,42.14,122
-8.44,-40,31,-42,51.29,6,-18.27,31.28,33,42.81,42,52.43,147,-5.44,3.13
102,52,46.19,17,43.62,78,105,46.35,24,90,-19.48,42.36,2.23,39.05,1
-31,-14.98,28.05,-39,50,52.9,-0.38,-11.25,129,95,-12.26,68.84,48.19,-2,15
129,18,138,108,104,61.81,21,3.49,83,10,62,61.49,19.05,8.59,101
42.13,43.26,135,-44,59.98,98,14,55.59,3.85,-47,72.5,59.62,70,-27,84
-12,69,24.5,77,48,117,133,-6.9,-1.66,137,29,53.98,-16.48,18.12,148
23,20,47,70.37,45,6.11,12.23,1,41.12,-15.38,36.17,-11.17,70,-19.8,130
126,70,-8.68,-17,130,-33,98,-4.93,-44,-1,52,130,-16,76,49
130,-45,141,13,139,9,142,-15.89,97,-1.47,116,-20,90,53.12,15
88,-44,15.46,-21.92,130,102,42.91,34.9,0.82,58.7,11.83,42,41,31.78,42
143,-17,14,-48,125,79,31.3,-30,50,-4.72,70.87,1,-1.4,67,106
131,29,62.81,106,6,144,42,30,16.55,3.44,36.72,33,77,8.14,81
-22,-23.69,46,-8.12,107,51.98,25.74,49.35,-10,-8,-11,-10.27,-4,108,-44
143,-19.49,117,52.16,92,11.29,-3,-17,-23.22,62,-22,50,-0.37,120,-15
5.64,28,99,110,27,30.54,10.23,-8,-25,0.35,-10,75,-23,41.68,149
-6.87,26,52.77,-26,33,62,46,-37,10.26,51,14,20.64,37.12,73.01,-40
59,95,99,51,48.35,61.61,-4.56,18,-9.91,109,-37,49.89,38.98,1.41,6
79,-6,76,42.68,1.65,52,-15,15,2.65,122,48,50,129,-37,48.77
65.44,20.65,10.44,-41,46,71.2,54,22.89,101,-9,-35,148,106,113,8
83,20.26,16,4.87,-6.12,139,135,136,129,-28,4,73.09,59.95,-14,-2
54.55,94,-16.18,60,78,61.58,101,104,146,56,43,-17.54,70.85,32,30
-21.7,32.85,136,22.2,25,-22.14,59.13,-42,-0.01,130,119,-4,-7,-14.4,50.27
56.81,40.03,124,125,43,24,-18.57,-39,146,96,126,129,-0.52,53,59.51
6.62,30,12.57,96,33.47,53.92,45,72,10,-5.08,10,13.44,129,71,38
68,-20,108,132,15.77,50.51,36.11,80,-16.67,79,88,63,28,-23.63,-24
25.2,36.57,32,65,9.2,-11,-21,13,77,55.21,91,95,30,-23,27
66.99,41.1,73,2,53.96,37.21,78,67.24,69,58.1,41,-43,95,21,11.08
32.08,11.93,38.26,16,55.4,45,139,88,-6.78,133,53.12,-5,139,27.26,109
40.68,144,-21,117,142,12,128,34,112,46.45,-16.24,-22,57.47,53.72,62.34
-41,10,33,18.1,5,63,70,64,49,-23.95,-8,17.65,-23,48.11,-7
-1.62,37.33,148,32.65,48.99,88,-14.33,37.62,-18.46,31.86,85,-10,138,109,107
-9,129,22.77,-18.06,7.25,50.73,141,117,22.21,129,6,48.72,104,52,-1
3.91,34.24,-22,72.68,51.83,-3,54,-40,-23.69,-4,-1,34,-47,138,141
-12,78,109,34.03,-23,121,122,7.14,-21.87,12.89,-14.27,19,50.3,31,52
-22,6.26,-9.16,-13,92,31,1,-1.15,22,56.64,24,-4.29,48.59,-1,54.91
-24,-21.01,35,-15.09,30.9,106,141,89,36,126,40.56,0.8,78,-37,27
34,137,40.44,65.75,36.5,-38,-47,29,36,-7.37,2.5,64.4,-31,54.2,-33
-1,12,18,21.12,-20.18,39.91,52,43.99,96,39,62,-1,32.53,19,-6.62
10,-0.29,61.23,16.55,68,10,40.44,-7,50.9,19.98,128,82,136,-11,33
11,116,15,1.2,-2.04,-18,45.12,39,10.06,60.15,-26,20.63,7.3,29.12,-23.55
53,121,-14.77,91,-23.59,40.37,32.3,39.48,1,63.38,34.76,22.78,129,46.08,61.24
-13.51,73,-5.19,69,32,1,-14.2,-35,10,-25,-18,40,-2.75,31.7,39.9
0.72,8,-10,11.34,82,110,35.88,52.98,93,-20.05,147,-14.54,103,93,50
127,7.87,-10.63,-9,-38,12.76,58.77,104,108,75,52.16,111,78,74.14,83
8,50.34,2.2,53.08,37,16.9,27.79,85,-6.17,43.61,-46,-39,6.55,18,93
9,32.08,39.35,92,-42,91,-3.87,96,4.2,-27,5.8,1.82,128,6.91,43
-38,112,27,87,-7,-23,51.83,-30,-17.48,25,74,61,71.29,84,90
-38,58.04,71,38.01,-11.81,11,72.85,117,36.74,-21.39,8,-5,41.79,119,51.65
30,-18,74,1.02,17,-2.97,-20.41,23.09,126,57,12.63,28,71.59,33,14.55
-47,74.83,83,-23.59,53,33,49,4,35.55,8.82,24.11,38,5,25,25.52
121,60,38,-29,46,96,100,2.38,31,62,61.97,63.31,67.54,45,19
24.69,-14.62,3.77,-3.07,62.14,80,-18.94,36.7,41,5.58,54,103,118,96,-39
-2.16,126,88,139,48.8,117,-38,148,-8.49,-0.94,68,16.74,-7.36,8.27,68
28.62,68.81,-41,73,107,-38,120,52.82,-36,23.46,134,25.9,0.41,54,13
63.97,36.32,28.2,128,72.78,47,33,54.39,15.08,58.58,1,35.54,32,68,36
-31,12,120,47.61,6.25,52.84,23,93,-50,-9.2,-34,27.55,-20.48,122,16.92
15,32,51.96,124,61.69,-15.43,-1.37,-19.89,40.94,30.24,116,-21,-14.82,5.73,-16.27
144,37.71,129,35.22,14.55,-24,77,34,63.84,66.83,-17.22,-21.6,101,47,66
-20.4,44,-46,100,-16,-43,26,6.75,9.29,69.15,-32,51.62,116,77,1.96
63,34,-14.77,97,-25,22.57,54,-16,104,57,77,-22.42,14.86,-22,-35
40.41,3,28.91,27.55,34.12,-15,73,-12,36,87,-2.41,-39,-46,7.34,-32
107,73,-22,-15.98,-21,72.4,87,56.81,74.3,-23,-29,13.78,32.48,74.58,60.51
65,23.51,94,137,35.91,26,74.6,60.96,27.53,38.64,5.75,138,-49,-6.26,99
-8,116,38.66,39.44,70.26,52,84,21.22,33.86,20.71,45.03,58.25,-10.28,-7,46
81,-2.06,-45,53.24,56.2,-41,52.86,8,144,28,78,14.19,40,0,61.77
87,16,6.51,-2.25,-29,14.63,-37,45.11,97,50,22,62.69,-4,123,58.74
27,125,-5,-46,94,53,149,122,96,-44,68,118,39,65.06,61.23
1,-21.26,-42,111,83,42,73,8,42.7,107,58,26,11,144,-39
19,-1.26,8,-45,84,29.39,18,66,60.1,140,123,-44,-18,54.87,-23
40,-4.39,125,50.9,34,64.13,55.33,-6,61,28.02,-17.92,134,-7.58,-2,-3.87
144,-10.38,31.3,-4,3.56,3,105,28.06,108,-8.55,127,73.33,50,66.23,9
63.04,-27,41.56,56,-2.61,47,105,61.4,94,54.4,-36,38,69,72,16.7
125,100,43.58,23,83,91,46,48,37,30,21.62,11,92,29.55,-4.47
21.07,0.81,57,51.82,-16,112,-22.98,117,110,-22.51,-19.68,1.68,136,46.85,6
32.92,118,61,-8.91,-23.45,-36,103,24.23,-3.96,69.59,37,9,47.35,108,21.62
69.85,3,-50,30,115,119,65,-12,89,40,80,7,84,31,131
15.97,-5,22.67,-35,34.46,14.47,59.43,46.46,21,63.65,27,49.15,29.18,145,128
26,9.97,-32,112,33.02,61,-26,-18,140,13.98,-1,64,145,47.19,83
49,-7.29,-24.89,117,-4,71,-14.41,43,113,63.66,63.3,-17.38,53.45,126,149
0.02,127,46,149,79,-12.96,55.6,44.04,12.81,49.11,93,66.66,57,116,-48
97,43.89,12.14,143,55.65,18,99,30.45,-38,32.32,0,86,-21.72,-18.68,39
-18.43,68.25,55,33.78,-27,49.27,-4,-2,63,67.81,143,139,61,59.43,92
19.34,81,27.76,8,9,79,48.64,29,35.2,61,64,8,87,143,23.27
60,62.51,111,44,-29,97,44,22.16,52.53,22.37,23.44,-36,48.77,39.45,-15.08
15.39,17.13,138,46.48,50.92,55.14,-1.27,-15,-46,0,74.84,114,44,54.95,49.25
37,61,53.23,-29,-4.52,-12.26,64.22,20.8,12.26,4.01,45.71,126,91,45,-4.25
-22,47.18,145,84,-15.83,-34,3,47.26,133,49,-36,129,43.49,72.45,83
99,69.07,62,55.01,34.86,121,-2,46.75,1,-5,111,23.32,5.55,101,-50
-15.93,8.17,-34,-16,53,50,26.15,35.67,83,54.02,10,117,47.87,135,89
-20.12,13,117,-44,-26,-11,-13.12,146,123,123,67.55,96,-20.42,66,-3.36
12.99,64.31,76,-16,18.21,17.34,-4,59.9,54.63,9,-28,134,135,42.08,57.24
21,78,68,46.91,83,-47,119,-4,9.57,9.65,-38,-6,68,52,-5.91
138,66,74,-38,62.32,-3.42,-13.89,-34,68,6,29.18,136,95,106,19
-44,119,-4,89,16,48.76,-0.06,78,15.23,13,49,98,-7,71.03,56
-39,-6.86,64.52,138,67,-44,-18,35,4.83,143,29.96,120,75,-49,-13
19.64,36,15,68.7,3,18.98,18,-9,72.87,77,25,92,-31,79,-46
15,-1.51,-20,-5.97,-8,67.49,-6.93,86,41.46,133,73.78,118,13.85,129,56
89,73.58,0.24,69,21,30.34,148,117,56,43.18,45,15.65,90,-7,-32
122,19,-43,-46,-17,36,102,20,28.17,25.49,70.48,-20,21,23.88,49.3
63.59,64,74.2,-2,21,-29,109,35.63,62.49,13,45.53,-17,147,7.55,36.65
36.52,9,66.64,9.07,-29,40,140,38.39,27,69.26,38,-48,62.15,127,82
-10,26,55.63,-19.61,143,83,-8,95,23.66,-20,-29,143,59.28,58.92,107
-20,38.06,78,37.01,54.55,7,0,-48,85,62.07,88,28,24,9,-38
52.07,-39,50,12.2,144,21,20.43,67.98,139,18,0.91,54.33,45.67,36,99
-24.13,117,-27,6,45.97,69.78,15,63.26,65,28.32,-34,-5.34,128,52.17,146
30.89,74.65,-41,78,-23.18,-49,-19.88,48,15,146,-5,5,-13,67,149
9,18,128,-42,68.09,57.95,5,128,-6.15,39.84,115,37.29,58,99,72.27
130,-3.85,24.84,-2.77,110,130,42.65,115,6.26,123,57,81,70.18,47.02,140
47,93,85,6,30.09,52,-10,113,-50,117,57,48,123,52,2
57.54,116,51.23,-24.79,104,73.54,-0.67,129,5.97,3.56,-39,88,-11.61,8.36,-44
121,-14.39,48.65,79,31,139,-41,4.8,12.6,22.45,33.71,-33,72.39,-1,123
68.59,-14,98,58.19,130,97,83,148,132,70.09,16.48,61,-23,65.35,2.5
5,-16.79,103,-1,21,149,50,-4.75,131,29.01,122,10.44,113,136,-25
-0.99,63.65,-14,82,-33,16.88,-13.98,43.53,-18,108,-50,31.43,-22,-13.49,68.97
18.79,8,145,-32,1,-29,56,41.65,22.36,13,-46,39.08,40.88,58.25,120
14.1,44.39,4,114,5.92,92,-5,-0.53,-7,97,-31,0.81,-24.14,87,128
28,5.69,40.83,148,77,132,37.74,-21.41,145,67.08,45.12,-27,10,-6,93
11.79,9,23,95,24.02,-5.19,130,17.25,58,-20.11,38.99,7.07,15.42,127,74.47
-1.57,7.27,-16.99,46.45,-23.8,21.84,-39,49,-7.24,40.53,-26,35,72,127,84
105,134,56,97,4,51,-7.73,-29,8.71,9,50.39,3.96,20.02,26.25,28.29
62,57.85,17.54,48.13,24,55.19,127,117,8,-7.05,70.58,134,10,101,24.35
112,3,-44,38,4,70,32,60,98,25,-6.95,-15.91,-8.17,11.57,-15
-11,38.98,120,47.05,50.19,63.49,-33,11.81,-19.23,51,147,59,76,30,-1.68
100,-7,22,7,52,7,129,24.15,22,-15.38,20,99,-47,16.36,-9
149,34.15,128,57,77,12,-4.75,-16,-5.25,25,43,71.67,-39,105,-34
-8.08,32.35,120,20.64,4.2,73.47,123,17,17.7,74.6,66.08,46.07,77,68.32,27.86
-41,91,13.23,131,42.28,41,35,67.43,15.49,-16,104,109,-19.92,68.2,32.11
-3.35,55,-8,59,62,38,66.72,20,128,1,6.2,42,23,67.87,71.88
-0.06,-4,75,27.86,132,33.08,-8,74,0.55,116,73.33,35.06,18.8,11.52,-3
69.46,105,112,63.19,39,132,83,0.15,38.04,102,-14.05,60,5,94,28.34
122,22,57.56,7.1,4,-8.71,108,57.04,9.78,-18,74,105,114,37,12.89
72.03,65,-10.18,112,-29,28.76,-6.76,17,58,-3.62,58,33.79,140,58.78,75
97,-12.81,3.2,31.8,7.54,44.25,4,109,-27,59.52,130,-41,8.21,149,12.5
97,102,8.29,31.88,63,138,17.38,82,62.84,-0.14,26.33,40.34,117,100,113
-19,22,55.4,128,57.34,-13,91,1.62,1.98,36.34,27.64,-6.97,37,37.06,69
14.2,27.8,55.16,-20,83,-10,-32,-8.08,27,68.06,40,113,41,29,95
99,-23,89,41.89,63,-48,31.98,66.42,62,58.5,57.09,16.62,10,35,13
4.04,30.14,-33,30.45,-7.92,96,60,24.68,100,5,69.51,143,51,26.65,113
48.89,45.24,145,-20,-1.91,31.78,90,73.29,71.89,-40,142,46.63,143,-33,-8
-9,35.81,43.1,61.86,20.61,95,45,19,65.77,-50,117,42.89,-19.03,2.38,44.06
