-4,31,15.54,1,63,8.22,1,0.87,31,31.45
-7,13.89,4.47,42,68,51,40,-8,16.66,26.74
12.07,16,14.64,14,33.39,78,24.71,29,-16,-10
68,-0.19,23.33,-4,70,6.73,-3,8.61,1.37,56
-17,21.5,8,27.97,24.37,17.18,27,0,11.6,10
-17,28,-12,18,16.48,-14,46,-6.68,-9.42,24
12.36,17.95,25,77,14.71,-4.45,67,5.28,-7.18,29.28
6.78,-0.91,22.96,24,-6.85,54,35.34,20.57,43,16.23
-6.86,-2,6.63,-12,16,22,42,13.93,30,7.73
79,11.76,11.82,-1.77,63,-17,31,9.18,63,68
25,-18,49,49,0.62,16.49,-13,51,34.91,3
20,-9,34,34.07,8.65,5.3,12.14,32.07,-8.43,30.05
-12,72,78,39.81,18,74,27,23,7,61
24.43,34.17,63,30.4,39,-4,55,-1.46,34.89,73
29.53,55,3.07,38,1.49,28.17,9.11,-4,25.51,9
36,7.47,25.69,-6.93,20.35,57,10,44,-15,35.39
28.9,15,35.38,7.51,3.52,26,-18,33,77,-6.17
35,15.49,18.25,7,-8.94,71,-20,32,7,-4.27
60,48,18.03,-5,62,-9,57,44,72,20
35.8,43,34.28,68,51,38.62,31.97,7,-6.1,27
32.07,-0.66,-12,11.44,5,-14,24.9,20,21,31.24
-9,28,-0.78,18,-0.19,79,8.69,15,6.92,8.86
22.66,63,18.31,33,19,-7.86,1.58,16.99,62,1.36
21,5.19,2.8,33.55,12,35.34,-15,1.48,-15,-3.74
16,4.77,5,8.94,32.88,17.65,61,44,-11,16.78
14,13.16,44,30.01,72,-1.34,39.77,26.07,59,24
33.29,57,23,-8.6,72,25.86,8.21,4,44,4
51,57,-19,12.96,-5,10.3,36,33.35,29.67,0.84
57,-3.28,10.2,8.37,34.16,-7.59,34.85,-15,-4,17
7,42,16.22,41,12.35,18.88,27,54,49,22.25
37,16.34,73,17.38,37,13.21,-9.53,31,67,57
-5,25.34,4.61,14.38,54,-1.86,18.04,39.65,35,17.25
20.18,29,63,8,68,4,68,62,33.36,0
24,6.89,-3.65,-2.01,-6.34,12.31,15,19.47,47,29.9
-12,37.5,77,18,25.35,32.62,16.99,37.77,-2.56,-11
-6,-6.39,54,-3.67,2.53,18,13,19.07,17,75
26,15,42,-9,10,-0.91,18,11,43,67
23.74,-16,3.01,64,17.42,1.35,-6.53,-4,42,8.13
-3.4,21.58,39,0,65,45,22.96,26.31,-1.68,58
2.42,4.8,7.5,29,1.6,7.09,8,47,74,68
12.09,32.22,6.06,64,76,78,36.71,-4.79,21.84,-1.83
6.46,-3.22,32.48,22.93,8,65,7,-8.66,76,48
33.36,53,24.89,1.53,42,18.55,30.77,16.18,-3.77,38.44
13,-7.14,12.31,8.54,33.73,30.17,15,27.64,11.39,27.64
35.77,30.2,16.56,-6.63,59,1,28.91,18.59,33,1
22.35,7,60,6.32,33.53,8,29.77,-8.97,10.56,2
50,37.82,16,20,-3.88,-15,3,42,54,18.36
45,31,76,-6,22.44,11.43,21.59,35,37.21,40
-3,73,0.18,36,37.03,58,15.66,13.06,15.68,7.84
-10,13.33,8.39,44,77,13.94,65,36,28.09,44
23,38.33,69,20,-19,78,62,19.16,29.33,4.15
4,24.32,-3.2,18,-7.55,62,19.71,55,30,17.58
25.29,77,31.17,62,14.41,66,16.6,-3.58,-0.95,36
-3.6,9.17,42,-6.57,61,-4.13,-5,78,17.65,22
-11,31,1,-2,46,-6.81,50,57,12,-2.09
16.5,6.33,10.11,17.83,35.14,72,35.53,37.16,48,67
-16,55,-3.51,28.84,22.11,37,-7.82,-6.93,17.53,35.47
41,40,-18,-1,55,25.64,34.64,16.62,-8,-15
18.28,-19,-1.52,6.76,35,36.98,38.14,10,1.92,21.71
14.18,-20,-2,11.05,24,-7.49,64,-4,42,-19
27.82,51,4.61,32.35,-3.45,1,32.59,1,38.88,-7
-5.8,33.49,25,33.01,77,6,14.28,-20,42,3
-5.18,16.46,26.91,-10,0.61,13.16,18.25,78,5.96,16
39.61,77,69,19.33,5.36,4,15.07,38.67,54,17.83
27.68,13,-5,48,-9.27,21,-7.2,-1.09,22.93,60
30,29.86,24,38.49,39,45,32.56,7,-4.22,8.56
6,13.94,-15,27.4,-4,-10,7,25.26,-2,5
-4,12.46,-3.54,38.84,27.52,24.54,-3.82,41,45,19
19.44,51,42,26.8,25.09,3.77,59,-2,15,60
46,37.53,59,24,30,-13,8.09,-4,14.44,32.32
-7.34,45,76,16.85,5.02,7.88,-18,-4.54,37.46,4.37
64,52,-9.59,-4.34,-17,45,36.11,69,1,28.27
30,-9.59,16,-0.14,3,2.93,-6,13.4,31.72,76
56,39.75,34.46,24.4,-10,-5,25.91,-1.56,23.7,28.27
28.4,-8,13.56,37.24,24,45,20.4,30,-9,69
-19,50,52,10.71,61,10.81,37.44,-19,49,38
5,33.19,31.37,30.25,-20,32.58,-4.27,-18,55,-1.39
29,-1.76,12.45,-13,5.05,2.35,21.26,55,35.1,2.22
31,9,-2.31,-3.63,32.26,-4.32,-3.73,34.04,17.61,51
32,12.08,52,59,5.38,35.56,11.37,15,27.3,21.63
-4,6,68,22.17,34.91,-2,-3.04,1.64,-5.14,23.41
57,-10,32,19.28,11.56,31,23.81,-9,24,28.12
72,29,36,19.98,29.37,62,13.02,73,61,3.61
70,-3.05,9.6,78,72,6,25.62,2.22,13.11,22
38.65,21.77,16,31.1,36.67,16.81,41,38.77,9,44
10,-3.86,1.01,18.87,11,16.84,-3.68,8,2,78
46,-2,30.01,-7.36,-7.87,17.96,23.18,12.62,15,21.47
18.74,32,17,56,20.67,4,9,60,-2.02,31.09
19,10.06,12.15,22.56,-0.98,36.27,32.08,20.26,2,-6.7
38.34,3.68,-5.74,14.66,0.73,-15,-8.83,39.46,32.05,-3
-11,12,79,6,30,68,51,51,25.1,19.1
0.51,14.11,-3,28.51,22,-18,39,18.08,29.24,-1.93
-17,-14,17.87,8.44,2.38,9.09,7.61,30.95,29.46,-18
-8.15,27.44,7.26,62,22.49,44,36.38,9,7.55,3
78,12.5,10,-13,46,64,55,58,14.95,-18
36.39,-9,11,70,8,61,-11,9.02,73,-6
-9.8,14.89,8,18.24,-3,35,-6.4,1,32,56
13,44,-12,4,69,13.25,22.01,32,-6.43,-8.91
16.47,38,2,31.91,-1.14,28.9,11.83,19.53,60,20
10.19,63,16,10.62,8.17,66,51,38,54,32.24
14,25,17.67,31.58,-6,50,-9.34,11,22,39
-9.79,46,48,-11,-8.59,-6.38,0.97,11.99,1.34,-17
18.14,2.24,55,26.31,32,23,66,-18,-2.57,30
4.86,29.82,0.51,42,22,0.32,11.39,59,48,16.86
4.39,-4.14,68,3,56,-7,-12,9,10.6,9.56
29.58,3,26,36,2.74,13,3,12.01,12,56
77,79,50,35.38,17,-9.28,35.71,-7,-20,37
-6.15,21,48,29.7,-3.75,34.33,10.9,57,73,33.26
31.37,4.43,-9.71,51,36,35,21.7,-8.26,-4.16,-3
70,2.12,3,-8.98,-9.54,65,25.97,9.23,-12,63
53,28,19,39.95,-5,37.27,3,12,-8.33,0.54
70,27.16,77,-16,26.64,15.41,23.3,76,24.36,12.75
8,21,-2.63,35.53,5,40,76,62,12.35,67
33.19,-2.96,4,32.11,17.76,30,28,-19,66,-9.52
49,25.67,-0.32,77,-19,55,-7,37.43,-17,48
59,0,-5.32,63,0.21,21.82,-14,17,8.33,-2.48
37.38,37.68,4,20,30.21,44,-15,36,-6.91,10.02
10,20.23,31,76,48,-4.81,-4,33,33.67,29
78,24.54,38.73,13.92,30,31.42,36,20,-0.73,-1.57
32.61,29.65,9,12.28,75,-0.99,27,-9.16,5.92,-20
-6.78,23,38.77,-8.2,20,39.4,41,34,21.72,29.25
13.19,18.99,34.16,15.46,-3,38,-1.6,23,-14,14.94
28.18,13.47,39.99,14.36,73,22,37,45,34,-2.65
30.38,33.54,46,-17,7.49,22.89,37.07,15.82,56,-3.62
44,-6.83,34.06,34,35,38.97,39.02,9,59,-9.6
63,52,-1.47,-2,65,-8.77,24.95,23.05,26.66,35
28.77,8.33,-4,12.38,24.31,67,14.61,10,-12,79
-7.44,17.14,8.86,39,-3,79,62,49,8,12.31
17,31,26.53,79,-6,68,7.28,35.62,-11,-8.42
5.49,27.76,69,9.48,-14,27.25,74,-4,-8.97,-4
59,3.08,17.69,15.2,-15,-9.58,31.09,39.58,11.53,39
54,-8.56,22.72,72,32,9,-6,36,20,51
56,47,73,6.72,9,27.46,1.12,2.25,22.11,5
34.56,26,8.12,27,24.83,16.16,2,3,15.14,32
29,7,31.03,34.62,55,17,6.5,-4,46,15.46
65,-2.93,50,24.98,36.33,-8,37,3.08,27.41,33.72
28,51,35,30,24.15,1.46,26.14,33.3,28.15,14
67,65,16.84,60,16,15.58,22.71,24.29,70,-2.18
-6.14,8.17,16.09,-5,-8.67,-2.38,8.96,15.7,13.1,38.78
12.99,-6.63,64,25,37.69,27,20.04,-15,23.12,-6
17,63,22.13,6.05,65,71,16,9,-3.37,68
69,30.15,29.73,6,18.76,-7.8,20,35.49,69,10
2.82,14.03,0,34.86,-4,7.5,11.22,31.31,7.04,16.54
31.39,72,-3,4,-3.93,39.89,7,14.44,5.34,9.31
26,22.6,35,26,35,18,4.93,-3.17,70,3
54,-5.11,20.54,18,-2.63,-10,19,53,76,-7.66
27,40,17.51,18.24,6.63,38.59,5.82,6,7.38,-6
12.66,72,33.28,3.63,17.41,20,-6,22.01,51,38.52
65,42,11.39,65,12.3,39,-7.69,-7.91,4,-5
66,39,13.29,57,16,28.45,4.98,31.3,22.27,-16
73,58,-7.42,69,40,-17,25.59,12.04,24.39,-2
20.75,34,22.82,25.38,47,28,25,78,46,48
10,-0.45,28.29,13.49,72,0,29.46,13,11,28.96
-4,-0.96,54,20.72,26.65,21.7,73,-6,36.35,9.64
3.77,40,-8,19.28,52,12,24,37.02,23.75,58
-1.19,11.77,52,-11,-6,50,49,-10,73,30.08
65,-3.26,10.29,11,31.4,18.94,16,21.18,65,21
6.74,16.48,2.89,79,-12,4.37,54,26,-3.69,56
50,36.78,14.41,11.94,29.06,24.42,14.58,68,18.18,7.74
35,27,-7.92,53,-12,64,-6.77,27,66,-6.88
33,21.89,-0.88,16.82,36.02,25,-7,3.76,21,-9.07
51,9,12.28,21.43,31,-5,-3,6.54,21.51,-3.7
15.51,12,28.16,0.47,32.23,7.27,33,41,-18,24.69
76,78,37.53,31.43,-8,-5,55,-7.3,63,35
10,58,37.52,38.58,-3,15,6.88,69,27,30.52
4,-5.3,-0.1,41,-10,23.5,12.92,12.96,26.69,21
33,79,13.17,27,-1,-8,38,26.14,24.52,15.86
31.88,53,23.96,35,71,21.69,-11,37,21.73,23
11.13,-9,14.06,28,9,0,45,4.44,35.95,39
34.1,31.09,-2.63,9,13.94,-20,46,71,-3.46,9.87
72,29.32,33.54,16.53,9,35.7,51,27.24,23.78,14.67
-0.46,-9,-12,58,-6.68,2.84,33.72,-8,-4,60
18.35,26.79,30.53,-19,17.42,-3.58,-15,35,17,9
12.99,26.98,1.48,62,31.98,-2,-5,8.53,62,7.76
-8,-7.27,22.53,36,-19,1,-19,39.75,20,20.07
4,13.16,35.08,34,10.25,78,24.41,32.4,36.47,71
-14,3.93,56,34,4.96,61,41,7,52,14.09
27,-13,9.53,7.2,60,-16,39.16,-7.72,16,1.53
12.94,-12,8,27.05,54,-11,51,33,34.11,36.92
40,59,-18,13.23,-2.28,-20,13,4,-3,37.16
26,52,21.23,0.26,-15,22,60,-5.69,22,6
-4,8.62,67,8.16,24.27,-9.22,1,12.15,27.48,50
8.17,9.64,1.55,21,33.81,24,-3.04,19,21.82,24.77
29.08,32,29.87,13.58,14,-1.63,37.77,33.22,7.33,11.41
24,-2.86,63,14.43,20.47,60,5,60,0.65,30
9.82,28.98,17,35.1,15.54,0,32,5.14,55,11.96
31.67,31.78,20,15.52,3.99,22,13.2,12,37.08,-6.44
-4,27.83,18,70,45,33.87,17,-4.11,16.58,-4.06
-3.03,-13,54,0,10.23,31.61,10,-9.6,-10,3.65
0,5.93,38.9,-14,13.76,29.15,66,34,8.66,-17
38.24,1,31,25,11.3,19.51,16.35,16.61,-4.08,19
15,39.88,0.05,35.47,14.09,52,25,60,56,-1.29
17,13.09,33.77,6.29,-3.25,-20,-4.97,-4.22,-4.37,35
20,7,61,15,71,8.18,9.14,-20,72,57
12.05,33.23,38,33.62,-0.94,26.42,-0.58,-20,17,68
5.38,-6,29,-2.28,-0.86,15.47,78,19,49,-4
14,5,35,25.65,-10,43,53,1,5.76,-4.33
12.97,18.67,3.92,18,-4,4.28,23.26,-1.51,7.59,8.3
11.33,16.46,-7.69,34.15,33,62,11.1,54,-6,-18
-15,-15,3,8.78,69,-4.99,76,14.66,30.96,52
-4.41,1.85,36.12,13,33.9,38,4,3,52,-5.72
-6.02,63,37.99,9,10.43,22,15,2.12,32.12,3.16
8.28,5,26.33,27.72,22.52,23,14,63,-1,1.6
-8.22,63,37,-6.36,30.24,79,51,2,5,50
17,-4,-7.78,21.9,-8,2,3.77,24.78,-5,22
8.35,1,22,4.37,10.88,6.28,2.96,-16,50,7.65
3.48,-12,34,11.21,28,-16,16,20.81,34.99,28.45
30.97,18.32,-19,18.34,65,3.47,4,11.27,-6,29.41
-13,-9.31,28,8.89,-7.88,36.75,25.05,-9,29,4
-3.72,-8.86,20.72,0,77,20,31.09,37,13.78,5.25
-1,21.72,29,0.08,25,4.64,22,-3.37,79,3
65,67,-1.09,-8.37,24,-13,-4.09,38.88,36.83,-18
37.23,2.23,-9.87,19,-6.55,69,0.36,39.56,23,10.59
-8,66,16,16.24,32.6,22.87,19,-9.78,4.05,33.39
4.22,0.49,9.83,11.74,4,63,-0.79,30.41,4.34,23
9.78,-18,16.24,-8,24.7,9.81,-3.75,1,43,0
11.68,25.29,60,14.34,49,17.13,8.82,-1.27,9.03,3.7
8,29.7,50,33.51,31.03,23.37,63,7.24,33.94,13.82
36.15,-12,16,9.24,-7.19,32,52,39,54,30.23
26,30.13,79,43,36.04,7.16,47,21.24,17.06,0.14
-2.12,0.31,45,18.68,9.01,-4.55,25,-8.5,-6,-5.3
49,9.39,30.19,11.4,57,29,55,34,-10,-17
10,-3,9.75,64,5.2,7.61,63,24,64,-8.12
62,68,-5,-10,61,43,-8.91,44,27,-8.06
2.45,6.87,6,36.7,66,17.5,29.77,20,36,27.05
24.89,22,-5.52,62,16.82,5.12,29.99,41,23,7.94
-2.12,21.52,32.97,33.38,50,4.85,33,66,38.12,6.64
-2.62,-4.38,49,11.77,-17,55,5.83,-7.81,12.43,64
15,17.56,15.26,64,-4,-4.86,25.81,10,-16,51
6,28,69,1.7,34,-2.22,21,18.22,-6.47,26.31
41,28.31,-11,2.96,72,23.09,72,44,2,21
33.43,19,42,15.78,54,32.67,37.53,1,21.05,35.92
-6.77,18.36,-4.79,33,-9.97,64,16,14.65,78,40
2,18.42,43,7.54,55,41,16.97,13.69,-10,0
2.4,-6.98,2.35,22.26,-13,20,26,-8.9,75,0.71
4,18.65,2,14.96,54,35,34,16.22,76,4.48
44,9.8,13.73,10.58,55,3,-6.85,50,57,15
-15,1.48,13,75,22.67,0.91,61,21.46,28.56,75
61,35.34,25.43,16.51,39,8.21,16.54,-3.66,61,21.82
20.32,3.23,8.04,14,-1,-4,0.35,8.99,79,16
-11,14.2,14,4.55,26,32.44,31.41,5.56,2.14,37
11.35,79,-4.15,76,79,23,21.26,0.6,55,8
-13,33.11,74,58,78,11.61,77,29.99,7.44,24.03
18,11.52,21.74,3.63,0,2,73,29.86,74,3
24,-13,31.57,25.84,7,-1,8,28.13,14.27,52
-0.48,29.41,6.68,36.64,16.6,17.45,39,22,17.2,-14
29.36,-20,21.34,-7.87,38,72,-1,20.45,9,50
14,29.68,37,3,-1.86,-7.16,78,12.7,-16,-10
15.55,39.18,21.18,-20,1,59,33.67,2.69,-14,8.06
67,37.11,37.43,26.64,-10,10.14,70,36.02,32,39.36
60,20.88,53,18,-0.81,57,44,33.81,43,-19
-14,23.7,7.49,5.12,2.95,48,35,17,42,19.14
20.53,6.56,63,59,19,21,11,48,23.8,-12
5.11,60,66,34.68,-11,23,6,61,38.8,-2.76
43,-5,43,12.64,3.84,39,62,1.24,31.31,19
75,-17,45,3,19.78,21.9,77,-2,59,-8
0.69,23.06,33.67,30.88,4.29,10,3,34,15.73,74
67,-8.4,0.39,17.45,29.91,38,-3,-6.68,26.98,37.33
9.35,19.41,-2.74,0,-5.03,46,27,-0.56,11.65,16.86
22.47,9.26,35.4,24.8,34,21,18,9,46,6
26,12.06,7,5.01,-3.98,46,34,17.16,-16,27
33.83,27.6,-4.96,63,32.13,18.63,-9.35,14.78,1.85,48
1.89,39.71,20.33,26.14,37,21,48,41,4.45,24
0,35.02,32.99,23,28,21.01,1.29,3.3,28,20.9
10.74,18.82,24.2,4,53,-6.71,20.47,-6,-11,9
-5.47,74,27.46,3.15,-8,4.73,39.06,44,-1.33,68
9,12.03,-2.6,36.42,7,30.22,-0.9,17,33.8,27.79
0.02,72,7.07,78,42,-5,13.1,15.97,13,24.03
33,36,33,53,36,40,17.59,22,71,32.38
8.61,70,24.13,36.9,-5.92,-8,20,59,16.16,37
30.07,77,72,74,39,36.58,7.12,22.36,32,34.03
74,3.08,18,17.15,10,37.05,38.96,-6.68,23.93,24
47,37.59,45,30,-7,7,7,39.21,26.9,38.61
-16,26.76,31.03,18.32,48,23.89,64,21.68,25,23.71
-3,31.68,10,13.49,-3,24,12,33,70,-2
-2.25,37.45,14,5,69,0.62,62,10.9,39,57
-19,-9.01,34,10.29,46,2.16,41,14.06,29.76,3.82
49,-8.64,9.47,3.37,-5,6.39,37,75,0.19,25.88
35.31,4.98,29,24.93,35.73,-6.75,-2,12.55,5,46
-2.7,24.84,18.31,28,74,6.53,45,15.97,12.63,-17
-4,28.72,-7,-16,-14,44,6.54,52,70,23
6,36.22,-13,62,-12,39.87,35.1,33.09,-5,-7.27
-17,1.25,72,19.64,23.84,8.66,14,-20,14.76,56
24.82,-6,10.41,27.13,-4,16,56,22,10,5.06
47,24.46,25.21,18,28,-6.4,6,23,27.53,68
36.23,26.47,-7.25,0,-1.24,-8,27,-8.05,4,-3.81
41,1.55,-14,15.29,-12,30,7,42,30.8,39.33
-16,-7,23,25.47,24,17.56,58,4.42,0.73,1.23
10.67,59,4,10.55,-3,37.84,39.12,-5,39.9,3.27
-7,61,10,16,44,4.12,71,2.27,-1.6,-11
41,27.34,25,21.01,33.1,-0.57,5.62,19.35,16.45,-18
31.87,57,48,31.47,2,38.2,38.81,25.03,4.62,51
34.76,4.95,27.69,39,-2,0.41,29.74,34,7.48,3.91
14.05,21.14,30,37,-0.75,30.91,-8.35,-0.15,25,20.31
20,57,73,-8.13,23,54,65,17.46,8.16,18
23.42,-3.8,-2,34,41,39.67,-8.22,9,56,3.19
22.67,11.51,20.16,3.1,26.54,7.92,39,2,74,5.1
-9.87,26.41,-7,-9,-10,31,38,-8,1.31,12.68
-14,-13,38,28,70,3,73,66,21.98,12
28.17,57,36.34,19.15,-19,15.31,34.48,8.85,31.53,-4.13
36,-5.69,13,49,-6.07,-10,64,43,29.92,-11
1.02,-9.22,61,9,28.08,13.99,26,34.06,-1.45,16.2
56,24.9,31.07,39.22,46,13.81,71,55,57,10.86
15.94,-0.55,22.54,35.46,42,18.1,-9.3,18,79,8.49
14.82,19,65,24.27,70,18,23.74,-14,17.69,-7.24
13.62,6,45,-4,-16,19.93,12.37,26,-1.24,20.77
77,43,5,-4.02,36.45,67,38.55,12.74,17.11,44
2,26.82,-19,32,3.48,9.48,31.54,5.7,38.58,17
-19,14.94,3,37,31,24.38,34.68,38.77,71,-8.94
55,0.08,27.01,6.49,30.11,27,10.63,32.11,45,47
79,14.42,22.64,0.13,-17,-6,36.43,34.42,32,29.23
13,-17,34.6,11.8,-8,32,33.62,35.99,-2,10
48,4.53,2.64,17,11.57,28.85,24,25,18.02,-10
39.89,19.32,4.46,8.95,73,-9.17,-19,25.8,8.67,24
35,15,10.8,22.75,41,27.42,38.92,-0.58,-18,20
-3.08,-5.6,28,-0.94,-9.21,4.79,55,36.84,15.07,1
36,66,9.43,32.48,27.12,32,36,-5.01,-5.17,-20
53,-4.7,43,3.22,20.03,-9,3.77,42,4.09,3
14,-20,3,11,-1.35,21,63,3.51,13.88,37
-12,29.95,25,43,37.3,66,36.44,75,24,7
77,17.02,22.19,27.21,26,24.41,54,63,32.45,27.52
58,3,-3,-13,9.4,33.52,7,-11,-5,6.48
6,-3.3,1,-8,1.55,-5,8.57,-8.29,12.59,1.17
-18,14.68,9.36,0,21,8.04,30.81,43,13.6,22.51
6.38,-10,44,-8,17.44,3.71,63,-11,-1.73,45
36,39.48,-2,65,33,25.61,67,-4,16,11
-10,48,39.73,25,-16,21.09,51,57,7,69
-0.92,0.16,35,0.6,14.89,8.51,24.74,38.82,51,35
-0.69,4.21,70,2,30.87,21,-7.62,10.75,62,8.05
41,65,17,26,28.51,31,10,27,19.42,5.81
3.66,11.98,6.15,63,-7.79,24,-2.23,10.77,18,1.68
36,-1,30.9,57,35.72,3,56,-4,16.04,-5.7
26.61,-17,12.48,16.51,24,-4,-9,-9.02,70,7.38
18.47,-4.6,38.21,8.77,4,-8.56,-7,47,74,16.44
65,9,23,13.05,9,12.48,14.53,36.32,-5,66
18,79,18.85,39.18,-4.37,6,55,7,22.91,18.25
21.66,3.49,51,10.74,23.31,30.92,14,19.64,69,-1.14
3.78,66,-0.43,-2.6,33.49,11.76,-17,-12,-7.57,19
2.01,12.44,24.89,27.34,3.45,45,39,-9.3,-10,35.33
30,16.14,42,9.54,34.36,-17,19,-0.11,12,27
33.36,13.91,14,20.85,-10,-9,26.22,69,57,25.05
38.75,-9.9,27,23.54,8.59,14.68,-11,-12,25,-9.58
10.89,14,17.57,5.23,73,10,25,50,-3.51,5.27
18.39,15.27,29,20.66,5.19,9.92,-2,16.64,-7,-15
-9.43,9.72,9.22,18.77,-3.71,35.21,15.38,14.08,4,-3.21
8,21,35.48,1.03,77,-15,4,0.35,24.55,-7.96
-18,38.59,10.27,30,-4,71,35,21.91,37,13
23,10.7,46,-8.26,64,74,52,12.89,8.56,-8
38,-11,39,4.65,-3,34.46,21.52,69,28,20.4
4,0.74,-10,44,39.62,18,77,21.87,11.37,11.92
14.58,23.93,25.67,32,-11,6.34,26.87,11.13,0.07,22.32
-12,52,31.08,-6,2,-20,36.06,8.73,-4.18,44
45,34.27,30.23,12.81,53,2.21,30.03,26.11,-5.15,71
-7,-10,6,4.32,32.24,29,-3.67,74,67,31.28
13,4.41,20,24.57,14,5.96,50,6,-1,12.63
