90,18,46.37,-7.35,66.36,-20.79,-3.54,-22.15,84,83,45.97,58.15,-15,14.21,149,22.02,146,-33,34,129,89,-2.53,-25,5,-18.65
79,70.61,4,80,134,38.05,33.53,-25,112,-26,-3.19,-29,-21,139,116,4,132,45,-15.1,146,-33,-23.57,37,30,138
114,-38,-6.82,134,33,-11,4,149,73.46,50.57,59.26,3.32,-7.38,95,11,84,38.16,14.66,60,-19.41,7,65,111,-43,-1
37,37,129,22.5,72.08,42,110,86,-35,-14.1,-23,30,28,65,-27,-3,-17.82,31,56.5,8.52,-13,72,-9.93,70.19,123
-11.7,-20.12,-9,-11,-40,29.01,126,135,62,127,-42,4.53,62.97,42,-48,53.87,-42,146,131,31,15.13,60.82,31.46,3.07,18.05
-39,20.11,57.69,-6,-1,72.88,44.24,-7.56,12,72.01,99,-9.6,10.04,148,-13,7.06,30.32,9,108,-44,55,41.14,-4,-44,61.65
84,68.01,-37,41,-5.48,107,77,2.74,42.63,38,6.3,-12,61,73,11.18,88,-43,27,45.95,98,63,79,61,-49,60
72.43,5,61,62,92,59.94,53.59,-2.38,84,-36,-23.42,70,-28,24.98,-40,52.22,62.69,55,44,139,-2,76,126,140,67
44,92,8,9.12,138,-8.9,50,1,37,30,-21.35,-9.28,14.41,12.84,77,4.85,-18,90,54.62,67.13,39.5,7.79,133,-17.46,99
59.82,0.55,61,-15,-33,67.53,87,30.42,51,147,11.67,25.65,39.03,114,82,-4.12,-41,10.67,54,33,149,13.01,50,-25,138
-31,-36,1,25.5,139,1,-18.86,50,102,35.93,-31,69.24,114,-44,69.55,80,49,35,62,-14.3,33,15.6,-46,137,35
-4,34,62,117,11,6,-11,85,-23,99,28.77,93,-30,7,95,88,17.4,18.08,45.84,115,52.38,14.64,-19,8.38,30.82
85,40.76,28,-4.34,53.04,-28,8.62,43,69,70,-21.89,-2.36,131,6.28,43,84,61,41,-22,27,-50,-2.52,41.92,72.5,26
17,19.17,57.1,23,124,59.36,-5.77,29,61.12,40.39,22.81,67.7,7,16.29,12,38.11,115,34.89,135,73,88,66,49,121,-23
31.54,42.8,-10.9,59.74,31,14.84,55.78,69.11,64,-45,-15,-27,22.4,8,42.15,-28,5.83,5,24.36,-41,-20.06,19,99,54.94,62.84
84,88,97,23,43.69,60.86,63.53,55.45,143,29.67,25,128,37,29.58,7.56,64.32,33.23,73,-17.21,-3.14,144,131,36,-24.91,74
137,140,20,106,66.21,116,22.07,55.51,2.16,35.48,35,-10,-43,20,99,26,31,27.12,14,36,68,-46,-36,31.24,73
-13.73,-24,144,142,54.32,118,71,71.81,42.99,135,19,14,25.84,22.08,13.81,-12,-18.35,42,66,-2.49,65,119,20.75,48,122
5.79,66.08,98,131,94,-23.23,56.94,81,-10.11,4.67,21.63,3,74,59.33,49,32,95,83,81,43,134,105,75,-42,117
123,6.97,-22.12,1,-12.61,149,-15.09,11,-0.35,130,25,6.92,2.93,60,105,56.39,83,71,40.78,-27,60,120,58.42,49.84,134
-8,29.85,-28,59.4,-32,-2.88,-23.15,19,8.94,52,-3,85,31.33,4.31,26.31,102,18.43,28.6,5.78,38.54,120,85,53,46,49
140,-28,9.29,89,-5.3,56,7.74,120,-31,19,-37,8,69.9,95,-1.19,68.96,0.57,66.84,80,66,33.46,144,25.98,-6.66,65
49.25,18,80,-27,-24,8.85,63,-17.96,-16.09,19.85,69.76,50.04,67.11,55.43,125,13,137,29.57,-11.48,-1.01,129,49.85,83,-11.74,52
115,120,127,21.67,149,119,70.97,124,148,60,82,72.75,43,46,-27,114,53,6.05,45,50,76,81,7.11,-2,39
-13.15,-3,-11.41,-17.77,78,30.59,-44,128,-23.1,63,6,13.45,47.35,117,118,-24,2.69,54,62,37,70.21,76,88,-6,111
0,41,-38,2.47,7.09,128,66,142,33.1,-16.38,62.25,-41,-15,65.94,-3,6,-34,69.18,143,24,-20,42,53.11,-22.03,-12
7,29,32,-13.38,118,-24.2,11,21,35,73,55.36,14,-3.17,64.47,-42,96,43.65,10.93,30,36.66,-10.13,34.19,65.62,93,149
65.85,-16.49,19.59,6.96,14.34,-14.15,-0.37,61,64.61,80,87,57,132,93,109,-22.17,-3,83,14.1,101,-31,7.78,59.95,-42,114
-13.9,50,74.31,-16,24.89,54.84,48.91,13.12,122,15.05,48.52,-5.99,54.9,-29,57,62.1,61.69,26.34,69,20,-17.33,44.5,41.51,60,51.23
66.88,6,107,39.55,25,136,36,66,-7,12.48,79,37.86,48,-21,49.31,-14.99,97,99,18.66,0,87,48.88,-4.05,-7.8,-22.73
98,60.61,79,48,78,54.14,-20,141,49.9,134,47.91,119,-23,138,82,0.43,7,44.72,142,-1,115,44,35.44,132,13.95
35.83,-17.77,19,-13,33.42,139,25.66,-7,-9,54,66,-30,137,128,-14,94,44.37,6,-39,67,26.03,-1.66,-0.59,107,79
49,-21.68,-8.43,-20.73,-12,20.65,119,15.44,64,59.79,31.97,2.05,53.23,20,64,-4.41,58,-47,38.32,22.6,133,121,64.63,6.6,141
-3,12,3.71,74,83,30.08,-42,6,65,110,44,-4.91,114,132,143,42,-47,112,98,125,-8.19,146,41.62,-7,35
-24,104,-26,-42,133,53.63,24,-8.5,50.41,-25,-9,30,124,-42,16,79,85,2,144,-6.89,37,69.21,99,36,18.83
-15.87,-41,18.18,75,40.6,50.57,102,-22,71.9,47.46,-40,9.81,37.61,-32,96,41.01,-12,29.6,-9,-6,16,-37,-12.83,39.34,118
133,57.89,99,-6.08,44,33,32,19.62,94,22,60.34,40,25.41,93,-10.9,61.98,74,44.52,72,-20.56,12,27,78,58,68.5
58,92,47.84,20.53,-8,11,-5,18,104,-36,0.18,100,46,52.7,89,-8.3,90,71.08,37.67,6,109,67.52,-33,38.01,121
49.99,26,25,20.55,137,-18,-15.47,-50,54,-26,73.74,-32,72.21,-27,100,86,77,4.1,73,21,-6.32,14,96,-17.36,60
61.85,112,-20,2.21,-13.31,-24.26,-19,-13.44,-46,-43,32.91,7,-18.01,69,147,-17,86,114,11,49.21,71.45,6.12,77,4,0.47
22.14,-3.67,80,0,23.96,100,65,74.67,142,82,35.53,-19,-26,-7.93,84,130,-17.56,32,14,15.05,45,42.61,3,-12,40.9
-19.96,42.1,33.22,28,0.81,67.7,-40,15.43,130,-31,90,141,2.52,-11,20,62.23,125,-33,144,-22,3.47,45,-2,-27,-13
59.76,5,34.17,0.6,112,111,9,38,-15.6,48,2.54,-20.15,-48,10,-4,132,-18.93,71.34,45.08,63,2.62,35,-9,-7.39,0.62
58,4.56,146,72,15.32,96,-33,47.81,79,-48,62,91,57.69,44.07,-22,127,60.81,-2.38,17.51,113,-38,-9.42,70.77,8.97,3
72.36,52,127,78,121,6.54,63.57,51.23,41,49.63,7.17,-20.51,5.61,-24.55,24.76,54.23,61,103,20,31,61,38.61,35,-13.36,147
-47,133,45.53,62,11,41.1,9,117,60.38,41.32,-46,-14,67.16,147,15.16,-17,32,-0.56,12,120,93,75,31,143,112
65.45,-40,-18.68,21.48,58,138,-20.61,112,47,-2.9,86,50,-22,-25,60.65,-8.77,-40,-42,-7.27,42.05,127,-40,45.15,70.32,119
27,141,-38,-1,41.83,6,1.86,-4.67,22,56.04,-20,-17,67,143,93,-9,-5.9,79,-19.92,-3,43.16,120,67,67.35,63.02
25,125,37.41,45,38.56,-3,14,135,50.64,60.5,-1,-13,61.62,53,24.12,66,7.96,49.03,86,59.76,89,-37,8,70.43,53.14
52,16.24,112,21.32,-21,34.93,-12.08,127,-30,-10.09,56,46.88,55.7,45,71.84,-24,65,-13.67,12.69,82,7,-7,31,6.65,68.71
5,29,-22.61,-18.22,141,-14.13,8.03,116,140,68.72,67.38,-19,46,-2,15,90,9,40.52,54,61.96,17.42,47,64.35,25,10
117,30.85,11,-3.11,39.01,123,50,47,56.39,48.85,57.85,26,142,22,48.69,96,69,91,58,119,25,78,-2,12.35,56
110,7.55,66,-12,-16,62.02,-0.43,65.96,67,8.76,-19.07,-21,108,67.32,6.33,19.05,15.21,36.93,-17.02,47.19,60.49,6.17,71,76,33
-2.91,89,-17.82,-24.91,63,-19,128,-15,-22,-28,135,77,29,-10,29.27,-48,-13,103,42.05,93,1.88,138,70.75,-23,-0.79
51.33,-20,38.79,23,-35,73,58,66.17,-5,16.43,142,-13.31,-18.75,-49,14,51.17,2.88,-11,20.22,101,149,65.72,7.42,-47,50.37
10,104,114,27,19,-2.23,109,38,26,12,58,-46,52,-24.63,82,-12.06,123,67,143,21,26.5,34.41,49.15,71.71,21
66,21,47.34,135,25.3,-2.34,92,-24.93,-22,70.47,138,116,131,141,20.47,-5.98,19,148,-23.97,74,56,33.82,-0.99,-9,13.41
-48,-35,110,7.82,11.37,14.42,60,130,32.21,-12.94,-23.5,-5.38,35,-47,-13.63,113,149,-7,50,53.12,63,50.55,38,47.4,62.6
-23,-50,-3,64,6,32.12,-44,16.77,59.38,46,83,62,-7,-27,25,-39,26.81,-42,-36,48.81,143,-13.07,34,55.77,-41
-24,63.68,10,21,12.4,-43,41.78,-23,-19.7,41.54,96,101,82,99,13.3,99,108,135,147,54,0.55,25,4.35,6.55,26.61
117,57,39,51.22,57,28.51,0.82,40.33,23.46,9,24,69.96,57.54,64.45,-5.66,2.68,-34,139,-0.69,2.82,105,13,5,-4,17.42
127,74,142,24.29,141,18.65,104,26.6,-20.52,50.72,-35,41.13,67,17.04,109,62,-16,67.81,72.74,-10.48,7,63,-41,-43,-3.64
95,69,7.12,110,142,19,120,-1.52,43,-8,46.8,-40,136,102,96,-16.64,39,21,29.34,-10,22,0,99,39,14
40.64,55,-27,44.11,2.45,88,59,7,-3.82,-15.12,138,-17,-36,130,94,-20.95,44,-11,30,37,7.28,29,-50,-22,15
89,-19,117,58.27,3,0,137,99,-27,27,53,-34,-28,126,86,73,13,127,15,72,129,49,55,-8,118
61.28,-19.91,27.67,17.09,-49,132,8.18,-26,71.17,63,24.22,0.97,105,24.49,89,60,67.22,34.35,67,149,-42,4.73,127,142,107
28,-15,47.35,-0.38,38,-48,104,6.6,88,-3,-23.48,34,114,105,-18.56,22.24,23,7.67,37.78,59,-49,-19.29,-5.17,149,-42
1,33.62,52.69,5.16,62.54,63.43,11.83,5,14.74,9.96,-26,101,92,10.89,15,48.44,40.99,-33,88,69,27,-36,41,147,63.17
40,-4.39,61.32,61,-16,23.01,-3.91,53.78,76,24.86,-5,3.92,90,16.41,-42,-42,-20,52.35,93,83,121,-14.89,47.93,114,31
54,16,31.12,23.68,114,52,135,96,63.59,2.68,135,61.76,107,73.77,-4.79,-20.97,20,-12.57,20.17,43,-38,130,9.45,-20,50
47.7,-31,21,12.73,35.1,-7,-19,11.17,33.19,120,54.16,-50,48,96,99,98,33,0.69,71,135,-46,29.33,67.41,6,-11.15
64,45.53,-34,-11,38.57,46,97,40,-15.07,-4.98,34.22,145,15.71,-1,79,3,19.49,65.87,-30,95,109,-27,95,14,87
124,-12.89,-36,-43,0.15,-23,142,33,31,10.91,69,121,56,13.39,72.35,-15.45,-19,-21.5,10.86,-23,4,-37,142,-44,39.4
29.84,75,-22,134,17.25,47,27.66,-41,-26,121,38.62,77,13.19,13.08,30.22,-1.17,60,34.12,-22,84,103,102,80,21,85
60,97,-8.23,-45,-50,0.79,101,53,71,122,42,-38,74,62.43,-3.11,22,92,146,-38,35.25,25,125,131,66.01,-16
-9,61.15,50.43,85,-42,-16.56,60.53,80,89,-40,37,121,30.81,-18,25.6,-28,120,10.59,72.96,50,-1.15,-5.78,1.79,55,5.31
-44,118,39,98,-7,-17.18,-20,64,23.53,14,53.51,52,18.5,45.17,-40,143,70.63,7,82,-18,117,130,-10.92,10.53,79
55,22,91,135,144,33,107,-27,-39,-9.77,30.35,104,44,-22.49,126,3,69.67,62,31,50.57,2,-7.15,54,126,35.56
67,141,23.55,52.64,24.82,-19.97,9,85,29.16,-24,1.38,51.65,46.72,130,126,119,25.24,-28,3,31.17,69,28.27,-11,137,-6.23
133,-8.32,-17.35,35.36,70.77,34,-13.39,77,0.37,-10.11,16.5,-17.43,24,126,-4.97,59,34.4,74,81,-11.06,54.96,27.25,-13.89,42,13
56,116,66.65,-31,-9,58.28,98,34.52,124,62.54,69.08,32.19,74.82,16.21,80,87,81,-27,17,69,57,10,50.99,-8.67,-17
63,84,127,2,-27,107,127,-15.55,139,-37,12,149,20.41,-36,-10,-5,73.84,-17,-17,45,-3,47.95,4.29,23,-12.68
139,-11.93,8.72,-7.03,-36,22,50.96,-2.13,20,148,-12.28,43,34.04,70,106,37,-22.38,133,43.87,21.36,14,20.86,44.32,37.88,95
12.05,2,22.51,65.23,-29,32,38,65.71,129,12,76,42.75,14,16.89,-25,32.21,120,-24,49,10.04,-7.24,52,-36,58.02,10.09
22.89,-9.44,48.93,92,-0.46,48,64,44.45,45.64,147,56.71,144,-22,73.98,-1.82,40,-1,-8.46,66.25,38.66,141,65,47,51.33,44.29
-23.44,23.61,-17,-30,-20,-45,37.88,-1.58,73,-20,52.29,43.63,124,-28,26,43,-26,126,60.27,53.08,92,71,134,61.48,55
50,64.89,60,-7.53,45.07,70,52.84,122,13.14,109,130,24.28,21.83,31.03,137,-42,18.15,-4.35,39.27,25,54.37,-30,122,30.18,38
71,80,81,-24.16,-46,36,97,12,116,70.24,86,17,21,10.75,11.12,3,12,131,117,120,-42,116,-8.38,54,37.51
95,147,12,6.7,-10.94,71.08,68.31,128,65.21,-23.1,-17.58,119,124,94,-22.23,142,143,4.35,16.37,14,46.82,-14.37,-48,21.47,-29
59.85,14,0.12,-11.47,-19.7,79,9.05,-15,-50,-50,10.34,124,25.39,-39,-17,117,31.14,138,24.08,101,24,-5,13.87,137,17
131,21.48,48.55,-23.58,76,135,65.41,-3.91,-9,74,13,-5,-5.25,28.19,65,2.94,16.5,0,127,-37,1.62,31.12,-22.97,-6.33,58.93
82,19,-13,13,41,-1.66,27,18,53,5,48.41,62.12,71,52.59,4,139,33,9,140,92,68,54,112,27.63,72.06
119,61,54.33,44,69.6,64,23.36,61,47,31,-41,73.69,124,74.18,100,19,-48,5.93,-33,69.37,63.17,-10.93,103,-28,9
19,-50,11.45,4.12,64.67,42,101,96,44,122,97,28.92,90,52.24,-12.79,-22,84,12.75,2.8,99,14,54.2,2.83,0.81,2.77
49,18.82,9.59,118,81,0.35,106,128,32.23,-5,46,139,-49,30,126,-1.98,106,86,8.03,71,16,102,-39,73.83,-32
3,-45,1.2,54.55,149,113,45.86,64.34,74,128,-25,-9,26.87,-21.45,90,50.76,58,74,140,12,141,-15,44.69,67,69.02
33.41,37.33,8,0.15,-11,-8.5,28,44,72.88,12,-25,147,39.01,-32,143,114,-23.74,54,-40,143,115,96,-16.16,46,31.62
51,-43,-49,137,81,72.85,133,58.96,24.74,58.3,5.19,112,112,57.48,6,-42,31,-19,47,-6.94,53,-12.1,49,83,83
-37,35.17,132,103,-27,112,-4.21,26.97,-25,-23,34.59,20.88,73.87,32.61,129,100,-8,-19,-4,-6,61,27.05,-20,-8,3
-17,12,31,20.59,98,21,44,126,-12,-6.62,-26,45,101,-23.89,24,-8,25.18,96,0,47.1,46.98,134,89,49.32,-6.92
66,95,58.97,-24,130,53,33,65,72.9,95,74,-19.73,-7,57.62,84,-4,64,101,78,120,38,108,136,-34,-6.46
-18,139,-35,68,50,39,70,73.5,0.01,-48,-47,34.48,26.4,25.77,18.93,-13.91,69.62,101,16.86,128,141,130,61,64,20
-15.04,-15.35,104,92,121,-32,38,-5,64,-47,139,10,10,56,-45,11.52,-35,149,60,23,40,59.23,107,10,-25
-8.61,11,23.29,93,95,33.83,33.86,-10,143,48.84,123,123,99,20,-8.84,7,88,130,11,-50,-10.67,47.38,-1.71,96,97
42.07,-29,59.71,1.82,6.41,58.75,-16.98,27,146,134,26.9,148,-2,9.36,45.3,38,67.04,32,-0.91,2,-14,39,95,-49,-49
46.79,-24.24,73.49,69,41,51,57,103,-17.35,39.29,21.16,8.97,-21.37,24.16,137,108,112,-25,67.19,97,116,87,67,131,14.11
69.45,107,129,-21,52,-35,18.87,48.03,15.77,12.17,22.39,7,65.57,13.72,19.31,54.17,-32,48,42,59,-28,67.24,-11,54,-18
27,-2.14,43,124,-8.08,65.05,106,20,125,141,12.55,88,37,137,44,114,24.85,-37,145,121,44.07,-13.07,-32,74,140
19.6,0,69.19,46.8,68,48.57,29.66,27.72,-17.71,39,49,66.49,32.88,29,22.51,53,40.87,64.22,94,41.97,104,11,76,37.78,141
45.32,138,143,-45,121,56,78,18.87,5.42,-0.11,139,117,63,69.82,1.48,124,128,-4.45,109,-8.09,56.9,56.81,131,45,51
56.74,35.99,117,57,71,8.07,-3,24,3,99,-21.05,40.27,95,-19.53,82,11,49.37,-45,37,50.32,109,23,-12.97,-19,27.57
43,-16,129,-23,1.44,128,-45,117,-6,29.66,39,-4.86,115,11.17,14.26,78,-4.37,27,117,-26,64.86,67,34,82,40.14
-11.32,-3,149,15,-4,46,-12.97,-12.83,-6.58,-5,144,17.02,68,25,74.26,35,35.77,-9.45,67.57,9.49,4,62.02,39.04,22,7.78
43,68,-16,-5.8,-13.31,12.94,140,49,9.6,34,122,-9,-22,117,72.74,-6.65,89,138,4,101,3.41,-0.88,149,46,27.98
122,139,8,116,14.71,101,59.59,-18.75,57.51,14.97,30.98,40.67,4.77,-8.25,67.6,16,99,33.65,103,19.28,8.94,-1.35,-25,-9,51.83
47.98,-37,1.99,116,13.17,123,1.97,-4.64,21,-14.25,-47,121,32,-31,32,56.94,52.52,12.19,-9,25.74,65,-2.57,46.41,45.29,5
37,90,9.02,33,81,0.89,-23.6,11.06,11.22,-19.35,62,-23,8.7,45.2,47.01,-41,-10,49.74,10,48.44,107,82,-24.1,63.97,49.43
-0.46,87,61,133,-8,26,80,138,107,-17,29,-22,21,-35,-10.03,-15,42.8,-16.6,11,3.8,112,117,138,130,-33
63,45.81,-12.43,50.71,14,35.21,68,12.8,46.55,1,55.73,-2.03,13,46.01,139,-22,-18.52,37.38,33,8.88,-24.91,92,41,60,41.2
76,-9,33.65,-49,117,15,41,24.16,-3.47,74.6,68.52,54,73.76,134,-11,70,44.95,23.45,-25,14,-18,137,5.82,6.2,140
49,64.97,83,-4.01,114,28.46,37.46,139,55,52.24,49.1,-49,5.13,-23.53,59.11,58,75,33.35,81,-33,72.2,50,-22,15.36,45.38
65.56,89,-17.09,85,12.7,-35,-14.15,3,9.24,62,57.42,-0.35,-4,143,45.49,130,94,59,-9.51,14,39.99,-7.07,130,39,-4
133,87,64,48,-1,43,-24.08,-13.99,-12,112,79,134,54,52,22.56,18.52,3,16,-3,12.89,-6.47,-18.08,60,26,-8.74
68.45,42,17.24,-0.2,52,60.7,73,-17,11.94,-22.63,78,-15.83,14,96,70,36.23,44.05,24,103,27.08,93,-29,138,-10,77
32,40,74,-7.7,83,95,81,23.32,122,-38,26.55,102,131,-18,6,55,120,-36,9.63,132,52,86,54.81,20.03,44.89
-16.98,77,-35,12.82,-6.09,112,34,121,-6,-5,21.13,72.02,123,-49,-2,54.5,29,60.15,106,-22.8,29,105,-22,-17.69,10.82
31,-50,48.12,70,-27,24.15,-21,69.22,80,96,144,-11.17,-1,9.6,-15.3,1,-10,109,102,36.82,94,52,-10,-36,47
69.24,-45,18.93,48.13,3,24.38,35,61,17,51,49.45,-3.4,55,40,16,-23.9,-14.54,-47,-22.87,26,44.48,35.98,52,26,73.17
71.16,77,68.53,0.39,56.67,-5.13,94,17.35,39.57,70.6,104,147,46,-38,-47,-25,140,56.16,44,97,73.04,-35,6,107,-20
29,65,-24,58.09,5.02,22,71,-17.56,-6,2.74,90,13,47.7,-18,115,23.22,9.65,83,85,-7.53,-19.66,69,-27,11.75,-23
1,65,17.92,17.94,-41,26,86,31.64,29.6,1.34,-0.79,-30,-6.11,15.23,-3.54,13,73,19,122,-11,28.85,67.14,76,16,63.23
-19,12.46,113,140,39.46,54,-23,104,-5.76,-25,73.22,29.45,-29,110,-14,72,72,70.31,86,-4,-33,64,56,73.23,-11.32
-18,72,33,54,17,51.58,16.71,35,16.59,38.64,2.2,-37,-0.37,-15.81,15,15.62,95,-41,-32,-44,-28,-17.54,107,-18.22,-5.77
-15.77,-12.99,-49,-16,21,60,-32,143,-25,11.32,-24.31,34,50.52,-16.68,63.25,108,-3,47.31,78,46,-40,80,6.54,61.71,119
-11.39,26.54,22,57,-22.62,6,7,74.97,82,35.41,-2,12.28,56.23,71,54.97,-12,23.31,1,79,75,63.05,-13.93,62.9,115,13.35
100,2,70,21,66.9,33.58,88,18.16,-46,-44,31,-1.45,75,18.39,87,13,39.23,127,60.84,19.02,19.12,-12,67.83,47.65,89
141,10,22,39.81,-3.19,23,24.73,59.27,68,46,-15,135,37,42.77,74.75,31,28.2,5,-21,-8.15,-13.14,0,-35,62,125
101,-15.14,-40,28.26,32.09,93,66,25,41.08,27,59.67,52.54,3,11,-15.86,7,-49,23.45,4.27,-14.79,33,30.75,4.13,23,66.66
6.77,135,43.94,138,15.7,54.15,5.05,115,16.99,9.95,0,-15.57,29.5,105,-13.13,70,-20.59,-46,25.56,47,105,73.12,71.75,123,112
-16.08,-22.13,51,-12,-16.48,76,92,127,56.83,120,52,2,98,38.93,52.42,33,65.74,-23,8.91,-12,0.28,118,4.62,28,39
