-6.25,50,-18.94,-30,6.4,13.92,46,106
47.08,63,9.99,-22.6,74,118,19.42,82
-17,25.53,23.28,35.81,-35,-49,19.14,119
73.08,73,-36,40.32,91,-11,15.54,7.57
-23,-17,11.05,67,52.86,57.51,9.15,-22.33
33,132,145,93,113,40.52,30.55,75
-24,94,45,-46,5.12,-10,20.42,44.55
-7,-11,15,15.18,68.26,-10.86,53.81,141
-50,135,37.59,25,97,64.15,49.87,44.44
2,-10.46,103,12.92,127,-11.81,97,39
44.64,-22.9,111,80,142,96,29,-17
49,27.98,47.41,24,33.34,-0.66,18.96,-23.23
134,83,111,1.88,-21.75,28.33,47,43.49
32.49,3.9,69,5.88,25.07,6.45,124,51
5,82,113,15,32,108,67,9
88,70.87,-0.44,47.22,-35,69.13,-0.7,18.16
137,70,9.61,42,1.68,-40,-20,99
58.15,50.54,55,-4,-1.92,111,12.36,-21
54.32,141,107,89,89,18,137,74.94
-5.05,98,128,122,140,-19.4,-4.73,84
75,96,3.47,33,13.77,53.21,-24.05,9.34
26,113,16.53,49.56,72.31,57,8,42.21
17,11.83,99,117,43.57,51.19,52.49,142
-20.12,134,22.6,-6,-46,-44,71.92,101
51.78,50.08,51.13,149,15.17,-8,144,69.73
55.06,4,16.8,52.56,-20,23,134,-24
33.44,74,-25,41.34,71.46,-0.95,-45,8.46
117,32,15.25,-24,29,-48,119,-12
33.48,35.28,-22,-46,81,-47,29,29
25.08,82,128,-9.18,53,65,21,21.79
70.64,-4,57,-25,-26,-21.83,44.96,108
53.62,47,73,144,-9,32.61,7,70
72,138,-45,-12.1,112,110,53.09,42.76
12,86,-27,50.11,113,141,39.29,75
-16.6,-37,10.75,136,27.62,2,-46,96
50.31,5,49.3,60.57,-10,13.87,15.28,-7
59.63,27.12,0.98,4.21,36,-5,67,110
45.53,20,16,144,117,-6,55.03,48
67.12,10.7,13.96,48.86,57,148,45,-39
66,0.29,135,118,-27,35,-5.67,-22
31,54.28,10.51,48,47.42,99,5.58,-46
57.64,23,-14.92,94,17.84,90,97,73
148,-13.41,4,58.28,2.46,56,68.83,72.96
47.72,127,2.55,108,124,146,40,123
-22,122,-27,27.35,11,-10,31,4
12,95,-5,5.55,64.91,-27,97,60.32
51,56.53,-1,65.33,61,62,125,66
41.43,24.57,16.09,88,-41,60.39,-18,-14.86
42.1,26.14,66.9,60,27.77,142,20.32,95
125,-7,3.68,89,41,61,-23,43.31
59,-22.79,-2.57,95,108,-19.87,51.02,59
12,64.44,100,16,68.96,60.78,88,55
50.87,105,27,-18.94,117,71.47,18.95,2.28
-31,27,-25,103,123,145,39,35.16
18.13,49,123,-46,111,136,127,29
52,145,56.66,-1,45.82,72,136,-16.26
65,5.1,128,-8,8,28.97,-19,-18
39.2,117,92,28.49,-48,-21.9,82,-26
65,97,106,-5,52,21,-8,-24.46
141,75,39,46,48.71,44.31,-1.31,-50
86,-26,145,99,16,63.94,-22,-23
-30,56.86,121,-19.27,31,-31,30,33.99
9.33,-28,117,139,107,55,18,-12.89
61.27,71.75,54.62,8.72,35,-32,141,-27
-17.4,-23,147,-8.22,-13.84,52.48,-4.99,-31
148,81,74.68,3.22,118,-44,69.31,-7.26
52.65,40.13,18.53,-5,127,-18,-47,96
58.94,111,56.99,48,27,11,116,145
-12,12,49.11,63.91,30.23,40,44,-48
33.44,136,-11.67,-27,-47,133,97,-7.6
12,2.12,17,115,-29,-21,-4.21,67.54
115,35,105,40,-8,-14,2.97,-7
46.2,8,143,83,-14,128,129,140
103,11,-11.91,-16,118,40.53,42.5,27.68
-34,38.54,44,33,-45,46,38.32,6
-14.68,60.98,69.26,22,47,96,63.41,93
65.42,-44,75,-18.73,48.44,27,-9.5,-3.8
-13.35,19,61,95,77,13.03,16.57,108
120,18,10,37,121,-12.04,-50,-8.03
77,139,25.88,6.38,-29,17.02,69.53,114
36,140,50.61,-3.43,70.44,13.24,44.3,-37
-14,75,11.67,18.2,-17,-20.68,35.49,21.95
113,37,121,-31,-17,50,67.45,106
113,70.34,8.45,-2.33,46.43,77,34.43,29
-37,110,43,27.9,37.76,-6,1.4,-21.11
-38,-1,122,13.09,17,15.32,74.62,44.97
25,60,-2.66,44.55,15.37,22.04,51.05,10
20.2,124,-6,122,145,83,47,71.59
7.11,8,69.02,126,135,14,57,-1
125,38,59,3.61,78,46,-31,142
38.33,30.93,20,52.84,-28,-21.85,13.81,34.73
58.31,24.28,117,62,119,39.69,95,136
73.32,57,13.5,57.81,6.03,26.99,63.42,11.79
-7.01,-25,146,-15.43,3.92,29.29,121,2
61,-5,137,-30,27,1.25,3.8,62
-23,-28,113,-24,31.65,-45,96,4.19
-9.75,30.84,112,117,118,-5,149,149
121,25.47,7.37,30.94,43,107,44.54,32.04
-17,134,55.47,13,55,-3.24,121,-44
-31,143,-12.58,148,46,55.62,66.11,123
41,89,57,102,48.89,-0.09,78,-42
67,72.51,17.2,52.19,66,-22,-19.82,120
8.72,92,56.23,87,-9.99,7,57,42
110,-0.98,40,-6.83,24,-12.8,130,15
-3,-35,135,-14.95,30,-47,55,13.45
-17.05,-32,62.15,58.16,18,-12.28,12,27.4
72.14,-12.38,49.7,-28,0.17,112,80,40
69.34,26.12,19,68.24,7,-49,-3.83,-24
20.79,62,49.81,121,114,104,44.98,41.54
37.2,94,93,-7,28.9,36.66,-15,-36
-5.99,66,80,6.04,59,28.2,20.13,68.1
-26,41,24.92,56.79,103,27,49.41,85
-13.9,75,83,86,57.89,144,-32,71.59
27.45,45.79,0.19,-31,-5.05,92,87,-20.6
-10,88,7,53.85,49.02,-33,-38,147
147,55.91,49.01,-12,70,84,-1.22,7.31
42,121,45.92,29,-28,127,90,-9
3.13,37.28,19,80,-37,69,113,97
27.49,64.7,126,66,-48,143,53,33.8
138,144,23,-37,137,16,39,24
-15,23.14,-27,-9,98,66.1,6.59,-40
38,77,143,-2.18,56,-15.61,49.49,16.39
-50,-15.93,55.63,97,-35,4,144,-48
53.29,-43,34.96,10.92,95,133,26.43,137
21,-10.48,-11.07,30,6,11.22,-20.52,25
