55.72,42,9,25,58,-14.3,17,121
-1,119,64,129,39.83,-8.78,15.99,82
-15,85,-41,-18.69,106,41,47,27.36
36.94,130,62.08,-23.06,-47,-3.07,141,64
-3.84,-12.14,53.46,-13.62,-4.72,56,35,42.51
55.41,65,-30,71,35,25,6.66,-7.41
67.6,-12.03,61,-25,57.6,17.6,20.26,11
76,41.76,-13,16,56,100,101,-8
-18,-24,98,-31,29.83,38,71.77,-9.05
70.02,54.01,51.17,32,140,38,-8,-9.97
69,4.79,9,45.01,55,-43,45,5
27.73,146,58.19,132,-32,35,65,32.51
-15,16,38.29,66,4.08,110,50,32
2,58,118,33.28,45.85,69,93,131
-8.33,-4.69,129,5.06,38.32,21.8,1.75,-40
115,-0.28,40,109,69,46,34,37.06
2,133,-37,10,-38,50.08,-6.11,15.15
-22.62,-44,-50,34,40,63,33.57,-1.09
-33,-18.7,21,12.29,5.93,-13,4.66,64.02
0,148,-32,38,124,108,16.27,110
147,40.43,101,99,100,-11.6,145,45
41,-3.75,10.56,100,-7.37,50.37,16.18,29.09
41.26,18.03,5,41,116,47.81,17.76,44
67.39,3.15,-31,-28,116,-4,21,-5.26
119,40,-21,26.94,20.3,115,88,30.78
-34,13,59,-35,72.66,97,102,39
83,122,40.03,74.77,118,6,-27,10
25,-19.76,114,131,123,84,138,-9.12
37,45.35,33.43,22.32,-15.06,79,74.96,142
40.2,62,-23,51,10.86,142,12,123
60.05,-18.21,139,46.4,4,125,29,135
23,47.88,3.76,-21.46,70,63.89,-24.43,7
49,-25,38.3,77,-21,-46,29.07,72.98
112,69,69,7,42,40.17,-3.57,-4.6
9.53,-37,-26,41.65,-48,34,22.5,-4.01
14.26,49.04,-41,-1.88,70.47,32,-24,55
13.88,-31,137,19,69.26,90,35,65.2
134,63.91,14.07,27.35,125,22.92,59.08,122
3.7,13.77,-8.77,44.23,19.77,27.54,81,139
-19.36,-3,-10.37,-13.15,58,48.15,-43,18.05
73,51.65,83,-42,-12.63,14,113,63
147,73.67,15,59.4,53,55,-12.9,14
-24.14,38,11.17,12,145,138,114,39.37
31.43,70,38.71,22,26.32,1,-38,-38
1,8,-3,33,31,14,71,131
-5.86,68.04,22.48,31.95,17,63.75,94,59.5
104,-6,-12.79,29.31,29.88,-33,-45,42.84
77,-6.21,3,-18,28,-36,40.16,-12
-35,53.78,-23,-30,-21,141,93,27
13,-38,51,-6.37,37.53,87,7,38.61
3,99,91,42.25,-11.82,-0.55,23.01,138
64,105,10,35,-21,25,73.17,23
73,86,101,27,30,7.92,124,-0.62
-50,-22.45,122,45,47.64,52,11,61
127,-45,34.51,-6.37,141,108,-12.9,5.22
108,-46,38.81,124,142,66,-48,138
31,-6,144,64,36.23,-20,105,46
-47,14,-21,50,3.33,55,87,38
6,-44,66,102,5,103,-33,110
-37,131,31,-5.18,120,79,71,51.37
61.26,54,108,140,-33,19,116,148
-4,-22.21,44,45.79,36,64.18,-0.59,5.96
63.54,-14,5,-38,-12.41,92,52.42,32.33
23,38.34,17,-5,4,54,123,135
127,-22,8.72,135,-40,-48,73,27.83
73,11.22,69.25,36.96,-6.4,117,-40,126
37.79,132,0.5,47,-38,36,54.76,46
65,123,73,125,104,-18.61,7.6,116
25.35,76,-14.26,3.44,24.9,146,77,54
51.25,66.62,23.34,119,40.2,0,16.88,-7.36
56.55,48.82,26,11,-28,80,107,26
65.56,-22.1,26.06,69.31,117,-17.91,22,83
62.82,82,83,-23.42,119,47.6,-0.95,27.45
51.4,35.79,32.01,41,-28,-30,69.7,56.55
103,85,-21,-19,147,-5.29,73,-22.86
20,11.87,-13,48,27,-41,-48,10.34
48,90,0.21,46.1,11,59.58,63.73,-22.76
62,-6.93,20.61,2,73,-23,53,63
136,58.91,60.82,40.26,40.06,27.69,7.09,28.13
136,24,64.17,104,45,-1,-21,16
45.21,126,49,25,11,6,-14.29,25.53
81,-1,6,11.02,-50,20.57,57.25,-10.65
-12.63,86,60.29,50.95,9.29,-25,-37,147
48,23.93,73.39,52.01,5,119,64.17,25.62
23,72.7,-45,7.97,-0.36,135,-3.03,92
35,46,84,68,22,112,-8.71,-23.33
139,72.15,72.5,69.62,54,36,-35,130
-46,137,52,113,-5,43.91,106,111
143,65.19,-19,141,-23.55,24,119,-19
-27,-20.61,2.62,137,89,19,-29,135
100,14.21,74.17,122,97,85,-43,-2.66
77,8,1.38,25,27,1,38.45,52
-13.53,53,52.94,84,57,17.09,-42,68.31
-20.59,-14.74,50.01,-18.13,39.91,60.24,19,44.92
5.72,-15.6,16,-47,-21.15,48.53,139,48.96
3.08,64,34,-3.91,-12.9,-21.43,-28,-31
-12.81,27.54,130,68,94,-36,85,75
34.41,58.15,57,84,104,-11,42.49,13.69
-29,88,-1,-25,9.13,44.39,12,136
53.55,62.98,-7.42,-33,38.51,62.16,49.42,-14.97
8.77,-3.74,-2,97,-21.83,72,-31,114
31,39,-32,3,37,18,96,-37
128,116,24.29,67.09,9.74,-31,136,42.66
82,121,12,-22,148,78,58.47,119
-39,47,115,7.31,130,-27,52.04,30
-11.71,53,62,0.16,90,56,30,5
19.45,45,23.05,40,-31,32.25,70.3,98
58,-37,115,47.62,65.18,97,-31,24.99
118,95,54.52,-0.15,27.02,7.15,41.23,-1
18,47,100,15.32,20.56,110,53.06,72.75
19,44.43,-21.28,12.74,32.95,57,-23,113
98,72.37,7.72,87,68.7,73.93,104,37
-15.79,46.84,-41,-29,27,-2.71,59,14.88
14.85,-13,-9.45,67.35,47.03,28.59,86,26.75
-7.53,17.43,71.39,50,134,20.19,-8.52,-15
69.72,73.47,115,118,0,41,65,10.46
-9.81,97,33,71.44,72,33.33,66.73,7.31
-39,19,-37,52,-2.48,-33,18.23,61.12
32.53,-12.83,74.27,49.34,71,95,26.56,133
117,23.07,38,27.91,3,119,-23.66,22
57.97,125,-36,0,17,68.65,53,46
10.7,126,-12.84,58,46,128,69,17
12.13,139,51.19,143,58.16,134,5.54,95
71,28,30.53,41,22.42,93,13.19,24
60.6,96,98,-23.56,-17.17,132,54.8,38.06
72,16.41,-1.53,12,-42,31,48,74
79,27,9,36.05,73.62,-38,60,148
-8.87,40.04,94,43.13,-36,35.07,4,-20
55.12,77,64.78,-20.54,-16.58,-20.53,-48,-41
75,94,-20,102,-17.06,71,-40,50.95
22.19,42.83,-1,89,62,36,49,24.37
-10.8,132,141,-22.79,57.34,27.82,68.08,17
24.32,93,49.58,49.2,36.63,1,94,-49
-21,93,144,61.64,40,-16,22.65,-23.93
-21.87,-7,8.59,103,16.85,86,-8,32.91
-1,-19,25,-29,133,60.38,48,142
7.82,115,54.79,-20,-8,11.55,57,121
10,28,42,119,-21.92,71,40,50
7,51.45,-46,55.9,-7,78,63,-39
-20,146,109,50.93,-15.2,92,58.2,-24.42
-10,47.77,133,-30,52,4.97,136,-24
37,-5.06,83,-33,143,124,70.84,-10.01
23.66,-14.26,37.29,-22,-3.84,39.48,58.38,38.98
6.12,30.17,12.32,-19.59,14,79,-45,31.26
110,2.47,143,148,-24,-6.53,-9.8,46.59
43,-4.95,38,95,107,19.11,123,6
