-18.33,-21.47,41.85,12.37,128,56.47,33.29,140
-49,102,112,142,-43,-23,116,104
-1,128,58.26,52,48.55,117,110,15.02
70.86,120,-15,-9.14,67.2,-41,32.49,122
10.54,70.75,67,12,98,10.7,13,73
-29,69.92,67.38,1.31,49,-9,-17.44,23
-11.09,16,39.99,63.93,6.53,20,27,31.59
82,-31,133,-20,-3.44,9,24.06,72
23.28,2.57,28,71,59.7,-16.06,143,57.5
-4.1,36,68.16,31,2.13,-14,95,-17
76,96,68.48,126,28,19.89,-23,28.71
134,129,-14,-2.85,145,20,36.86,29.79
71.18,36.19,-32,134,-20.04,47,149,-19.94
58,111,-45,-17.88,38,2.16,26.21,48.04
62.31,53.92,77,-18,107,48.17,15,134
55.45,78,81,-9.88,-3.93,1,4,-16.92
104,124,72,-6,59.55,51,-45,47
62.36,65.02,61.29,74.59,-1.3,111,67.57,-2.56
60,12.38,56,54,-10.67,80,17.78,-21
19,50,-14,73,18.35,-30,-16,-32
36.57,14,24.57,11,-43,11,49.87,126
1,-11.86,8.61,92,3.25,-40,105,10.04
64,76,5.27,-17,53,36.99,70.01,-25
-46,69.38,-45,60.72,37.88,90,86,68
38,6,7,69.26,86,47.51,-23,42.93
40.37,63,70.5,17.62,1.46,59.73,31,-23.59
94,23,-9.59,9,146,61.42,15,-6.4
137,88,0,41,6.09,105,120,143
124,-9.16,5,7.98,120,18.71,88,57.18
-4.87,112,-10,67.11,138,132,26.08,45.86
37,16,-13.01,1.47,53,-35,139,52
58.57,56.43,-5,12.87,112,8.82,66,59.17
87,74,14.77,66,64,89,-10.01,25
94,94,23,31,51,-3,129,9
1.6,144,34.3,65,139,121,-7.73,38
15,-49,25,18.8,30.3,70,-2,20.64
-19.04,-16.55,-16.59,100,-3.44,12,68.84,42.31
46,-14,102,-0.89,8.14,42.29,82,-46
17.04,62,5,25,41.45,64.8,-25,111
109,18,26,111,-5,80,0,-44
58,7,42.81,22.21,-28,114,-36,-38
-0.55,39.92,-7,70.32,61.54,-34,97,50
-27,52.53,-33,89,-20,-15,60,-13.89
15,-24,-9,43.22,53.62,23,125,21.01
-17.26,17,35.13,7.16,42.03,-7.73,68,76
7.16,25.95,-2.03,133,64,22.3,41,116
11.92,45.9,22.28,-6,-3.71,-6,4.31,-18.57
-6,85,114,45,-33,105,-32,-0.93
40.18,109,148,28,79,-37,47.93,96
1,-18.73,39.08,57,68.82,3.12,79,-1
143,1,112,99,23.8,91,11,137
94,-10.13,-35,86,43,50.66,74.65,23
13.18,-20,58.8,-21,144,59,-8.67,-43
17.99,149,-11.89,8.34,145,-19.88,12.54,-15.74
-5.87,17,27.92,-33,75,61.2,86,104
99,81,52.88,60,-2.35,-12,30.95,9
39.59,132,26,65,27,17,-7.83,44
-17.76,40.11,53,32,18.59,-30,13.73,134
126,55,-5,-15.66,48.94,85,132,43.16
83,104,37.76,6,62,99,90,23
74,142,-12.18,34,7,60,86,137
59,59.95,37,12.56,38.29,64.83,31,13
10.82,57,58,9.34,-5.93,61.69,62,48.42
136,19.53,31,126,-4,75,-47,-19.25
139,-21.4,26.76,46,41.99,31,42,-8.55
35.08,28,-4,92,105,-14.36,45.14,72.94
97,50.29,138,65,4.14,127,-12,-10
38.32,21,6,-10,8,13,50.73,5
46,28,8,87,65,-19.87,21,67.49
53.74,121,74.93,52.96,44.84,34.09,117,70.85
125,70.12,65.69,149,10.06,-43,48,5
62.09,56.78,63.23,54.39,45.78,63.58,-13.39,-13.51
51.3,-14,53.21,12.34,37.69,139,67,113
-0.72,133,-14.3,-1,134,51.76,-22.77,-18
21.68,42.42,45.97,-19.18,74,44,-47,-28
126,41.92,126,-4.17,89,13,72,1.86
131,52,58,-10,-4,124,106,-10.31
35,143,54.11,-11.44,-32,105,53,80
32.06,57,31.4,3,92,-3,68.68,72
15.48,25.19,18.73,55.6,55.17,10,64.75,59
-19,54.22,-21.35,23,-10.21,3,53.1,48
89,22.11,71.95,3,-17.77,42,109,29.73
6.64,71.14,57.55,98,58.7,12,-16.65,45
12,61,-25,81,-15,19,-35,-49
26,59,21.04,50,110,-25,70,-3.74
50.44,55,129,52.77,-22,136,-19,20.74
78,42.71,-36,-29,31,83,74,104
2.69,-1.98,34.34,-0.13,62.54,113,72.01,50.8
42.56,-34,33,-8.65,51.27,76,19.88,22
28,103,17,25.37,45,-24,15,25.14
116,-4.64,46,-38,114,63,38,28
-40,-32,34.5,-38,57,-18.48,32.06,22.08
46,-38,-29,16.01,57.53,55.98,143,-4
111,30.31,-6.21,67.1,-17,23,8.9,0.09
112,-21,-42,46.23,83,73.6,-9.77,53
-37,137,-4.94,48.63,107,3,-2.28,5
-8,-43,62,-32,13,139,86,149
-9.14,1,66,118,-20,-11,106,135
-20,13.66,92,65.75,20,29.89,-20.73,70
78,-43,19.9,33,47,122,145,60.92
23.29,88,36,134,17,1.4,-1.62,-40
56,24,12.92,-20.71,-2.46,-9.04,-7.11,-1.57
-19,4,-16.18,29.47,-9.56,66.81,119,50
10.85,62.28,38,62.1,0.74,-32,60.67,28.96
13,16.52,74,27,36.72,7.94,119,70.83
39.39,37.4,123,102,10.22,-19.72,16,22
14.21,-33,9,118,24,-20,78,-5.97
-2,62,77,-47,72.44,66.09,60,69.85
71.8,11,38,94,58,70.32,148,20
37,38.21,72,16.11,-12.91,31.44,27.7,104
28,94,42,119,65.38,119,-9.62,1
90,32,72,24.14,7.63,-8.5,-22.55,-23
82,71,8,70,-14.03,30.12,-0.33,1
8,106,-49,18,-2.82,11,107,123
39,58,74.28,-43,-24,50,73.04,32
-36,44,28,55,-2.16,21.2,45,-46
149,135,-8.87,100,3.9,25.45,43,33.62
12,36.34,101,-7,18.03,86,68.43,113
25,53.09,79,25,-10.47,45,22.72,56
-37,149,13,99,10.36,44.2,-14.83,19.6
32,96,24.04,102,112,4.61,57.46,48
56.42,37.4,5.6,13,50,73.47,119,-5
65.2,80,87,21.16,-48,15,60,44.55
-47,94,40,76,75,21,65,99
21.49,71.81,17.71,83,3.81,5,-37,4.63
43.78,69,97,69,-41,118,2,67
81,4.9,65.01,12,-1.69,35,62.88,92
19.37,-43,47.85,53,54,-9.26,35.74,-25
14,79,19.71,-44,137,114,80,130
99,-21,81,18,-39,138,25,9.24
-24,47.89,-7.67,30,106,-24,100,-22.16
90,9.34,88,56,73,79,60.12,46.73
55,-9,23.27,65,61.47,-22,-24,11
44.01,-9,7.98,68.29,23,68.59,18,129
41,-16,11,142,107,-37,-35,-32
45.18,-11.46,105,36,135,34,11,-9
59.63,49.06,-5,-13.73,77,66,-43,-36
-20,20.99,131,9.83,-19.74,22,-3.77,116
-30,37,32,68,2.78,32.21,61.17,44.6
117,25,-11.2,-20.5,145,49.17,-35,24
103,15.68,-44,69,-20.96,53.49,-16,89
67.7,30,126,102,15,-12,9,6
96,105,143,2,80,122,81,20
-44,-18.22,100,30,-0.26,-39,-11.28,19
27.58,19.68,69.29,35,26.65,71.48,142,69.18
-0.02,-11,-6.75,133,29.49,-13,-49,64.52
47,94,-6.4,14.35,-18,137,90,-11.81
87,70,46.75,62,-8.84,-13.27,-3.15,144
