143,11,-24,-6.99,144,64,69.75,53,43.89,3.82,129,64,-12.06,-17.28,36.16,-4,143,43,52.59,-3,-10.88,-35,-9.27,-15,23.74
-16.98,-20.32,147,114,59,18.42,-2,7.07,36,52.76,18.25,-9,8.28,-48,2.61,16,32.01,51,96,99,-11.97,7,38,90,55.01
-30,5.67,29.1,126,142,23,41.63,41,48.52,35,69.18,15.09,-15.99,-8.31,31.65,87,97,-14,4.11,2.67,78,15.21,9.64,-18,-5
73.9,63,-14,-23,27.99,50,70.02,97,134,62.65,-20,81,-48,-1,37.61,14,-47,5.41,74,3.31,28.47,4,53.38,-7.36,30
4.86,125,-4.92,123,43.86,40.09,-9,39.93,15.82,16.84,58.7,62,50,124,-16.26,-14.74,60.32,38.49,58,9,29.34,-48,133,18.5,44.29
54,8.38,122,-23.74,130,37,130,70.63,-43,-5.67,-21.95,4,117,-6.17,31.13,45,5,-4.83,10.11,63,3.63,37.38,47.92,76,-9.5
54,37.49,14,107,23.79,80,13.04,60.97,27,140,-46,-44,-6.74,69.37,22.17,7.13,77,58,-6.86,-5,-43,103,63.15,91,111
32,64,51.63,27.21,-31,137,96,-8.31,72.79,106,37.03,37,45,137,17.43,-5,41.52,-27,95,-36,45,47.37,102,8.38,74
68.7,98,87,49,23.03,74,-24,31,101,30,21.11,114,139,-1.04,110,-4.83,-16,50.55,21,126,46,38,30.22,148,52.32
-15.64,94,99,-10,29.62,69.58,132,129,69,51.2,145,-21,8,31.3,8,0.78,6,7.16,31.21,118,-13.74,-41,-50,-26,39.13
53,-7.72,-37,64.76,131,-49,104,101,83,34,2,39.57,128,7.59,34.42,-12,138,128,-26,86,-6.24,57.91,-9.85,108,22.02
140,144,135,128,-22,0.59,26,148,-21.45,61.48,67,73.26,2,31.46,-9.65,59,-42,-49,60.63,102,70.75,66,31.96,58,73.59
141,-42,12.05,144,102,123,55.53,129,67.37,104,136,66.61,47.82,63.4,-18.44,26.02,66.94,16,144,-4,118,71.34,19.83,-20.71,48
73.74,37.4,0,120,-43,116,70.39,65.88,114,-2,145,117,126,120,38.87,64,-35,70.05,115,65,-16,-40,50.97,-13,12.92
98,35.98,124,110,-47,17,117,-12,125,27,-35,-9,64.18,44,-30,60.75,11,1.18,124,40,59.01,-11.27,89,59.9,-10.26
-3.09,19,-12.33,44,-17.43,25,143,40,22.15,64.63,148,42,-50,6.19,53.84,146,-27,59.4,113,-7,28,42,-13,112,28.21
101,-39,-2.43,63.31,-18,109,69.04,21.13,-23,64,147,20,50.9,9,7.53,-8,73,40.03,-44,-14,49.41,39,125,-11,132
26,62.43,71.25,10,89,79,-32,16.16,5.62,22.94,-4.82,23.13,147,-15.58,120,64.22,64.91,64,56,56,-28,-9.76,58.63,6.4,-9.67
-1,88,-15.31,33.43,-45,79,101,-10.79,-10.2,34.17,-41,28.88,47,61,2.72,45.75,10,-14.23,48.49,95,70.43,-29,79,105,34.13
117,62.15,82,103,3,26,-0.68,-19.11,-45,108,21,51.51,136,145,-27,-1.84,121,58.57,25,30.64,2.39,55,72,15,-5
19,45.17,-18,66,58,52.84,70.2,49,-42,10,127,105,130,-6.17,-8,27,9,49,130,52.28,26,3,-1.39,25.29,4.11
36.46,84,39,81,68,84,136,126,122,91,-11,32.31,30.33,31,-13,20.29,30,15,29.64,65.29,21.3,-23,67.09,120,40.17
83,-30,60,51,-44,-25,74,45,32.02,40,-15.44,118,11.14,30,-15,78,33,4.65,-1.72,117,4.64,25.51,111,23,64
67.34,9,10.56,-24.09,138,23.44,43,-14.14,-16,-12.38,33,130,62.29,-17,54.89,10.74,121,-18.99,40,-25,26,145,-29,18,19.03
34.92,76,55,-19.45,54,4,137,125,0,-21,118,15,0,-24,-1.25,59.43,49.86,-22,70.74,-9.03,59.5,48.62,70.26,-41,149
45,61.67,99,84,40,75,-30,139,66,51,54.76,54,10.4,42,149,10,72.81,4,63.6,62,-9.36,16.88,137,23,-4
1,63.18,2,52.21,39.09,36,119,58.41,149,93,143,21.48,-3,69,-4.19,26.81,73.44,134,104,-32,51,50.2,16.85,101,-5.6
103,36.71,34,16.76,-8.4,147,33,97,62,112,46.21,66.9,140,97,-1.88,48,72,114,33,44.59,7,-10,-15.8,31,74.56
147,24,109,18.91,-12,100,-23.69,-31,19.99,21.14,38,144,92,45.52,-11,-14.76,75,21,65.69,17,47,13.31,68,-2.3,88
-22,34.45,63.53,-47,90,86,135,25,45,12.75,-1.72,-13.52,45,68,5.01,96,74,2.39,74.21,67.17,55.92,101,19,119,51.94
-23,-11,63.56,106,-13,32.43,134,81,28.63,112,93,30.78,102,-38,-9.92,19,61,126,88,18.07,144,-33,118,133,-17
134,69.63,51,30,19,107,1,79,33,61.03,30.55,-30,100,17.23,105,135,-17,49.74,23,121,-36,142,-31,21,61.52
59.93,-24,103,14.37,-20,-3,-16,-43,-12.75,38.23,56,-8,-39,34.5,-14,51.4,86,6.34,20.25,1,62.04,63.19,64.7,-14.61,-10
72,59,148,104,89,114,-17.44,-31,65.54,50.89,112,35.06,66.68,82,13.12,69.81,135,-23,18.76,-8.12,1.03,89,35.35,47.16,-43
60.11,-17,23,19,141,81,127,122,102,25.67,14,89,-24.78,-22,-8.06,-13,131,71.01,-21,-40,139,-18.36,10,29.93,37
11.53,-12,3,-2,23.12,56,129,-1.38,80,141,132,138,131,58,3,50,72,92,7.89,68,-40,66.71,-23.05,15.1,62.16
122,28,130,-2,1.85,-19.26,-24,-45,-46,11,73,-10,47,10.77,-14.75,68.4,26,72.63,54,-44,83,-9,41.85,94,34
40,-14,-32,112,20.2,59.36,17,-44,-20,-2.34,69,0,87,64.54,48,69.87,59,73,112,12.51,21,-19,52,57.06,9.86
13,67,19,75,7.87,-39,99,-21,60.94,85,75,-8,131,142,46,42.61,58,-20,-37,135,40,124,32,48,-43
30.31,108,-15.99,66.44,29,55,65.54,38.47,-15.13,45.55,-16.33,-35,62,-39,-17,120,11.24,19.37,124,38.54,28.87,6.89,-0.84,-50,-12
-50,44.02,77,11.31,68,12.59,139,-2,12.62,74,-17.84,114,132,32.1,23.49,54.23,132,-9.05,81,44.42,113,37.2,17.18,58,1.16
14,-17.69,70,126,-21.68,12.21,36,104,63,70,25.29,6,51,48.74,136,142,41.3,39.77,-14,42.89,94,92,85,-43,22
108,133,4.51,7.36,50.34,-7.15,-12.19,123,123,91,70,146,87,-5.02,17.94,30.27,-18.73,-46,142,46.99,39,74,17.7,5.03,31
-18,94,138,128,22.35,44,-42,14.82,49.82,44.92,26.91,-18.12,27,4.64,36.23,68,53,42,35,-4.2,19,-1,-43,62.11,58
138,12.7,24,56,65.68,-6.53,49.55,56.73,27,6.61,-7.8,54,-19,14.95,12,-32,53,-1,-23,61,23,104,-42,-9.24,9
32.47,74.14,73,121,128,42.28,69,121,58,15.44,50,-17.64,-12,-8,33,-17,43.47,-16.71,-23,-27,-7.27,7,42,-25,40
30,44.63,-1.86,42.47,-10.39,-20,-43,110,21,64.2,76,44.81,88,85,-18,66,-9.44,-6.61,95,-17,51.83,99,17,92,147
71.85,63.36,53.16,125,-3.1,141,-31,119,59.56,42,21,120,14,138,-6.44,149,-10,-26,108,22.79,-40,17.26,100,20,-43
37,66,17.22,20.43,14.1,89,64,144,-36,4,-21.92,35.19,-5.51,-3.6,93,57,4.72,-47,69.37,52.42,-13,-27,91,35.43,77
42.34,132,129,-19.35,-18.57,4.8,29,58,-3.77,54.2,-16,-8.91,6,48,120,-19,13.09,27,110,-23.19,-42,20.61,53.74,39,-21.62
3.97,21.93,51.42,49.08,11.02,-14,10.79,68.07,33.36,-16,32,43.66,-9,-9.91,42,30.34,57,-20,104,34.15,60,71,4,-16,100
17,68.25,60.13,91,54,130,149,54,10.95,-13.34,31.11,67,-24.45,29,70.78,139,36.7,-19.65,-11,56.11,-12.01,6,22.24,117,68.97
10.92,126,40,-42,-8,-47,1,-4.23,-23,138,6,114,34,14,3,103,71,-11,-28,54.3,2,-19.79,-19,0.94,40.04
-15,64,19,99,34,-1.15,11.71,-41,5.28,-7,-3,33,-16,23,38.48,139,-4.07,82,-14.43,-4,-22.95,23,71.82,103,81
23.14,16.55,68.92,70,-35,93,107,83,60.81,23.5,67.78,11.77,147,1.13,-34,0.01,-20,40,6.21,-17,-5,30,72.84,66.74,-16
97,29,-23,17.07,-25,15.82,-1,70,-5,41.94,103,136,43.1,-19.29,93,51,-13,57,-12,144,-32,72.85,35.41,73.16,82
32.18,13,49.61,44.88,-20,114,0.25,2,23,10.5,102,27,-21.61,75,3.34,13,18.1,101,-24.11,85,71.49,113,19.68,148,16
-50,-11.75,149,39.44,130,-2.8,-8,0,36,-47,59.49,41.37,108,7.26,4,4.72,57.63,-35,-44,148,22,-3.69,49,-3.1,71
31.41,42,36.2,-3.12,57.09,128,-11.61,148,91,128,40,129,38,-17,46.06,98,-35,8,28.93,25.88,36,120,10.83,33,36
111,0.57,8.94,67.35,-44,31.54,-44,61,30,63.7,55,43.01,48.35,73.61,109,-2.6,97,95,2,77,-24.23,107,52,-10.33,-23.89
37.76,2.38,67,96,-25,8,52,61.74,64.26,54,-11,-5,32.82,135,22.15,125,43.35,-29,98,18.43,-6,71,145,15.24,-41
18,25.59,-27,7.87,-17,46,109,-8,72,39,24,-29,132,-10.87,-40,3.86,-12.43,84,70,55.94,56.14,-30,138,-25,26
55,42.7,117,73,-23,56.35,38.57,126,71,30.6,42,98,-29,27,-43,68,144,101,27.73,17.88,-1,-43,132,-24,-9
80,119,138,142,27.97,74.83,23,-40,-43,72.58,3,119,20.2,14.8,57,-2.08,-18.83,14.34,119,57,-9,145,40,35,-26
44.28,-21,135,87,25.36,17,60.29,80,67.15,63.43,83,66,-25,-22,26,97,35.16,-8.99,111,29.42,-46,11.47,140,68,26.89
62.38,104,-21,59.74,50,45,43,42.13,74,59,-9,-12,119,90,40.44,51.37,0,44,33,47.48,-44,144,33,67,47.81
71,11.18,54.21,-6.69,78,88,-49,14.31,95,-8.03,59.22,58.59,21,56.53,58.28,55.81,57,-48,-21.35,-16.43,41,79,-44,48,-15.61
-13.62,68.89,4,141,21,-2,-18,50.2,-10.7,-15.99,81,-4.87,-27,46.79,142,110,46.94,37.39,-23,49.06,113,-7.91,46,125,2.55
50.3,51,24.24,57,90,94,62,146,61.1,60,124,58.51,-3.61,108,19.42,24.22,55,130,-21.78,55.79,33.51,97,-50,51,-8
61.64,39.54,33.97,84,4.16,-18.53,-27,84,115,-5,-35,-43,-22,55.14,73,137,15.22,63.42,39.89,15.57,13,114,19,-13,-6.89
73,29.56,-15.9,98,63,-22.15,128,42.54,145,-20.91,60,27.66,64.69,70.38,13,36,28.59,94,51,-0.02,3,128,46.25,1.33,20.05
24.38,22,57,-5.21,8,19.62,23,15.78,-14,16,72.67,3,70.23,62,41,16.89,-4.74,46.21,19.85,-14.86,40.48,37,44,89,58.18
65.53,58,72.07,102,109,25.02,10,72.09,147,-18.79,137,-1,118,43,12.93,-13,40.23,106,79,59.2,133,12.56,-11.08,86,50
7.38,101,-1.88,-43,-6,45,6,-18.63,42.98,31,38,104,132,20,23.35,21,-40,137,36,36.61,42,-47,-33,-20,19.66
56.93,132,101,27,50,11.66,55.09,41.15,112,6.68,39.78,7,95,47.03,118,-3.78,26,46.53,10,11.24,-31,94,55.61,2.58,20.37
56.82,24.56,-5.08,139,-1.36,36,136,60.32,43,29,106,98,-10.2,30.52,80,22,69,-23,33.97,132,73.13,-2,3,34,-11.46
36.74,11,7.11,45,70,-22.8,42.87,48,42,-39,40.22,47,6.55,37.64,53,17,71,31,14.06,54.25,-2,28.09,117,139,-17.99
-2.84,29,44.18,55,-13,26.8,57.37,-11,-34,79,121,68,47.31,-24.28,-27,51,15.74,-39,101,-4,68,20.03,116,93,-12.39
8.09,74.89,33.22,48.2,-8.89,83,40.61,46,50.17,-24,58,14,-30,22.32,107,59.26,43.76,75,-2,60,89,35,13.57,-22,41
-22.67,109,55,75,-14.42,1,82,113,-37,-7.82,48,-44,98,3.37,-38,95,133,3.75,30.55,140,57.25,-5.85,32.8,-6,21.26
89,-24.04,-14,76,134,50,7,-30,5,53,6.51,141,59,62.15,24.48,19,135,99,140,-1.48,52.37,-17,-50,-41,52
56.14,30,81,44.07,92,49,119,22,64.53,96,53.16,100,110,-13,41,133,95,122,18.93,123,79,61,40,53.95,45
12,144,-29,52.26,149,97,23,-47,-1.76,26,-36,47,45.77,44,23,35,70,-33,-44,31,17.89,34.25,8.76,145,105
-8,2.43,61.91,-28,13,99,-42,134,138,56,91,30,-20,133,19.12,139,-11,-20,13,65.71,21.09,28.51,135,52.03,-17.51
36,127,138,-9.96,144,-16,35,22,11.3,-19,75,66.39,25.46,79,-31,99,60.18,143,26,39,104,-4.76,47.32,25.05,65
0,-2.78,46,-2.05,87,-35,-13.61,-7,45.62,53,58,6,29.39,-43,17,73,66,24,46,146,68,14.25,-45,37.63,25.27
7.61,97,9.7,128,121,44.4,85,43,-0.38,51.67,-11.68,79,21.19,102,-16,89,59.48,17,-21.82,-47,67,8,143,63.49,24.53
34.13,5.1,44,132,-2.7,82,103,-18.63,-48,21,55.16,31.51,22.45,104,-44,-20,49.06,11,98,-49,17,-10,143,39.96,-21.28
-12.2,20,86,-16,-18.15,72,1.45,48,63,-48,-24,-22,2,73,54,127,67.81,-15.62,-44,72.72,-2.82,74,28,-14,23.34
-40,10,17,79,16.97,113,-24,64.12,13,1.54,-1.36,-8,44,-11,-7,42,11,53.09,48,80,-14,43.46,3,46,-26
92,2.17,57.07,35,102,-31,-50,148,-21,-17,64.09,-10,-14.67,103,41.06,14.11,68,2.92,-21,82,-4.34,-18.08,8,82,-16.39
137,39,-11.8,144,14,14.51,62.9,5,-21.61,47.55,-17,-2.78,4.72,73,111,63.75,101,26.97,10.67,116,-43,57.46,-5,67.92,-18.53
70.41,54.31,146,135,-39,39,2,104,63.49,-23,-9.15,27.28,128,30.95,8.1,56.08,49,17.76,45,66,-11,8.52,23,56,39.3
-35,41.7,32.53,-29,53,102,-36,62,18.24,2,65,51,73.56,113,-20.95,-27,-24.33,30.38,89,-24,37,-47,-15,69.68,14
93,31,30,33,-33,-50,-21.51,6.09,56.67,66.84,81,111,144,-31,41.11,6.89,1.27,-22.86,120,49,5.85,4,-14,-36,47
25.34,-2,0.68,100,132,51,-18,16.62,28.71,80,35.3,-18,71.73,-6.46,9.01,115,28,120,74,14,19,71,14,104,20.88
64,34.16,60.71,48,53.33,43.03,122,-11,14.83,111,-14.94,-16.7,146,-23,84,53,-30,55,-46,57,55,15.83,7,-23.78,127
-22,74,87,-29,17.5,75,118,68,-21.49,144,-13.2,-18,-17.84,-16.38,72.92,14,62.55,73.19,102,65.09,34.97,-21.2,8.18,54,32.45
18.17,93,142,-5.65,142,101,107,30.77,-29,38,31.51,-17,116,-4.73,26.54,30.69,141,65.14,0.29,-35,-17.98,-13.69,45,47.79,29.06
0,20,-15,21.09,75,-13,53.44,73,-11.17,61.93,-6.21,68,21,-4,92,0,17,37,27.66,149,-45,54.6,53.36,17.1,-21.39
36,52.91,-24,34,-1.8,-10.91,134,18.42,18.84,-24.95,64,-30,46.55,23,134,99,-21,76,19,128,17,12.32,49.54,61,9
99,3.43,133,1,42,-48,65,124,17,57,29.01,-12,7,23,51.61,136,143,-12.16,13.09,139,128,85,-0.32,-17,57.53
13.68,98,-50,29.48,76,75,36.43,29,132,83,43,-49,10,29,16,16.39,70.52,46.72,107,-50,129,42,-20.31,30,74.17
57.09,-13,41,-7.29,-18,-10,23.21,-19.26,6.98,132,62.84,-5.64,74.69,-14,6,95,78,105,-48,-21.44,32.49,11,123,10,138
-47,2.19,14,-14.67,94,99,-44,49.11,33.5,31,-17.74,52,-43,113,108,48,138,-48,9.13,109,22.94,69.99,20.45,-11,-1.08
-7.32,11.33,-21.09,95,60,3.08,-21,117,-28,-2.89,76,-5.83,45.98,-11.46,0,4,91,63,34,51.11,-8.73,-7.12,73.88,44.87,27
48.05,39.81,7,66.73,59,-14.78,136,66.14,1,49.07,-24.01,-2,140,-32,49,-10,8.04,118,66.17,136,71.87,74,-21.19,137,45.52
-23,31.5,42.02,136,4.76,14.37,61.16,73,52,101,101,-38,43.36,46.93,73,69,67,124,72,21.39,40,-6,26.47,29,-20
-16,37.49,29,27.75,-23,18,137,69.42,22.13,143,40.64,124,59,122,27,127,58.91,23,21.89,-10.65,62.41,-27,141,134,7.92
6,36,94,21.64,29,100,68,117,149,112,26,12,77,-7.42,89,61,80,41,-38,59.39,-25,-42,17.74,49.65,77
9,118,-23,106,-17.33,124,131,140,70.59,73.55,69.02,34.32,50,72,4,22,-0.17,108,38.7,-19.69,62,110,46,1,-31
-14.68,47.6,43.43,7.11,74.56,-41,66.01,91,-23,13.48,69.84,-9,55,33,136,48,31,122,19.01,32,68.21,86,24.68,0.81,-24.17
97,142,106,-16.31,23,50.19,133,16.28,68.69,105,129,0,50,134,-45,9,2.93,36.39,48,42.14,21.95,11,-5,106,-15.61
128,76,43,141,76,45,0,-17,62.77,47.91,66,-49,-40,-12,-44,-42,20.92,0.47,50.5,67,47,39,143,-4.96,-26
68,7.16,-7.57,50.84,29.73,35.37,81,6.02,122,-23,113,34,93,4.15,2.66,-43,143,25,127,53,60.11,50.57,134,33,41
10.33,130,1,12.32,-11.73,41.88,53,110,9.46,-21.97,30.65,115,8.58,35,131,63,21,-9.86,98,6,43.72,110,-0.51,83,53
63.03,125,-19.02,85,-10.86,145,114,54.4,-0.44,59,3,73,74,51.65,-22.06,81,115,-27,-11.36,47.75,-7.11,130,68,-18.35,1.78
-16,-17.77,112,22.59,91,71.22,11.88,36,35.99,21,87,61.19,56.64,-6,-1.19,67.68,83,145,3.69,10,63.94,50,6,63,54.19
53.26,-4.17,44,-23,-16.26,98,7.19,-28,102,16.97,51.67,0.94,122,31.6,15.36,-40,87,-45,30,21.58,44.71,44.21,62,43,0.79
59.35,41.82,72.71,45,42,32.3,143,73,76,51.05,-16,39,-24,6,0,-3,113,17,32,3,-41,-44,-12,72.47,-24.24
25.88,-35,-21.85,-7.44,5.06,145,67.93,-22.56,27.89,11.2,22,-45,60.6,53.42,73.7,63.49,41.17,125,-18,55.13,108,140,70.91,22,11.07
4.81,47,-5.3,32.73,38,13.95,56.7,-48,-18.47,121,-50,-11.35,14.14,-1.61,22,61.43,-22,-26,-25,15.58,8.89,140,130,91,46.52
-15,66.62,-6,27,-31,26,30,68,51,45,-16.53,52.57,-12,25,-21,90,23,50,6,40,-12,-41,11.58,14.21,-24
82,126,23.98,64.49,69.32,23.96,66,57,91,0,11,31,50,70,-42,-43,146,4,-28,-18.06,42,21.28,118,55,49.83
0.6,65.86,58.63,29,45.96,-5,-10,-22.09,122,138,144,47.91,-12,11.16,-2.65,105,-22.43,140,16.16,-10,11.89,-49,59,-11.47,71
-5.95,16.49,15.67,119,-10,28.07,55,-24.65,93,1.69,31.23,54,9.66,-4.46,14.45,-6.18,0,-34,16.09,20.16,98,-23.94,21,117,32.84
-32,-12.21,74.72,108,59,145,129,23.36,2,45.53,136,8,45.62,84,73.42,56.71,33.52,19.63,-3.91,109,20,64,59,25.33,105
-11.44,47,-45,-36,136,8.35,16.21,83,11,126,138,53.32,11.16,44,43.85,64.83,-14,72.17,64.85,55,140,-2,17.17,-41,49
53,124,87,130,-13.62,24.43,81,97,135,-19,116,53.7,56.57,18.51,147,113,4.38,11.96,144,94,-13.29,37.86,34,29.25,-4.78
12.22,40,147,-42,95,62.17,49,102,6,131,64.3,2.4,27,3,26,86,10.77,22,-49,29.38,83,20,66.21,5,8
16.87,-25,-14.14,63.79,24,105,42,36.32,-0.16,57,-12.92,-47,145,10.26,131,134,-48,119,54,55.91,12.72,32,-24.52,-16.06,107
-30,97,37,17,-16.56,46.92,9,-34,-33,-4,122,-50,7.8,2,113,28,140,63,68.58,-2.21,-21,-34,63.86,-23.98,32.64
115,44.06,32.01,39.14,-41,117,137,56,130,8,84,-8.29,124,-17,42.44,-10,-8.07,47,-9,-38,-6,56,97,52,-28
41,56.44,96,4.5,50.9,93,-13.2,86,65.13,118,42.64,79,100,-11,20,49,107,-24.57,33,85,45.79,-3,141,69.15,59.56
140,65,-31,113,112,14.07,11.06,35.47,3.85,21.38,53.23,72.35,26.56,138,-5,37.92,-34,69.68,106,3.06,-3.76,-46,147,-24,-11
113,31.5,-7.42,88,61,-43,112,83,12.04,2,53.31,-50,-2.05,-2.51,59.24,74,132,14.16,68,125,-17.95,88,121,15,-4.27
145,133,139,76,145,16,61.38,138,-47,55.36,-34,47,-12.65,41,62.85,-13.66,11,-21.79,127,58.48,39,13.72,100,73,24.85
-2.13,25,97,-3,130,57,-34,53,140,-14.24,65,128,126,59.93,117,25.4,107,87,31.38,-25,-21.47,68.02,59.3,133,47.2
50,-26,121,98,81,37.51,32.04,26.48,-7.3,69.13,-21.6,2,78,-15.07,100,18,36.46,137,141,65,0,-7.67,55.3,74.23,118
-15,101,131,59.91,61.58,-9,38.2,44.78,20.6,57,120,84,107,-22.49,43.68,23,28,9.61,-5.47,47.75,41.65,129,71.26,21.94,25
-26,-32,89,67.71,-30,101,27.63,-18,41,13.2,-26,46,-23,84,28,27,-4,139,103,-7.31,46.79,32,68.94,-2.59,7.78
109,-11.25,47,21.51,-23,76,127,62.94,4.46,17.09,84,14.61,-14,39.9,95,-8,64,-20.64,-17.34,74.54,-22.35,41,58.52,10,33.6
106,68.36,72.71,1.23,-14.76,8.16,61.54,-35,59.36,114,13.91,9,97,-0.81,114,-38,-50,127,98,39.5,-30,143,36,-50,64.93
105,148,84,137,-14.2,122,42.23,30.07,63.53,27.84,89,-6.79,33.01,47,121,66.53,-21.35,61.44,-44,79,74.91,68.6,-32,-11.82,-15
144,-38,46,137,-33,-28,137,-43,120,-7,99,17,99,132,87,53.41,71.59,118,94,-21.2,36.85,4.44,-17,20.19,-12.31
49,17,38,-22.16,61.39,49,34,62.92,-16,102,60,-6,135,70.08,103,36.34,105,-34,50,28.7,83,27,36,137,-40
73.26,6.88,14.31,37.01,41.79,-18,73.68,18.82,70,110,20,-1,-0.79,15.75,14,138,30.63,128,132,47,90,-37,132,-37,79
36.42,52.58,-24.77,52,14,60,60,66.43,-46,59.8,94,132,105,-8,119,34.76,1,38.67,-24.08,144,95,-19,32,105,75
70,-13.44,46,30.66,132,100,-8.72,108,-18.38,-15.45,10,78,59.51,136,43.59,-36,49.42,-21.62,41,24,-23.05,21,18,26,68
124,106,61.85,46.5,15.98,-6,6,3,32.44,120,25.99,149,121,-24.01,145,62.36,77,103,6.55,7,1.1,23.45,59,57,66.15
7,-11,6.95,-13.82,31.22,68.91,93,51,149,-34,46.72,98,44.4,39,9.78,118,8.66,-15.23,64,60.26,101,34.54,-11.35,28.12,5.35
43,-24,-15,148,23.73,61.32,15,62,-19.5,7.94,-9.81,51,145,62.92,34.74,31.57,55.07,-28,62.61,55.05,1.86,122,149,36.61,40.12
125,67,47,98,29,-6.3,99,20,111,-3,134,45.23,-2.77,73.61,102,-15.11,101,51.97,129,101,51,0,45,25,5.82
-3.26,71.35,-4.67,4,64.67,27.6,3.19,125,-40,-6,106,-10.99,23.21,74,105,74.54,69.42,124,61.05,49,-17.65,-13.88,-38,-2.56,17.76
-24.37,49.88,-48,38.36,57,109,56,-21,45,-47,22,-18.39,143,48.33,3,-39,92,18.38,95,-17,13,-28,-21.15,146,-17.14
56,17,110,-1,-50,24.93,143,104,33,108,-19.19,27,8.8,5.21,57.49,121,53,-16.23,61,49,33.68,68,42.1,128,34.71
21.54,-34,5.77,56,44.17,47.7,-7,-5,14,-18.47,133,4,4.08,132,99,11.7,18.56,49,48.05,98,69.99,-35,34.98,-5.55,-45
-27,-33,133,18.59,-42,80,89,35.38,58,-12.32,78,119,35,19.06,-4.07,-32,-33,44.29,-30,-15.98,79,-9.4,48.54,-13,-23
-14.63,40.98,34.38,-15.6,41,65.34,128,64,106,104,61.76,-42,91,-41,70.46,36.34,-49,12,64,29.11,56.18,74.48,118,6,28.03
38.76,-19,51.86,33.76,-3,35.39,30,32.96,106,109,-1.93,126,96,57.27,32,-37,86,17.85,29,-22.33,124,-33,73.08,47.68,59.57
11,-5,-15.17,135,7.16,42.09,25,-20.89,44.01,-4.68,11.53,70.45,110,40.92,45,10,-17.6,-8.15,22,15.4,81,32,47,40,44
49.2,-11,134,70,64,-21,-30,41.3,144,16,16.48,21.74,-49,-33,-35,20.21,86,-3,-45,4.59,47.61,81,41.33,28.28,115
127,-47,34.77,145,15,109,98,66.59,87,37.68,-12.71,139,39.76,-8,145,119,-12.08,148,-14.88,115,107,-14,113,5.32,36.88
