37,10.98,12.81,13.1,4.23,-11,34.97,14,2.51,-2.08
52,36,-9.32,17,26.42,5.19,47,68,28.06,45
-6,17,29,10,33.34,-3.07,37.41,63,65,3.3
0.06,13,-11,3.72,4.17,35.18,73,38.16,68,23
-4.6,28.84,8.5,1.74,11,45,11.55,68,23.49,-11
55,51,25.58,-4,50,9.48,-10,30.58,38,53
73,0,62,-19,-0.38,38.38,18.59,9,-5.14,12
19,-6.93,26.78,3.13,36.4,21.97,24,21.75,-8.03,18.1
42,46,68,34.15,46,20.13,36.64,14,3.79,5.81
2.25,19.93,-7.81,68,29.63,64,-19,19.24,-6,11
35.91,15.27,-3.94,12.08,-3,21.94,8,22.49,-5.64,51
24.88,12,25,-0.36,25,35.12,12.11,41,28.07,-8.49
-17,31,-13,8,-7.93,34.58,-18,60,19.98,1
25.41,22.01,62,29.38,-6,8,14.15,34.46,7,18.67
52,-5.15,41,23,8,38,29,31.45,7.27,50
26,11.2,34.63,-19,0.91,34.37,13,46,-6.69,-8.68
52,33.38,37,15.07,-5.26,33,8,17.35,17.12,10.31
-9.64,-14,34,7,74,-15,-16,5,48,3.18
33.23,2,35.61,10.64,-6.76,-7.31,27.63,14,77,39.87
6,8.61,-1,-1,8.77,-7.32,8.15,11.98,-2,1.58
29,-9.63,9,12,7.35,64,5.73,27.7,59,67
-7,74,8.98,7,23.06,-10,25.77,14.3,-5.04,22
-0.4,50,69,2.68,25,38,11.64,0.62,27.89,-8
28.21,60,17.55,77,13.42,27.04,22,27,2.62,25
10,28.59,37.32,28,18.39,9,-6.54,61,-4,3.4
14,66,66,4.98,18.05,38,-8.29,5.64,14.23,30
44,15,69,4.47,-2.2,25,21.44,72,32.96,72
59,23.64,20.86,19.93,35.44,7.21,1.82,8,-9,27.59
33.21,1.77,11,22.3,9,33,19.98,60,61,-3.15
13.45,32.09,16,15,30.05,-4.62,6,16.26,25.87,1.69
11,39,2,1.17,-5.54,43,30,3.06,34.99,38
15.49,63,57,30.65,66,32.02,-20,34.72,38.83,42
2.33,5.9,35.07,5.72,-17,53,2.94,-6.33,53,23.48
-5.3,-11,20.29,6.22,0.96,-6,-12,19.53,53,-8
10.26,-5,23.51,63,61,61,2.04,-5.58,10.82,-17
2.01,39.01,34.94,7.37,17,-12,36.91,-2,-4.11,20.33
13.11,10.6,2.11,29.2,16.43,18.7,-4.06,13,-11,62
-14,39.73,19.18,38.76,17.22,-5,-16,79,13.91,22.96
69,56,74,38,-2,-6,-2.59,-1.36,64,-6.92
-8.65,45,12,40,14.66,33.32,5.48,16.74,15.5,13
9.95,-19,73,2.02,1.95,37.13,78,21.72,11,4
71,30.56,52,28,19.38,23,36.2,16.9,-9.26,4
34,0.45,-4.43,5,-13,13.53,25.48,-17,7.19,9.81
72,17,-5.07,53,70,6,-2.54,-3.8,2.99,10
30.87,14.91,0.19,72,29.69,2,36,5.62,-15,36.31
37.23,36,11,-19,23.5,-14,9.79,37.36,2.78,0
25.79,4.32,63,66,28.59,2,5.45,-2.69,36,9.48
64,5.9,12.52,36,17,-11,9.2,4.97,76,35
79,14.71,43,9.59,15.37,11.66,4.59,37.93,27,6
-17,-0.86,24.68,14.93,73,29,-11,10.48,68,-4.61
2.63,25.32,27.71,22.81,39.23,14.29,-10,59,31.87,71
12,38,-6.97,52,1.53,5.32,37,60,-14,-9
10.96,19.23,78,5,58,29,22.29,75,10.1,29
79,79,70,-0.79,-0.78,48,-18,21,8.96,78
21.84,15.05,30,79,56,31.39,2.93,63,4.37,33.88
43,10.2,-3,4.06,61,-15,-4,37,28.53,38.17
50,60,32.29,37.1,8,24,11,59,-3.56,4.89
73,19.09,17.24,34.78,52,61,18.05,6.72,42,0
11.23,23,5.59,57,25.68,27.07,-10,47,55,34.15
21.6,29.45,35,-8.55,35.78,0.26,-12,1.88,31,-19
72,-10,20,54,64,-3,45,64,22.36,30
14,-7,16.29,22.85,12.09,33,56,-3,-10,8.07
50,35,34.35,-9.13,78,7.75,3.24,35,-6,25.67
72,75,-1.37,-16,39.78,26,0.87,-4,60,-0.89
-20,10,6.65,69,65,23.88,22.55,28.94,-14,2.75
-1,42,33.76,4.87,7,13.66,76,1,37.02,22.1
10,73,35.11,26,-4,16.01,56,40,18.92,72
-7.88,68,31.57,18,74,8.17,-4,78,63,6.43
77,-3,-20,1.78,20.42,59,14,21,40,-3.51
22.67,28.19,25.02,62,32.04,-5,0.89,22.04,2,-0.94
78,-9.48,-5.95,15,-5.41,67,31.89,-9.32,0,15.41
25,23.79,9.9,62,20,55,45,4.32,57,76
6.52,30.87,1,62,-8.96,53,-5.55,4.78,-9.62,29.69
-20,33,22.2,69,36,-14,22.85,22,55,27.38
26.56,43,75,27.2,30.87,-6.5,22,73,-3.38,38
-8,58,52,1.24,-5.45,-3.17,-0.92,76,28.43,36.08
0.64,30.66,74,-11,15,22,71,35,20.78,20.99
38,1,20,17.78,-7.3,-2.05,15.76,25,-1,32.38
16.02,33,14,35,14,12.56,29.9,21,32.61,18.78
13,8.6,-5.1,23,37.36,75,46,3,-7.62,11
52,56,-2.91,43,38,-0.71,19,-8.38,25.13,-8.24
78,8,-2.5,-8,-16,9.33,37,61,34.83,30.03
6.74,-9.42,19.78,9.98,38,20,15.61,1.02,4.44,18.51
23.44,8.27,70,34.41,10.12,41,37.04,65,-19,31.63
9,-3,-0.37,-17,-9.9,52,-8.57,0,14.57,-7.83
-1.88,-7.79,17.89,-7,-14,-6,68,58,2,11
15.83,32.08,-11,-2.75,44,1.97,58,4,7.26,17
19.91,17,14,-6.77,20.16,-17,30.35,42,16.04,4.3
3.32,9,-12,60,17.01,-4,36,78,55,5.8
2.76,20.35,43,1.7,26,71,61,-8.3,9,39.74
53,2,64,12.06,53,-2.2,10.71,75,4.04,21.55
-10,56,29,-19,28,21.17,34.94,37.35,-9,28.49
39,35.91,15.65,29.12,67,12.12,69,32,-7,42
54,-16,33.91,5.89,38.67,55,25.59,2.72,47,2.16
18.32,19,68,-5,39,28.78,-6.18,13.69,18,26
36,48,1.77,-19,30.02,-3.84,25.07,69,-4.52,10.07
38.04,45,69,-0.75,-4,42,2,24.08,31.46,7
39.57,7,-3,53,7.07,5.65,10.88,-4.69,-7.09,53
1.65,30.64,27.84,-4.23,-3.86,27,36.35,33,9.72,8.01
9.79,47,30.08,30.97,13.92,-2,51,8.79,15,29.48
24.41,-4.6,78,47,-9.82,-7.47,22.81,-4,5.55,18
21.26,14.07,9.33,78,37,-6,-4.59,32,-9,30
37.24,38.21,16.52,24.42,19,39.67,-4.68,9.53,27.63,35
24.06,7.82,-6,2,21.91,-14,28,15.87,70,2.27
2.87,10,-8,26,27,48,12.08,67,-3.27,50
29,0.52,69,29,38.96,-3,24.78,12.88,52,14.03
9.93,32.81,44,20.28,16.01,65,0.28,29.74,29,38
28.64,19,70,22.06,38,39.38,-1,35.49,-2.54,-17
20.77,32,6,13,25.38,4,7,42,21.23,13.92
47,-3.7,10.8,43,39.72,28,66,25.67,-2.38,-5.09
6.72,0.22,6.64,21.84,27.03,48,1.62,-1,32,34
6.27,3,10.46,2,-14,23.04,21.48,37.19,-6,-1
4.34,15.2,-8,17.26,44,8.78,16.5,-15,69,27.8
12.28,54,55,17,8,69,-12,26.84,-2,39
78,35.16,31.34,2.34,60,35,39.83,14,22,53
4.28,-0.3,2,27.41,-16,23,31,21,-2.4,22.71
-19,35.21,21,-6.45,12.58,10.42,76,4.36,-8.78,-15
64,-8.95,-2.37,-3,-12,50,6.07,-0.17,2.1,58
57,36.65,35.65,11,-6.74,10.22,56,17.61,-6,18
30.65,41,74,-2.2,73,11,63,2.54,13.68,71
38.91,-14,60,6.47,-6.84,4.78,-6.43,24.98,40,63
27,42,5.02,12.39,-8.91,25.1,69,26.6,-5.07,36.95
14.53,32,68,13,-0.36,35.6,44,29,62,2.32
-4.29,6.81,37.27,22.37,75,21.09,26.77,-1.92,31.8,77
35.69,9,0.37,56,33.11,17.57,7.51,37.5,3,17.84
22,17.22,69,2.26,74,-5,-2.56,50,18.34,25.33
-8.93,29.53,12.3,17.02,14,16.12,8.69,-6,37.81,41
-8.32,65,14,7,14.76,-16,25,5,39,39.12
-3,33.41,39.66,-7,60,16.89,24,14.18,61,62
29.32,42,28,5.67,6,10.9,14.46,22.65,11.39,-5.67
49,-19,8.24,62,73,43,4.2,47,21.05,37.51
15,27.35,48,-5.14,46,46,55,-8.96,-14,30.76
67,16.27,25,-8.83,55,-16,27,26.36,12,20.55
-4,5,28.55,-1.88,6.37,14,-9,21.55,58,45
34.9,5.79,17.23,14.99,-17,16,68,32.27,6.82,9
11,17.98,1.25,30.85,-11,-16,23.41,28.02,25.93,46
18.78,72,61,12,26.54,56,70,32.21,11,67
28,54,53,-9.56,-5,-4.69,12,31.36,9,19.57
67,14.85,-4.87,8,45,0.82,24.75,18,12.65,-9.41
-7.14,23.15,9,6.49,-6.78,36.66,42,-15,-12,6.98
26.67,17.19,0,61,26,-0.4,78,15.49,3,28
8,28.09,16,-2,19.55,43,58,13,-18,27.62
3.86,60,6.19,1.7,-11,75,-7,12.72,4.29,32.99
26.01,8.97,11.45,31.16,-7,50,8.27,20.87,-7,20
19,46,25.9,-9,26.33,16.13,-0.13,77,9.17,25.4
0,-1.32,7,20.56,44,14.64,27,8.71,-16,34.89
12.48,41,21,-9.41,24.64,13.16,10.83,2,3.02,8.36
28.78,1.24,38,52,78,66,39.22,31.79,15.01,39
48,33,-9,34.88,33.74,-2,16.65,4,6.25,23.34
22.88,44,-4.62,-2.17,-4,6.48,10.72,-12,76,34.51
11.26,29.79,-2,-6.13,-6,39.43,-19,-4,48,46
16.18,10,-6.8,-1.17,74,-4.05,13.42,65,0.53,22
-1.43,-5,0.32,14,12,18,11,-2.82,71,-8
3,57,20.55,36.44,-6,26.25,-16,35,3.98,-1.94
38.03,77,67,35.42,-0.38,35.64,38.27,38.77,77,5.36
75,33,43,19.07,10.66,0,50,-8.79,9,-3.53
39.27,71,62,2,26.47,44,26.52,31.98,8.38,-5
-2.2,5,24.16,25.06,25,18.69,55,-8.1,8.99,75
18,21.94,15.29,45,38,76,20.33,20.81,70,25
79,-8.5,23.47,22,0.7,15,23.05,-9,55,-7.29
66,62,16.41,1,-8,24,59,12.53,75,17.75
74,34.01,40,-11,76,79,74,1.03,60,73
-6,-9.7,9.33,-12,70,5.6,34.07,58,33.12,26.09
13.24,9,4.67,1.28,66,-9.6,30.32,-2.53,36.56,18.09
12,17.95,-0.65,23.69,37,1.85,-9,74,21.33,57
32,9,15.8,67,0.72,-13,18.49,46,5.2,31
36.4,38.76,5.34,73,23,9.11,11.03,-8.54,-5.07,4.27
13,28,31.66,-1.06,-9.39,19.04,-7,61,38.51,-7
10.85,-1,31.51,-6,6.78,35.82,73,30.05,11.51,-4.54
51,-7.41,15.68,34.54,41,-9.19,3.05,-13,24.35,-1.89
-11,43,36.45,55,12.58,27.13,39.26,22.95,14.17,35.47
3.25,23.9,39.72,58,12.04,8.61,30.19,-1,10,72
-14,0.41,18,25.66,-12,32,23.36,45,8.96,22.74
18,-4.48,17,0.21,-17,-7.21,-0.54,35,39.55,19.18
-7,-0.54,41,29.97,11,4.5,14.5,23,39.96,20.6
41,1,74,7.75,-9,37.23,30,79,21.21,12.75
49,20.89,25.49,41,-4,39.94,4,24.7,12,36
28.29,4,9,-12,53,-3.92,-7,-8.13,58,26.31
5,-4.2,59,-17,8.98,19.67,-6.37,36.93,16,3
48,-0.87,21.49,25.39,14,18.59,12.01,-20,-8.81,28.41
-6.64,32,58,27.92,15.99,42,-1.73,4,16.26,19.75
-6.48,75,1.54,32.74,10.88,68,5.4,8.24,25,-5.85
21,3,37.22,3.39,33.96,-9,19.61,72,32.53,-1.39
-1.61,15,72,5.81,23.57,3.08,23,-2.16,-0.2,2.6
11,25,-6.87,50,38.3,65,35.88,52,26.15,-0.73
17.14,45,60,13.42,13,-3.79,50,7.09,-3,44
10.53,25.18,17.66,18,3.1,3.87,20.09,-1.49,-12,36.26
0,-8.54,-7.37,9.42,32.65,34.39,22.33,74,8,21
5.37,7.41,1.28,33,-13,64,6,-8,4.53,71
8.39,16.49,-8.38,15.77,65,37.39,1,38.33,69,25
23.39,39.6,38.9,34.41,8,30,-18,-4.74,68,-17
2,8.76,69,-3.44,-4.02,-17,-7,22,33.14,-16
33.52,25.35,73,12.66,-5.67,-6.24,21.5,50,8.35,-7.52
-9.63,56,-6,-3.14,-3.94,60,-5.28,74,-2.79,-9
32.17,-7,0,29,-9,35.04,0,4,33.13,-3
10.02,0,30.64,12.31,22,26.44,49,25,32,68
22.66,71,7,-0.58,41,19,27,7,61,2
6.75,18,-10,8.44,42,21.81,-3,-9.82,51,-17
32.44,63,-9,-7,19.53,8.59,18,-15,8.7,20.47
24.1,40,75,-12,28,30,49,24.44,0.73,29.52
62,12,35,5,-3.39,19,38,9.29,14,9.24
13,7,1,-3,68,24.49,56,19.51,51,-7.99
60,63,27,-3,17.34,6.45,11.96,-3,17,2.04
68,24,-7.7,74,39.66,72,-12,78,37.25,-2.37
-3.84,41,9.66,28,3.3,3.43,-3.72,10,34.95,25
6.59,23.66,21,47,9,38.13,13.92,-7.56,73,44
23.26,58,-7.56,66,-1.08,18,79,34.12,27,-9.59
22.21,2,5.7,20,22.14,19.27,37.4,29.44,-2.61,25.74
27,-5.27,-6,30,-18,78,28.37,24.08,34.58,-0.52
34.87,1.73,22.92,17.2,-4.43,-15,-5.09,-18,-1,74
5,-13,51,15.38,-15,21.78,75,47,1.02,54
23.74,28,10.33,13,-17,-4.27,20,27.16,37.95,20.72
54,17.94,20.25,12.22,42,-2,14.69,47,13,52
56,71,33,17.7,58,30.92,23.12,0,-8.33,20
0.85,3.01,-12,27,15.71,53,15,24.05,47,-8.59
52,7.38,66,-8,27.07,16,55,18,-4,5.44
4.96,-2.93,15.66,-3.85,38.02,-3.31,9.7,1,7,-2
22.19,15.14,40,24.99,-14,46,7,8.74,0.25,34.67
35.3,2,28.2,-5.45,53,34,15,-19,18.09,23.42
41,57,-6.68,34,28.83,21,33.82,11.21,-4,7
-1.67,43,32,9.35,0.09,13.99,25.36,17.69,24.59,10.78
35,35,33.08,-9.52,19,39,24.7,5.02,37.59,35.83
16.97,24.96,35.66,78,48,0.02,39.86,-15,-3.13,40
4.99,12.88,-18,-4,79,16.57,33.1,-0.69,9.74,20.46
-6,0.05,22.12,25,1.07,65,9.68,67,28,13.9
33.4,68,0.59,35,38.24,18.54,-8.48,31.12,61,35.19
-5.85,13,22,6.42,-2.62,12,-13,-20,74,22
20,6.27,33,52,-4.6,49,23,-13,1.73,78
47,-20,54,56,2.7,-1,-4,78,39,22
24,12.94,77,35.11,-15,66,21,30,35.88,15.83
22,64,7.41,52,-16,68,65,30.37,12.11,-9.26
47,39.82,0,25.54,57,-4,-19,70,-9,5.22
33.04,19.26,57,58,46,-4.48,-2.6,68,6,32
35,28,17.25,-4.82,26.28,-7,42,35.54,25.49,3.96
35,33.97,4.5,38,17.35,35,28,-7.09,28.16,18.82
32,22.02,-7.12,11.13,34.91,41,0,21,9.43,10.11
37,8,28,7.86,8.55,10.19,29.52,68,66,57
61,18.36,-3.96,74,8.45,49,40,27.2,38,78
-5.79,45,69,25,19,13.18,30.07,71,31.59,32
77,49,0.29,55,2,16.08,-3.3,-5.1,46,45
-4.11,18.82,35.4,0.79,35.75,57,4.62,28.47,29,12.81
12.67,26,15,54,62,29,45,52,66,16
6.21,31,0.93,7,61,38,66,13,15.01,-9
-4.62,33,47,-17,-0.61,60,14.82,4,-7.92,-2.59
35,13,1,-14,1.59,44,67,36.84,77,10
31.28,75,38,13.72,13.06,-1.65,27.12,78,14.83,5
-8.75,-20,14.8,32.34,24,4.01,19.49,-3.98,28.28,13.42
71,12.09,13,-0.4,3.62,69,39.61,37.17,39.39,19.98
13.7,34,24,32,5.98,21.61,3,15.61,10.13,0.01
-0.98,0.29,1.33,-6,13,26.85,28,18,8.06,35
38.06,12,15.17,31.76,18,68,40,54,79,73
24,15,-7.2,70,49,67,-19,33,25,18.69
3.26,-4,6,68,4.41,18.41,-8,-5.63,55,15.92
38.58,22.07,10,30.36,7,69,55,9.98,31.5,-3
-7.45,-19,27.74,8.8,5.2,1.06,37.72,18.12,34.13,16.5
67,75,12.77,38.94,46,46,-20,19.3,62,30.16
-1.48,5.85,17.3,23,22,-19,26,-3,8,-2.47
-4,-2,8.18,28,-12,-7.76,-19,-1.46,18.58,5.89
31,13,50,32.42,19.88,8.34,31.91,-6.77,2.78,13.75
-6,4.12,5.29,-6,65,28,71,29,8,58
21,29,70,58,11,32.31,-4.35,-9,11.05,2.86
10.93,76,3.59,6,46,11.54,43,25,-6,-2.47
18.6,8.55,29,20.25,67,-4.53,26.79,13,14.94,23.71
28.7,43,29.24,12.7,34.23,66,57,70,26.82,37.19
13,37,11.79,72,22.48,13,-9.22,16.93,-9.13,-5.78
-3.57,48,17.17,36.9,3.76,20,37,-6.73,11,21
-5.37,20,-14,63,39.79,-16,21,3.76,33,78
-11,3.26,32.18,11,23,3.19,22.8,27.4,16,38.64
6,22.98,39.55,-11,29,72,62,76,75,38.62
26.29,12.72,38.89,7.17,-7.33,19,-1,65,5.37,10.23
-15,16.55,4.7,13.13,9.24,-15,8.68,33.29,22.06,32
26.18,33.46,13.1,32,37,36,13.32,56,21.26,-5.52
3.57,63,31.32,36.57,6.39,33,73,39,-1.29,15
22,26.2,61,9.9,15.96,-3.71,10.56,62,69,20.48
53,21.25,61,8.16,0.78,27.22,19,-16,62,32.07
4,37,51,7.2,16.66,21,38.17,65,-8.43,26
9.1,52,13.32,23.92,77,32,5.66,-9,-20,39
26.08,4.28,6.15,23,44,73,6.72,-20,34.59,-9.28
2.84,23.97,-9,0,7.12,27.92,-5.48,-4,67,-6.03
-14,-6.29,-19,-2.03,33.76,37.47,17.48,56,20,12.14
4,-19,-2.96,-16,17.27,22,-17,30.88,37,-5
34.87,22.27,-9.38,26,50,52,15.19,42,-13,-7.18
7.85,69,25,6,-16,-1.67,18.69,19,29,10.12
21.89,13.11,11,-1.76,9.9,38.31,15,42,6.69,18
15,-11,3.24,16,26.1,-0.23,11,58,38.83,-6
64,27.73,50,31.94,-19,39.38,5.39,5,26.43,21.59
55,2.71,35.16,-19,28.4,-4,44,10.1,65,1.55
39.64,39.69,47,-7.5,26,22,64,53,6,62
-18,33.74,3.61,39,30.26,-12,42,22.81,-0.27,72
27,-9.61,6.34,-4.46,58,20.92,34.16,-8.41,-4.49,11
47,10.97,5,22.36,-5,38.91,60,54,-17,28.74
19.33,67,69,10,-20,25.67,68,3.6,2.41,-0.26
31.95,23.28,69,76,18,2.83,48,28.2,25.73,60
28.6,24.93,14.68,21,-15,6,25.24,-6.09,34.4,48
1.33,28.04,-13,48,62,16.04,19.71,79,4,-9.78
-10,9.97,11,51,-9.35,25.64,65,25.84,51,60
37.19,6,51,70,4.91,12.2,-3.04,65,27.46,-14
75,38.83,73,2.87,5.07,40,16,21.97,-3.45,25.42
19.78,13,38,-9.05,6.66,2.41,-4.15,38,10.37,34.51
72,-12,76,-3.01,-3,11.78,31.97,18.98,15,-20
67,16.09,34.67,7.76,69,-16,19.58,3.29,39.55,13
22.74,-10,48,0,20,16.39,37.04,21,-5.34,68
40,-16,9,11,26.45,8.21,-3.81,28,66,5
-11,14,57,14,11.89,12.96,18,11.68,35.87,-7.57
-0.36,69,37.94,48,67,-8,0.35,1.99,-9,-0.96
-7.39,21.53,11.29,60,33,28.4,32.64,68,-2.95,42
25.24,10.83,72,-0.27,23,38.27,28.36,-17,2.08,11
15.45,14.72,3.89,10,4,14.03,-11,58,54,23.57
-1.24,30,-20,3.72,24.21,54,56,30.82,-12,16.96
11,26.46,30.07,32.14,46,34.28,32,11.01,1.08,60
37.72,6.9,13,-3.89,1,43,39,20,10,31.89
33.44,1.7,18.39,19.82,41,57,-6.99,-15,13.47,7
13.83,25.04,10.09,55,28.75,17.15,31,6,69,-3.36
42,13.29,27,11.87,24.99,-8,1.12,-3,37.22,31
7.97,15.97,6.11,31.88,39,-12,41,63,24.16,31
36.16,53,78,-8,30,71,6.77,2.18,49,-1
61,14.1,-7,22,47,10,58,-5,51,8
26.9,-11,-14,-7.65,3,39,19,12.1,74,64
26.09,-3,62,17.6,-8.25,12,78,18.01,15.81,-13
33,-3,68,4.58,61,1,16.39,25,32.53,43
66,-16,29.78,29.8,-14,-3.67,-5,61,36,-5
9.66,16.3,-8,33.5,23.45,37,65,32.63,53,24.84
78,16.59,49,0.71,31,44,22,21,50,-20
52,30.27,35,20,2.08,74,20,3,6.36,33.62
18.07,2.31,38.29,-8.21,58,12.28,-11,75,8,29.25
0,10,-4.27,0,10.92,69,14.37,17.29,6.37,71
10,36,25.27,18.87,8.88,17.48,-4.83,5.26,26.64,-16
9,39.92,21.52,-17,5.9,8.65,4.02,-0.77,21.87,72
70,-3.69,-6.3,31.21,50,50,2.2,9.86,24,60
46,0,29.33,6.32,-7,39,22.17,45,12,-0.21
-6,16.23,61,26.73,31.01,39.15,15,72,-11,56
12.63,70,32.07,4.34,9.67,-18,66,48,3.68,65
4.53,13.57,0.56,34.33,9,7,71,46,19.2,48
1.56,36.65,-19,10,16.53,12.4,52,33.66,14,27
53,1,52,41,-4.47,38.69,-12,6.91,8.84,36
-8,35.55,3.73,15,2,2,79,19.72,27,39
39,22,34,-3,60,35.13,25,68,28.28,35.14
45,21.45,35,34,38.42,12.96,3.42,11.34,12,22.37
15,76,-2.56,7,10,-8.14,42,15.64,50,35
36.46,35,36,20,-5.7,-7,43,0,75,23
55,37.92,39.75,24.22,23.02,8.77,14.59,44,16.55,41
79,-9.81,33,32,14.94,6,37.99,34.63,-16,-1
31.43,37.1,4.83,32,20.85,41,12.86,56,26.09,55
-9,13.24,13.78,32,1.4,37,-1.3,11,30.94,37
-9.73,3,-9.02,20.94,37.28,12,3.69,5,25,35.47
-0.61,78,66,0.97,-9.05,26.1,16.67,5.02,15.44,1.1
31.26,79,10.5,13.62,38.22,20.55,74,41,-3.11,-0.61
22.75,-0.75,60,10.14,1.24,43,-3.32,-19,24,3.72
66,1.14,18.7,22.65,71,27.51,10,67,72,0
23.2,69,32,75,5,1,50,43,17.43,13.34
6.83,-18,6,67,19,20.77,64,33,15,31
2.52,-9.8,-2,33.42,64,51,37.01,26,6,6
39.84,50,46,35.8,34.59,33,-12,-17,-18,17
9.7,20.44,3.77,6.8,77,34.92,4,35,45,4
35.74,-9.61,29.86,24,-9,44,-9.8,-3,28.79,76
-9,74,60,20.27,9.01,29.2,4.85,47,77,27.18
48,6,34.92,-9,42,11.66,72,59,26.32,36.14
58,11.35,33,60,63,15,24.85,21.66,26,73
37.47,43,32.48,-4,11.73,9.1,17.13,73,21.6,57
32.96,53,26.03,38,17.67,0,3,71,7.74,21.21
19,30.27,37.99,38,15.75,3.07,-19,17,-3.79,-12
23,15.91,15.63,4,23,11.53,27.17,65,30.97,45
28.07,7,-1,-6.53,32.76,0,26,60,68,-1.55
-9,-4.42,4.25,53,-16,28.3,25.58,30.68,68,41
3.06,22.11,5.43,5.61,56,-7,30.57,39.57,26.1,37
14.78,23,-7.97,-10,23,17.17,77,38,24.57,8.43
68,-1.39,19,21.53,-7,11,45,37.11,25,19
15.52,36.72,-6,7.19,16.39,53,6,72,22.44,-4.75
20.47,10.81,45,39,47,28.84,18.32,19,26,51
11.96,-14,-0.24,19,53,54,69,21.18,43,14
-13,68,-8.04,17,-5.44,76,74,4.79,9,31.53
25,-7,9.11,-5.3,-4,77,12.1,37,9,13
35.86,-11,18.14,-7,-0.59,36.07,-7.94,-2.43,18.86,-3.22
21.96,3.56,2.03,5,-4.33,-4.36,-5,0.7,74,70
18.84,27.89,78,8,24.41,20,25,37,31.77,5
-7.42,69,-3,16.53,-7,67,35.58,-13,75,26.01
14.76,2.88,39.74,7.95,12,1.11,26.75,28.23,-4,76
11.08,9.7,-0.45,-6.72,61,38.47,-17,1,4,7
14.39,77,36,-9,12.06,52,47,4,64,20.39
-2.37,8.52,-0.98,32,-7.5,27.49,17.85,35,79,2.47
23,-18,4,33,3.49,-2,5.19,-16,2.63,10
-7,-4.22,32.47,20.37,15.91,14.36,51,78,-19,37.54
14,3,-10,-20,1.5,11.94,46,-3.3,23,30.38
23.47,30.45,24,39.49,7,-0.78,19.88,35.88,58,37.7
30.31,-15,43,-14,18,37,1.95,48,33.62,8.71
-2.46,39.91,41,3.75,14.2,17.16,0.3,66,57,10.29
