145,62,-1.03,13.64,-4,-46,41,34.85,-2,79,15,91,108,57.52,-23.78,-33,42.51,114,-24.88,5.02,95,63.76,20.5,28.76,1.01
36,-7.35,98,52.15,26,82,-39,22.96,-45,-2.2,2,4,5,128,37,73.54,2.04,104,95,145,82,-33,51,33.93,-5.26
-9,-4,38.21,22.44,54.96,49,2,-0.8,70.92,100,8.72,-44,67.66,24,-4.56,96,74.41,60,22,-3.72,109,76,94,17,115
147,55,-23,134,36.13,27,-14,30,11.94,113,61,-20,31.42,-13,12.77,12.76,1,-1,33.22,98,-6,-8,89,-18,83
1.83,39,21.41,112,27,43.75,-13.44,-31,-3.11,-4.6,5,89,62,23.61,109,75,137,51.49,128,71.14,-25,111,10,68.79,0.68
83,14.84,-12,145,-6,52.21,-34,40,123,95,100,13,134,128,-38,-19.68,118,30.02,-33,-8,29,110,49,1,65.67
54.89,46.39,38.06,21.85,57,24,125,82,19,48.28,136,137,139,1,125,79,-11.49,54.83,106,51.31,1.74,-11,39,56,47
99,144,-10.19,141,46.01,51.13,97,-14,6.67,2.65,30.69,21.05,-49,124,10,71.21,20.13,128,14,44,-10.96,2.61,-9.96,-23,25.03
137,-6,2.51,3.45,129,29.88,8.95,129,66,29,-41,-9.92,101,49,-19.7,23,27,-6.4,113,75,-40,59.95,16.53,65,-14
97,37.63,78,59.39,-39,4,17.61,-10.16,67.43,64.91,45,38.82,65.89,-25,26,90,21.48,133,23.98,8,-25,-1,84,-37,-9
-24,29.04,50,-34,10.55,101,143,-8.99,88,12.75,43.85,-21,0,53.03,89,71.16,70,64.13,-12,36.47,40.23,60,6.88,80,10
-11.2,14.9,87,38,6,111,2.99,54,21,-34,65,18,14.24,-36,35,48.75,76,84,53,101,57,67,20.14,69,69
74,37,7.13,75,38.16,126,74.66,139,32.11,-22.7,95,65.51,12,-12.61,-32,85,-1,51.45,90,129,-28,32.17,32,-33,26.2
145,6.37,-38,-13.69,30.28,32,110,6,38,74,-19,92,25.01,-13.65,-15,-29,2.32,-13,112,1.14,105,-44,140,-10,118
-36,13,37,8,-31,-9.52,103,104,48.62,69.92,-31,-14,20,17,138,-17.55,-31,-3.07,106,76,-13.56,124,-28,56.72,-38
117,128,36,30.04,122,45.93,9,118,-8.58,42,67,105,-19.38,-45,145,-0.5,-3.7,-29,-14.89,71.75,60.67,14.08,36,142,24
31.58,9,68.65,137,-13.33,-24,134,110,16.6,16,9.52,-21,79,11,13,-1.08,33,-2,54.84,99,55,24.96,90,46,-4
32.74,-38,2,62,61,-10.38,-20.2,115,-13.85,97,-12.82,49,32,49.29,30.42,-46,7.88,-47,109,-11,54.01,1.39,93,44,1
-20.76,-31,46.48,39.87,17,22,106,35.95,25.98,110,129,-44,21.37,121,71.54,17,33.81,44.54,-40,9.8,62.66,26.69,32.63,65,88
62.26,41,15.1,5,-7,111,20,-17.01,79,47.28,-15.36,98,-18.27,22,17.06,1,31,37.72,-50,130,56.4,-6.13,-14.32,-29,73
-29,116,76,-16,-8,80,13.74,-22.87,120,52,-6,-18,86,127,-25,-22.59,-24.08,96,-47,33,-9,-18,34.14,58.98,-9.28
33,32,56,53.83,42.8,-15,149,91,109,144,115,1,70,45,22.24,29,3.53,-3.15,41,-21.84,120,47.5,-0.17,97,5
26,146,-38,52,21.18,84,-1.04,50,90,-3.56,25.22,20.1,146,16.86,-17,99,29.29,57,-17,15,-11.35,130,36,56,127
-14.35,44,-13.85,-2.72,30,6.68,122,-20.48,-18.19,27,16.28,-9,53.3,40,28.75,64,134,41.15,98,7.09,82,63.84,36.28,-6,23
51.31,26.1,25,62.17,-46,122,29,-12,-13.84,18.88,87,-36,-0.53,47.84,-44,1.29,17,-22.54,53,1.7,85,15.14,84,81,57.82
101,104,85,28,4.71,127,94,-18,146,147,-10,21.83,58.12,-1.24,23.41,11.81,116,70.59,-2,44.36,42.42,54,0,21.24,-15
14,13,85,-14.42,70,24.14,46,-40,144,111,25.45,14,6.63,111,-3.82,110,-7,8,100,68,-3,-9,66,-11.08,-23
5.09,5,63.47,4,-20.7,-22.68,107,-41,-21,-5,61.47,3.75,2,5.06,45,0.2,113,-45,-19.85,133,6,-10,123,106,50
-29,87,-49,65,17,-11.96,52.61,-35,65.41,-14.53,11.31,25,-20.21,24.59,-13.01,-50,-13.37,53,-9,62.37,112,-19.25,78,36.97,58.12
70.64,90,67,6,87,94,83,125,-12,1.62,149,40,107,64.02,35,-9.53,-21.91,67,13.69,12.55,84,67,-8.2,54.3,18.23
-25,59.33,9,-41,7.36,29.3,114,25.69,30,48,46.22,-3.4,-16,6.64,114,-9.86,25.9,25,74,22.17,23.49,-8,-13,-9.75,82
19,-23,-23.38,148,-26,140,-25,8,48,42,-10.27,48,72,71.42,13.85,96,141,10.22,-9,10.63,21.05,66,-23,13,37
67,49.89,128,42,-16,5.22,81,32,32.65,117,1.68,126,13.37,-39,52.24,-35,90,104,-32,51,-27,59.7,-12,147,-36
125,-30,-19.21,36.17,12,113,9,114,125,25.77,5.96,141,34.39,54.78,52.53,2.38,66.02,-32,-45,28,73.46,66.84,2.99,133,88
34,30,-27,-13,142,119,29.27,-22.83,33,118,7.9,35.01,9.41,55.54,100,9,0,111,90,-8,68,-0.24,-21.77,15,148
-16,31,9.31,124,47.51,48,56.12,41.73,102,55.21,123,66,-27,9,34.54,-7.01,104,57,38,18,101,31.25,-11,27.82,-6.13
64,110,6.58,80,-20.4,-14,-34,2.97,73.67,68,41.1,122,102,91,64.55,6,104,115,-27,-14.54,0.6,-17.92,-0.83,129,68.6
16.28,52.02,69.22,90,89,104,46.11,60.47,106,13.93,45.53,86,-24,79,28.69,12,5,22.64,-2,-13.13,30,43.63,38,140,-2
18.12,-21.18,-0.1,65.97,3.51,127,0.08,115,127,142,7.66,-3.86,46,-42,-5.69,-4,52,25,61,44.48,59.05,-0.82,28.24,8,-48
9.61,-48,29.21,26.49,67,139,132,42,-30,102,51.35,8,4.7,-2,17,0.58,-49,128,-45,-19,21,88,14,-41,35
-13.06,149,24,50.8,27,39.49,-7,-11.47,97,-49,0.78,31,-41,-17,-3.61,-28,11,60.97,-19.61,26.65,61.39,107,147,-44,42.19
24,9.58,70,-50,-8.46,71.92,63.3,7.24,88,7,11.2,71.21,-39,21.83,61,123,19,4,109,37,-23.55,50,138,10,69.04
21,-45,1.1,-50,95,11.3,13,10.45,-2.84,65,63,-31,-16.48,-16,41,-22.27,29,-9.45,61.01,6.71,25,97,-4.56,64.45,-15.89
-7,71,70.36,18.36,82,-30,-2.32,21.95,-6.11,45,77,-2,49.18,-17.03,147,42.78,144,-13,58.14,98,38,-11.32,0,126,54
71,8.54,32.84,121,-8,-15,12.03,14.71,61.09,5.59,-16.12,45,-0.77,-37,52,-20,-4.29,-9,7,111,-15,72,-49,-44,-2.04
24,23,-41,81,28.41,32,-46,64.01,1.72,-34,14.32,26.25,-24.65,44.44,101,-5.93,-39,135,-29,122,132,45.44,75,40,140
13.71,-16,3.69,-20.64,-15.74,37,-16.1,56.48,90,27,48.8,-23,61,29,5,46,-20,-45,72.41,7.99,57.52,16,0,34,5
-43,6.02,-32,-5.35,50.93,95,-34,-2,-49,13.23,-12.15,37,7.34,44.05,5,-38,-2,6,65.03,-8.54,137,-20,94,81,-43
-11,33.75,-2.21,-22.24,42,-20.63,-36,65.45,132,32.57,135,-28,55.59,110,6,44.74,4.13,43.01,139,-39,42.98,78,11,60.99,86
17,123,17,63,40.1,86,8.07,0.75,-8.54,36,0,48.87,116,19.24,129,37.9,32,61.61,25,107,-16.38,100,27.52,71,67.75
-18,22.07,32,63,17.02,107,11.07,108,64,68,134,-30,144,56.22,54.89,130,57.91,58.82,89,65.76,118,51,136,120,-36
90,-32,29,-5.28,58.04,139,-42,6,148,61.63,29.07,25.83,119,34,7,32.07,-44,2,134,-48,103,-20,97,61.01,9
22.77,-41,10,-27,29,-48,125,-12,19.94,126,-12.61,28,132,146,62.98,-19,-22,62,39,24,101,-19,132,30,68
4,42.91,-30,51,-21.07,66.23,-33,-11.26,58.78,99,-46,89,2.06,-5.81,133,28.87,32.57,49,52.32,118,-17.23,53.54,-42,-8,107
33.39,6.39,47,66.67,51.56,40.57,89,-11.01,24,-3,35.15,65,35,120,117,-37,48.9,113,95,0,-4.26,62.09,119,-9,40.04
19.89,69,116,81,10,16,54,-2.71,141,58.41,-12.78,139,74,73,62.11,105,6,112,107,87,97,-47,46.48,-34,10.06
2.25,-4.8,-19.91,146,-5.2,-8.87,44,145,46,82,20,129,71,65,45.97,141,-47,117,15,-19.49,130,-5.79,95,121,85
68,-9.93,19.04,86,-21.42,-23,-17,57.4,123,87,33.09,74,105,61.2,-35,99,-19,36.58,-24.94,21.9,128,99,25.34,1,-43
66,-47,-16.55,-1.37,109,125,48,93,6.85,140,25.65,4.82,26.53,11.55,29.99,98,54,123,62.08,40.21,-6,68.4,147,68.97,55.86
70,-12.49,55.06,59,-36,-10,147,87,47.09,112,53.63,-3.18,25,21,44,58.68,-5.27,7.4,118,-5.11,-5.37,66.23,44,35.69,57.59
-22,136,-50,100,35.88,2,63.47,-8,-41,40.1,69,45.73,49,30.48,-47,-41,135,42,63,-4,145,12.44,82,96,65
27.42,118,49.64,4.71,107,32.7,30,-20,-4.68,-23.52,20.57,66,-48,54.07,55.55,68.39,-5.81,83,-22.08,39.38,76,98,57.27,145,35.73
2,13,53,-36,-3.39,-23.77,18,6.28,-7,16.7,2,55.12,71.13,43.99,96,55,20,116,33,-43,39,32,-6,32.37,55
27,5.66,-10.31,24.46,14,-47,49,-40,30.81,83,28,-1.72,-19,137,15,62,29.69,65,145,-4.36,120,59.44,32.8,26.85,71.45
-6,22.48,121,71.22,105,62.62,-2.57,-46,74,101,90,83,1,52,25,-35,-37,75,41,-31,2.85,-15,2,-1.02,70
-1,25.61,111,44.49,57,36,-28,3,28.25,6.32,66,22.53,66,14.38,7.2,121,98,5.89,20.4,4,42,61,6,96,84
80,29.71,135,52.42,138,61,109,46,16,-21.45,10.39,61,126,131,28.68,-28,124,70.34,24.73,23,-17.03,-2.73,68.41,-46,111
141,57,74.96,6.95,121,34,80,49.66,25.77,54.32,140,12.18,128,41,96,148,39.1,40.06,149,29,9.84,-2.37,51.39,45.37,-18.17
45.59,35,60.8,54.23,-0.96,1,-10.31,-24.09,28,41.92,32.86,19.55,81,52.8,66,-5.42,22,111,54.31,95,-17.68,-4.73,39,-7.63,47
-21.07,57.12,19,0.68,43.94,10,-18.46,91,23.58,-20,62,-45,87,-6,-1.71,18.01,-25,69.63,27.66,28,-6.08,38,84,112,-15.91
37.72,-16.38,-37,52,6,-49,57,98,-22.67,121,-14,-2,36.45,68.31,-2,-16.42,25,18,-16,127,58.24,-15.58,28,33.29,142
-24,63.72,2.57,55.99,64,56,5,49.26,97,59,10.84,20,-14.08,41,73,67,-21,97,64,32.05,37,42,-5.94,31.77,63
18,72,20,74.79,7,-47,42.43,50,107,15.36,-35,136,58.73,-4,21.72,-14.79,-3,-18,144,72.83,109,-37,-4.91,107,57
33,-20,2,40.12,30,-16.74,-13,70,33.23,-21.15,-10,106,60.05,13,85,58.53,142,37.2,34.15,54,41,-2.62,44.33,25.48,-27
-16,65.92,16,44.21,-8.37,124,100,-22,50,63.93,-22,-35,57.26,-27,26.23,5.7,30.99,71.52,-49,124,143,59.18,5.43,49.21,-2.48
12,67,61,-10.79,148,-19.12,125,52.41,122,9.1,-7.27,-14,43.04,71,36,66.16,57.31,-25,62.09,117,4,120,53,75,25.26
26.5,73,65,-3,38,98,-24,-14.66,-1.17,-20,-19.27,107,-11,62,13,-38,-16.74,35.55,-34,-35,31,-16,139,14,121
6,114,42.86,-35,-44,-16,35.8,-12.46,52.96,-24,37.21,85,77,29,98,45.72,72.18,137,51.61,-8.53,-8.54,5.68,29.91,-3.08,-14.67
26.24,116,-30,-8.12,58,88,126,73,3,26.33,86,111,-28,52.92,101,-41,28.51,94,42.61,-10.08,30,-18.67,40,29.39,84
49,147,17.49,4.09,0,55,53.63,104,-14.26,43.76,122,83,105,78,137,79,68.5,63,29.48,64,43.83,51.92,-10,-22.7,-42
119,128,37.58,54.57,72,141,-9,41,52,-40,71.63,49,130,116,82,64,67,79,3.05,-9.39,65,-29,64,100,113
-6,14,8.06,-21,-1.9,-3.11,83,1,30,21.34,110,23,52,42,-47,-10,82,24.19,-14,109,-9.91,44.18,110,71,33
72.8,21,145,20.89,23.22,51,76,56.75,44,4.02,7.46,59.11,62.52,18,24.04,-11.36,13,0.52,97,3.62,37,42.51,113,-37,119
-30,75,29,39.59,73.26,-48,-11,36,27.01,-3.97,-29,34.23,-10.5,-11.47,-31,11.1,108,-21.12,30,23,-46,33.45,127,95,73.13
89,28.27,3.15,30.27,14.15,11,104,22.2,0.34,-10,21,149,37.77,-0.44,-20.6,107,63,51,92,-35,-50,21.36,-36,-30,118
49.97,129,41.38,18,-45,-3,-12.24,14.88,1,-20.45,54,-2.59,17.59,58,72,56.01,131,5,-19.37,33.86,69,-9.59,26,68.77,21.71
61.19,9.8,26.39,21,-49,137,-50,26.82,-15.47,-5.63,32.58,54.77,118,22,1.67,47,48,7.89,54,40.98,142,-22.95,43,108,-16
66.83,76,-17,120,21,51.4,4.15,-35,1.34,1.88,130,13.26,50.24,68.3,59.02,25.84,70,-44,96,85,-31,-7.46,-24,35.02,-21.72
94,-16.09,140,102,-1,70.63,-20.54,-8,19,89,86,74.16,-41,61,117,98,35,-19.19,27,134,20,-2.41,-23,-1,-6
48.33,-20,121,69,68.77,103,74.87,70,-41,16,130,132,10,38,21,1.89,95,96,39.75,-32,-19,-29,127,24.18,103
-1.9,0.35,-16,-31,54.79,6.57,71,56.79,69.55,119,-10,51,-21,136,26,60.74,27,85,-1.07,7,38,-40,34.64,21.08,1.85
26,28,132,-30,72.86,31.27,64.98,37,-44,24,58,44,4.3,57,127,36.53,83,12,41,-42,100,70.96,71.37,35.36,37
14.23,109,8,-12,37,-21,138,38,61.74,-5.99,-19.64,77,32,26.37,7,117,31.61,50.36,75,51.92,-11.25,63.94,81,149,43.26
66.7,-15.7,-16,-49,12.31,24,65.18,-12.38,-3,25.53,13,-17.51,-7,-29,94,-27,74.28,133,33.64,110,-33,16.71,122,6.59,64
120,18,54,9,21.3,70.87,-49,-36,15.12,-25,101,81,-0.5,-11,-6.46,72.79,-0.33,-24.74,1.42,106,35,49,-5.53,122,58.16
24,-32,12.41,22,71.86,5.06,28.67,17.69,111,29,-23.32,131,66,74,100,0.98,24,31,118,6.14,-0.52,-18.02,46,115,10.74
54.52,68.55,36,103,60,-10.16,126,-36,62.12,16.83,140,25,44.52,74.25,-32,6,27.7,12,129,1.03,-41,34.71,13.67,19,51.5
-14,-25,111,70,140,145,20,26,-16,3.51,83,0.24,71,14.62,31.59,71.99,1,-17,-2.6,60.91,119,35.86,74.25,128,-31
-15,54.11,137,48.79,32.44,124,73.11,81,-44,33,5,60.24,-24,-11.14,70,53,44.35,-6.35,108,17.9,86,-45,53,62.12,-6.24
53,7,-15.24,118,148,138,86,45.61,28,53,48,133,5.77,137,10,93,6.71,91,5.36,41,106,55.27,53,144,43.94
38.52,25,62.89,133,20.48,15.91,99,23,58,0.89,-16.82,32.38,-15.93,60,82,30.04,-46,36.61,48.06,14,0.05,34.91,-15,139,63
-23.06,70,45.18,137,-41,109,107,110,67,71.11,-38,97,18.66,22,-48,-20.08,121,-6.25,29,94,24.08,26,46.6,57.67,61.89
-22,43,3,69.95,66,132,4.57,-2.56,32,39.16,108,144,54.32,33.54,138,72,-23,-37,49.69,113,20,138,26,113,-3
-6.45,-3,130,20.39,-22,-5.67,-19,76,18,95,20,75,52.06,12.94,73.71,43,-20.54,-4.83,39.42,18,141,33.38,26.53,115,48
51.21,113,-9.09,120,15.73,-38,64,105,-23.91,42.55,-13,127,-3,32.39,28,64,8,-24.31,-38,-24,92,125,33.49,80,-21
22,36,10,-42,131,0,3.72,49.02,15.26,86,119,50,60,-43,1,14.03,-7,-4.39,137,75,17.9,14.04,17.02,51.83,83
31,-0.42,62.82,48,109,48.37,-36,8.22,133,35.7,47.06,74,143,-12,-15.25,-42,149,-25,-27,35,-30,49,-22.95,136,116
16.94,54,52.13,25,123,53,-30,42.81,111,147,82,93,67.54,34,27.79,125,-5,-7,119,-15.69,-17,3,0,23,-8.88
60,60.1,8,-40,91,107,-50,19.18,65.36,52.37,69,129,23.1,-34,-50,-14.82,58,23.65,20.33,107,32.08,61.26,47,118,46.06
-35,-21.9,137,87,94,65,46,67,107,35,7.56,14.57,2,-46,68.51,-36,32.95,96,14.84,21,101,35,71.41,136,41.4
38,83,76,134,-7.61,105,66.74,40.92,30.99,96,-25,25.74,72,11,54.12,116,48.24,9,32.12,144,16.25,22.65,30.59,146,15.37
-12,-20.08,-32,-31,-26,-3.59,36.18,121,-15,114,23,-2.57,124,-14,86,49,-16.71,26.12,-1.81,123,129,58,4.18,-14.45,52.23
63,65,0,142,48,74.89,126,104,-7,40.42,137,35,86,-19.21,13.31,-3.15,8,114,0.46,29,82,41.9,127,-10.79,40.11
89,92,149,141,128,14,17,-47,-2.89,-17.97,78,57.76,19.99,45,52.37,-41,-12,-5,-27,3.35,-16,147,11.62,30,-43
14.63,38.78,11,131,19,-40,20.71,-41,29,45.72,-13.96,130,-40,56,106,41,21,3,3.66,29,144,50.13,96,67.97,1
45.25,-35,46.04,53.54,86,41,89,24,-27,124,-45,-26,0,60,11,-25,44.31,-43,57,28,6.99,96,130,95,-14
55.78,74.61,-9,-16.47,53.71,54.16,108,18.23,46,100,80,7.6,4.79,3,59.96,0.28,-33,105,132,3,2.46,24.14,82,-4,143
121,35.88,86,66.89,28,-20.28,28.07,-16.21,-21,75,43.03,97,-0.01,-22.36,62,44.81,67.58,105,44,-24,2.86,7.28,-31,81,9.16
86,0.07,90,-12.01,51,-40,-22,102,108,31,-49,-26,-19,24,14,-16,40.01,13.15,-27,6.82,59.27,-4.63,12,-33,43
28,31,143,62.57,67.82,15.9,-18,31,49,65,32,42,39,-4,9.53,57.63,5.86,2,-13,-24.22,17.75,86,25,90,73
44,84,-15.56,128,52,92,133,3,37,-21.09,-49,-4.54,34.3,51,2.4,56,44.5,19,0.9,139,-13.94,38.24,15.54,16.76,0.59
101,53,-36,4.76,-6.56,72,44,8.81,125,10,-11,47.45,51.87,-9,77,-49,-38,32.66,146,31.32,66.7,98,86,39.11,59.85
2.67,27.01,55.18,-33,-3.46,45,117,139,52,-16.83,20.95,113,-49,72.16,65,46.4,104,-19.29,18.94,139,108,-11.5,58.42,88,43.71
51,74.25,-8,58.32,-3,-26,133,68.98,111,57.85,17.95,4.92,36.42,48,0.76,13,101,77,90,22.79,-40,-42,104,-13,77
128,48.49,133,94,37.74,5,35,24,24,64.94,68,138,29.49,17.12,12.35,97,-19.04,-2,-21.68,72.49,97,9,27,74.25,3.72
66,67.77,57.16,4,-11.84,38.12,79,40,15,-20,31.98,-19.65,50.63,71,12,-22,49,-10.33,134,-31,-39,114,106,51,-36
-22,71.73,43,-6,51.56,6.82,31.82,28,142,8,6.49,96,110,-11.55,-18,36.74,55.92,70.75,-4,22.51,36.9,88,36,68.71,0.41
15,4.3,20,38.22,98,121,50,-17.67,1.7,104,100,134,118,55.28,131,126,-21.58,105,56.53,102,-23.6,142,-37,65.35,77
24,18.93,123,-3,-40,65.49,140,117,-44,60,97,117,76,28,75,127,17.82,-34,-5,127,2,24,77,-36,136
54.56,-22,21,30,-42,26.16,63.14,-17,-6,125,-3.57,33,82,24.2,-23.43,105,-41,44.28,-18.01,0.31,23.01,8,-27,8,65.57
-11.5,28,54,-12,49.56,-23.6,48.26,-11.58,-11.72,146,3.78,21.97,-32,61.84,24.19,59,62.36,68,-33,79,68,37.36,90,38,37.82
118,-11.05,52,97,95,-16,80,-11.35,149,126,126,57,27.58,4,49.72,104,-16.7,-8,141,-5,31,65.18,79,147,136
121,50,2,-5.49,30,14.59,66.5,129,61.81,148,59,58,147,-24.47,73,53,24.17,121,125,-4.35,65,-21,-36,123,25.3
6.28,21,28.45,14.68,7,-3.81,21,16,144,114,-16.85,49.64,-19,121,-45,36,-36,65,0.76,6,36,38,-22,10.45,106
99,21,74,20.61,68.82,66.04,64.8,-2,111,-18.69,-0.5,32,109,39.67,69,86,-7,46,53,-5.83,-31,88,3,39.75,122
-24,12.99,121,10.15,104,-21.82,58.64,-19.91,132,103,24,94,67.33,46.53,126,68,15,134,-27,12,144,-11,44,19,28.86
-16.56,12.03,51.96,91,56.44,65,65,99,143,139,52.37,111,23,38.52,63.62,10,93,-21.65,2.12,-32,52.26,36.44,38,31.93,137
33.6,-14,69,66.28,-10,60,92,23.8,128,105,-8.04,132,-49,129,-13.28,71,10.46,93,63,-18,-40,89,-20.7,36.92,55
38,63.89,104,79,96,148,1.47,127,16,15.04,28,-19,19.08,96,12.82,73.92,-18,-43,-4,44,48,30.36,49.62,-5.95,89
62,8,1.99,37,-14.33,73.13,52,88,13.66,84,-10.74,88,129,50.11,-1.83,146,-49,17.07,139,4,-10.05,4,7.9,-16.01,-18.92
26,125,-33,43.9,131,51,5,128,112,-16.83,71.08,68.23,27,18.5,147,14,27.88,59,62.2,50,119,54.08,-8,27,127
125,145,-6,52.25,33,14,32.55,53.07,70.71,62.53,0,26.03,-14,10.4,-34,60,-10.83,-13,128,31,-24.97,-9,97,38,28.48
-13.63,9.84,68,46.91,91,147,-17,111,53.18,-18.66,-37,8,-12.53,42.84,26.82,131,50.46,-22,15.31,-19.67,-39,48,71,4.11,75
-19.31,12.76,83,-9,52.87,72.28,97,12.93,70,-2,6,9,27,52.9,54.59,46.17,39,99,18.21,42.87,11,62,-12.71,9.55,-20.44
88,146,60.22,41,3,44,-16.54,61,4,69.17,1,15.29,-36,19.46,124,-2.36,-44,5.3,30,140,32.93,5,63.2,42,81
36,54,-11,109,2.18,35.46,86,15,71,24,13,67,35,9.13,93,65.17,119,113,23,4.54,-17.5,52,105,14.97,77
33.41,-23.84,19,50,2.71,24,61.19,132,-25,26.45,49,-16,-28,-18.94,-12,69,-47,-4.32,55,106,-0.54,84,77,56,89
18.68,101,34,3.61,-9,21.28,-17.91,6.72,-39,7.54,106,109,-19.21,44,30,-18,135,-2,18.77,130,9,138,136,97,21.06
30.57,58,129,117,-41,89,100,-13,45,58.14,34.66,2,-7,6,46,12,16.21,28,-19.09,73,70,120,58.78,2.56,54.71
54.73,17,-17.78,18,78,-10.03,3,-43,47,-31,149,2.2,39,-14,-16.46,51,5.91,43.39,51.48,27.92,128,15,7,-17,-15.79
45,27,-46,19.16,107,70.98,10.92,114,41,-3,65.78,46,-45,57.39,75,-35,39.81,16.39,30,60.25,51.02,45,-21.22,-14,124
-39,-36,71,2,60.02,124,139,40,17,72.75,8.53,-42,71,83,62.07,-17,119,11.91,30.89,131,18.66,56.48,-9,130,-18.44
-16,-37,27,125,101,7.14,140,79,96,-42,54,42.08,97,122,74,54.8,-0.72,79,28,7,37.59,4.8,57.25,50.62,8
121,99,124,-36,121,87,27.39,15,-8.74,144,9,-8.36,-20.92,31.17,-30,-50,-8.8,37,145,-18.13,15,25.34,107,-0.6,-21.26
106,32.58,53.58,42,-21.2,-10.92,50,55.62,23.84,-15,1,-6.68,-29,118,18.54,26,5.43,0.06,20,112,48.01,-40,68,-0.7,27.99
19.54,49.29,14,6,-28,94,100,23.01,99,37,26,-22.5,112,107,99,9.77,23,34.48,111,-13,-3.83,103,60,-10.68,48
109,116,16,-31,-29,58.62,74.38,107,137,-18.09,59,141,45,41.26,2,-2,27.76,7,-4,23.03,145,23.12,-21.67,-5,29.64
12,66,27.87,67,84,-8.85,13.9,23,36.26,18.87,125,10,59,-3,12,-15,-32,-12,83,1,52.79,17.38,-48,104,140
-45,1.52,6,16,-46,69.33,69.01,39.55,-18,80,27,111,-7.69,62,2.72,-47,25.36,35.07,-18,-26,18.89,21,90,83,129
61.99,9.82,64,25.33,24.14,16.6,69,101,65,43,58,68.07,7,33,140,75,32,17.34,69.91,-21,-3.44,9,126,45,76
108,33,108,-18,53,96,49,122,30,37.44,32.16,-47,0.76,140,127,57.27,-14,97,44.91,7.79,43.09,46.34,-17.6,53,36
61.71,125,15.21,1.06,8,9,0.78,100,71.06,-33,9,-20.89,34.08,14,59.82,71.67,146,-47,114,77,-36,-13.26,29,-5.64,108
72,117,-33,41,65.11,102,-20,32,-12.65,-20.11,-42,28.74,119,14.11,72,11.53,29,-24,28.36,-25,6.85,-20,56.73,134,12
47.85,-18,-10.26,65,-28,11,21.71,39,48.78,85,-0.74,64.89,-0.07,55.13,133,124,-4,21,70.96,105,21,-31,68.99,-2.91,32.53
1,-21.71,9,32.24,53.17,1.84,10,-8.48,-19,32.5,102,19,76,-35,114,56,11.92,45.66,73,65,2.88,-22.14,10.39,-10.98,-36
