33.32,55,-23.61,63,47.87,-6.58,60,0.81,-24,30.22,51.66,65,92,-8.42,43.58
31.14,-12.41,149,100,15.85,37,48,78,30,-21.93,-37,-10.37,-0.77,40.6,-20
19.85,52.7,-13,89,57,-50,93,36.94,61.84,97,72,-36,13,105,2
52,-26,62.83,-14.03,76,111,38,7.53,-50,58,31.52,96,69.78,42.35,45.37
19.8,97,144,58.11,-26,-9,17.93,12,35.87,33,20,4.49,62,54,112
-0.5,30,32.23,-29,60,22,78,22.52,-23,20.8,-8.79,1.13,13,-13,121
41,40.12,145,95,18,100,-18,-16,43.2,67.41,58.9,-36,-36,-23.08,20
-40,24.55,49.78,-0.79,54,87,66,-17.04,68,108,57.96,43.22,110,12,24
62.52,82,43,11.84,68,96,90,23,57.33,48.85,2.53,-34,-12,23.2,123
-26,-20.53,23.71,60,105,15.87,104,0,6.24,36,-26,135,-1,29.87,22.48
128,27,-48,57.02,7,29,-12.26,-35,76,2,27,23.74,62.18,36.62,66.51
11,113,11.82,23,-20.4,37,106,18,47,53,123,141,-18.41,-40,57.3
9,69.7,135,84,108,15,-1,31,0.45,-8.72,82,29,11.7,46,78
82,71.47,92,80,-15,16.19,-5.52,-5.98,12.33,-45,69.47,113,-12,-36,-17.28
67,136,-25,-12,29,82,45.29,10,5,104,3.66,31,4,-17.24,60.51
63,38,32,36.92,1,-15,11.83,146,-24.38,95,15.26,103,25,22.77,26.01
11.38,0,14.27,111,55,-0.35,94,74,-21,29,114,25.53,34.28,53,-16
9,38,71.68,86,67.35,20,-47,47,113,128,72.16,-43,80,107,-23.86
88,36.33,-8,-14.01,0,52.37,32,59.82,54.9,-11.4,50,-6,-8.71,93,-7.78
-3.86,20,-21.39,-10,63,77,-48,74.73,-2,3.13,98,92,13.83,43.59,19
44.37,121,108,40,17.41,61.12,1.47,-1.87,144,15.28,-17.67,2.27,11,-30,119
26,25,53,70.37,90,-28,-6.68,113,129,-13.48,-1,57,138,-41,26
-4,-4.98,-24.51,-6.5,-37,-10.53,64.78,55,59,58.87,2,73,148,-43,28.77
86,46.61,128,-10.1,24,80,-47,43.92,-14.41,55.52,130,3.58,49,105,31
56.36,8,51.51,64,40.71,-43,30.35,72.26,39,133,48.45,51.8,0,57.97,-10.97
18.61,-46,43.96,59.91,-12.21,0.5,123,118,100,88,136,14.58,69.08,49,-20
-42,69,-13.7,14.72,12,40.53,72,-19.49,75,12,87,-46,53,27,66
29.03,74,69.03,98,73,6,-6.81,140,51.53,8.18,-10.45,37.9,103,74,-10
106,18.84,25.9,136,40,121,43.41,63,-6.14,3.91,74.03,-40,47,80,5
88,57.33,124,51.28,4,108,52,102,93,11,-19.29,41.48,-11,104,61.83
136,66.79,5,42,119,49.57,50.97,-5.13,97,-6,65.91,79,34.42,134,-27
83,58,79,60.6,51,104,46.37,15,42,20,107,109,149,10.85,132
94,-14,31,-34,127,54.15,63.59,42,24.95,85,-43,54.26,11.52,4,132
54.66,-15,70.38,71,49.9,-7,-18.29,146,-20,-17,-3.88,94,-6.43,-22,-45
105,-0.64,82,8.12,41,11.31,47,-2,-20,64,-23.51,1.12,14.94,67.41,28.81
7,73,57,10.05,61,-26,-15.77,64.22,48.05,136,21,35.23,24.86,54,-23.12
-15.13,53,2,28,12.75,-19,144,98,53.08,-36,15.43,29.13,2,61.6,103
-21,109,81,-8.51,40,13.59,-5.75,124,-10,97,16,-19,-26,26.11,15.14
15.2,64.51,88,31,27.11,84,-20.08,68,84,119,34,132,28.97,106,38.61
19,24,29,72.77,48,-28,-7.89,54,-7.08,26.18,107,73.88,55.01,89,-21
31.8,87,33.25,7,69,32,79,57.86,22.71,72.58,78,82,107,88,146
86,-16.42,37,72.39,15,-1.37,105,-27,-32,-41,39,-26,63.58,-3.4,78
-31,75,-21.94,68.66,13,81,52.81,-21.03,71.08,20.06,26.9,20.26,25.84,-25,74
17.54,14,6,36,-0.8,-26,74,-23.52,94,117,105,71,36.36,122,48.69
-3.01,45.47,53.09,-43,-22,120,69.15,45,55.87,82,16.09,32,106,65.98,24
-25,116,84,124,107,123,105,74,1.96,56,71.25,-43,-32,-26,-24.36
-17.75,46.32,115,82,-6,56,-9,-14,62,2.95,124,8,92,49.94,34.5
66.36,-22.1,-11.97,54.45,53,101,146,34.5,42,-19.14,25.12,141,34,-1.82,144
30.26,40,107,-15.59,0,-7,103,31.22,62,48,-1.08,102,-14.24,31.41,34.83
-24.09,0.19,18,-29,37,18,5,39,112,82,38,141,41.09,-23.66,38
-22.72,124,82,46.45,125,-16.42,5,25.23,67,45.36,56.59,33.32,91,38.6,-28
85,14.14,33.22,82,38.05,56.74,139,-21.05,-40,105,-20.86,-33,26,25,-7
147,9,71,7.05,61.38,103,70.56,44,2.23,-23.01,52.5,10,124,27.02,-19.1
3.71,114,117,-12.1,-15.28,-12.67,-12,27.28,15,42,-27,99,65,27.3,32
48,40.85,2,-17.4,-5.93,7.49,55.75,58,46,42,35,55.07,-24.29,23,-1.67
15.01,-12.41,116,103,11.87,35,-14,50.01,-17.41,57,116,137,70,3.02,47.78
26.23,21.46,-18.61,0,38,-6,74,42.67,-33,0.05,48,-6.03,20,26.89,73.49
56.34,149,14.42,59.77,9.29,-11,97,3.18,96,-11,52,67.22,37.91,72.68,57.37
142,102,74.65,32,55,68.9,-15.3,38,19.74,111,113,44.62,72.38,4.22,-28
69,-39,6.47,-31,40.74,17,129,55.65,11.67,42,-24.69,-30,47,84,31
74.88,72.75,-44,12,56,25,20.46,66,23.8,106,96,-17.62,111,41.62,27.26
-21.29,14.74,121,88,65,86,67,27.41,21.06,-14.7,-20,29,-29,-16,67
54,38,40,39.82,143,44,65,114,102,53.56,-32,45,-7.5,-21.31,46.33
-24,-19,-15.52,136,82,11.21,33.68,144,118,-18,39.1,35,36.19,38.11,-47
50.3,-19.19,146,11.93,136,36.93,-50,-2.94,37,-44,-1.57,57,19,18.07,140
47.08,79,112,-19.96,145,7,41,131,131,14.96,126,34,25,81,73.43
-22.12,29,66,29.18,-10.91,28.31,-1,90,43.03,89,-12,5.49,-9.94,-23.95,32.62
68.37,68,105,93,37.16,91,26.85,26,59.89,18,74.31,41,12,80,-11.89
-43,38.36,27.83,-32,54,37.51,64,12.92,113,-45,-23,67.71,57.98,73,16.88
135,81,138,9,109,101,-41,44.19,50,38.57,65,2.44,-50,-29,-10.94
21,70,127,103,98,-10.16,31,89,31.76,33.81,52.51,9.92,0.54,108,39.29
56.92,-4,52,-1,1,-20.67,82,14.75,50.9,122,1.09,5.27,68,55.15,122
3,-22.39,45,-14.93,-5,33.53,62.5,-33,1,43,30.38,-9.11,44,96,-11.47
9,46,132,63.84,24.72,29,32.31,86,48,13,108,-25,-6,57.19,9
112,6,15,116,9,108,124,106,-47,-11.09,120,-5.1,114,-46,-4
85,39.96,53.31,-19.03,60,32.18,107,-32,62.89,72,62.8,0.51,110,61,60.54
-24.8,-5.75,-7.22,33.6,46,-4.33,18,-41,-26,133,33.05,-14.35,6.17,-14,69
127,-2,69.55,50.51,-47,138,12,73,137,10,0,63.69,3.2,75,148
63.49,33,48.47,42,116,50,97,10.01,12,62,111,32.39,50,139,28
-20,45.32,-24,-2,-20.21,73.21,54,149,131,9,-2,30.55,84,66.86,28.48
-50,-49,52,63,96,40.1,-50,80,-19.87,-2,58.06,13,49.85,105,68.02
64.65,109,6.47,-40,-18.6,14.36,-24,111,-11.38,74.28,5,140,-13.89,-21,115
45,67.31,125,-11,-15.54,90,32.92,71,25,26.58,47,-17.82,58.96,6.41,-10.87
-6.22,-24.36,53,5,-27,116,119,47.68,-48,50.91,-36,-7.07,-20,7.35,73
4,85,96,-31,-23,103,-7.17,8.28,69.56,138,81,53,138,9,39
71.81,-24,44,57,36.34,73,-2.98,-31,90,-18,61.34,20.53,8,123,1
99,-46,76,126,89,42.59,-4,65.31,18.97,147,22.42,64.21,-26,-25,-39
-0.44,143,62,-22.88,31.75,45,135,48,48.56,57.85,-49,6.43,74.41,39.27,76
102,132,50,-41,132,8.95,75,53.14,-15,103,138,129,24.04,6,29.92
-20.39,83,21.73,39,127,22.7,-10,63.78,86,-20,-22,112,149,-18.35,148
5.36,127,25.67,-14.94,36.82,13.97,10,49.05,-6.3,13.23,-19,-15,110,-7.88,96
98,25.88,100,143,73.9,72.31,-43,70,116,22,65.87,97,-40,92,44
32.33,58.52,-15,28.06,45,11,53.61,21.76,112,-50,5,-24,72,3,98
13.69,2,-18,62,38.7,29.01,110,48.83,123,-20.46,71,37,-21.28,-8.35,71.2
-36,89,79,-8.32,113,41.31,27.36,18,55,-16.15,78,91,9.16,-11.13,-19
37.57,-5.6,106,1,124,60.35,38,66,-31,55.23,145,-20.59,3,35.19,68.2
-7.46,-25,-1.43,77,3.29,16.46,63,-11.04,96,46.31,16,66,-23.6,21.34,-20.29
26,33.06,56,22.56,50,-23.8,10.2,147,-49,-12.63,-8.25,115,117,54,47.54
104,78,64.29,112,-2,4.43,84,67,57,-38,133,-8,-19,-21.65,-4
64.34,-7,95,40.61,89,-1.57,20.79,-12,-12.7,27.56,36,14.25,55,129,21.99
-18,-17.95,7.85,122,0.57,4.19,54.72,9.62,-7,1,137,144,19.95,7.32,31.26
2.03,127,0,3.51,65.53,-23,34,18,-48,146,94,35.58,68,55.62,4.81
-5,22.76,79,9,38.55,120,5.13,-23,-40,34,7,48.62,149,5,11
44.21,-15.13,60,45,56.77,-47,68.46,14.35,37,-1,2,-0.27,22,121,33.35
55.22,-23,121,-39,73.06,63.79,-22,136,61,14.37,27.28,98,17,22,44.03
7.02,71,-47,53,41,67.27,52.11,31,-2.67,-6,59,55,-33,-4.74,-14
28,10.42,126,15.47,41.88,53.56,-39,78,14.86,-33,29,-12,123,-50,14
17,132,46.92,6.5,-24,19.66,54.9,26,17,74,66,66.09,-7.28,-45,94
-20.16,45,-5.55,-41,17.79,62.81,113,21.45,135,105,25.64,-31,34.82,-11.01,72.61
-17,-27,-35,26.27,60,-5,53,145,41,69.11,68,130,50.02,-15.37,-10
-29,142,130,143,67,28.2,33,6.99,-5.92,-42,144,-26,-16.29,39.53,55.38
39.5,-50,-14,21,12,83,3,100,89,80,-13,27.5,48,-14,53.66
124,51,126,98,-24,48,20.14,24.62,119,94,43,10,33.05,77,36
72,-29,13.14,60.97,102,79,123,95,-18,-33,7,97,75,38,40
16,55,74.11,-39,0.03,77,1.21,59,30,43.44,54.24,-35,64,39.97,-32
95,10.82,68,69.95,105,-17,-50,-20,93,31.12,144,50.87,-46,50.07,116
76,-22,19,-17,108,38,-16.08,27.44,23,-9.58,11,15,87,-15,10
64.73,62,31.67,15,-32,70,134,145,-10,18,-39,70,0,81,16
20,32.1,85,65.52,71,88,91,59.22,28,19.9,11,46,71.43,140,41.02
139,-3.58,89,117,33,47,98,21,62,18.07,19,-14,9.4,-15,62.78
7.52,20.2,100,133,81,137,-17.21,74.99,28.91,61.3,41.5,1.28,12.26,20,99
59.31,7.41,-0.57,34,51.67,85,130,40.76,125,-34,-12.11,25,-17,-13.54,24.2
-31,140,110,50,-5.73,-36,-46,49.89,8.77,-12,2.23,74,-46,42.47,16.94
100,52,15,54,-1,114,19.49,108,-2,-15.13,21,77,42.74,35,-0.05
-15,131,-11.14,33,126,60,56.9,-22.55,9,33.84,40.74,4,22,79,145
60,48,33,87,86,-16,59,34,139,56.71,18,-16,125,67,1
95,93,77,57,99,-20.25,-29,-49,-28,112,28.72,-5.09,86,43.85,-24.18
-3.71,57.37,41,142,67.94,86,24.38,-41,11,-3,58.55,85,17,63,75
104,44.42,41.59,55,-16,77,6.4,18.53,-8,121,110,-1,26.1,66,18
-15.72,37,11,27,-44,14,20,36,117,31,3.4,8,62.54,3.65,-33
137,25.82,50.91,66,70.84,24.94,36,71.98,-4.48,-40,44.43,87,121,21,98
29,18,49.18,137,-7.04,-17.58,148,21,29,-3,137,117,66,21,103
-22.16,49,40.73,137,52.39,71.75,90,120,101,37.48,3,-33,22.17,21.34,-20
5,50.18,86,135,41,15.53,3.79,148,16,133,-27,114,20.41,-21.9,75
-37,7.9,63,3,-42,136,86,10.03,-24,-8.13,0.76,15,6,44,-22
-8.25,47,110,-25,33.71,140,128,33.13,88,101,122,122,-42,-17,-2
-18,40.91,9,122,61.57,61.37,80,20.88,20.44,-42,27,145,60,65,76
-16,53.24,144,47,62,-29,87,64.41,11,68,2,51,-2,67.27,75
-6,85,-18,-10,35,149,1,-11,-47,123,-12.42,-39,50,-46,43
73,64,30.03,73.9,21,6.4,112,88,-50,-10,109,44,141,-11.72,-14.65
119,-15,66.75,-5.51,115,-48,40.15,97,-42,60.55,116,63.46,127,126,86
37.88,71.87,-47,142,50.86,10.25,-4,-17.42,13.85,-28,127,-11.14,-44,85,-18.89
35.17,2,-25,-13.66,97,133,5,-16.38,18,65,50.31,43,-12.5,126,132
-0.72,28.78,42.65,-23.66,3.08,30,-1.01,66.62,45.99,6.09,124,114,-21,39,34
10,56.97,-3.84,79,27,6.83,71.51,-50,120,138,-20.89,68.13,127,41.44,-0.35
144,41,57.67,134,115,91,15.38,10,92,18.79,-15.18,-24.22,17.86,62,25
79,141,125,57,12.68,65.41,-12.28,-25,-12,32.7,18.88,100,17,25,71.53
76,145,-14,122,28,-21.73,138,36.57,61,35.58,45.69,-39,96,62.93,58
74.23,7.73,81,-29,132,-50,36,-18,-24.38,14,31.18,69,-47,7.82,32
-49,55.44,108,148,51,142,79,-33,-19.91,-26,32,90,-21,13,-14
24,49.53,91,55,40,21,-44,140,119,14.65,70,31,52.7,34.4,-4.11
30.78,-7.44,30,55.74,76,140,51,-39,74,46,-20.55,123,54,-10,26
-9.73,73.63,105,-15,-18.11,29,44,102,25,72.65,20.27,-7.87,3,82,69
-1.09,67,137,141,39.42,58,103,25.57,-22,71,16.92,56,-50,126,-26
74,5,25,21.98,17.43,-31,18,71.72,19.97,7,34,120,54.13,39.33,71
-23.83,136,21,61,26,43.13,-6.6,137,-47,123,93,126,81,50.57,-15
69.62,2,141,81,4.96,-0.88,15.22,39,14,-14.14,48.01,19,58,129,2
140,74.16,41,-8.37,-22.19,61.93,33.11,-10,18.44,16.97,149,-16.24,-35,-36,148
72,94,39.95,134,-1,72.35,-36,2.07,101,-35,110,52.87,60.13,15.43,-21.96
10,72,101,-20.51,12,-2.82,7,-24,57,142,131,56,148,148,-17
-26,121,35.54,2,130,51.26,44,55,131,55,66.4,99,17,4.14,103
54.06,32,43.68,132,13,5.69,9,62.89,2,67.06,-21.81,100,111,131,71
-13,122,-21,2.47,98,134,-50,-13,142,99,51,141,123,-3.49,36.44
110,88,-3,37.41,25,106,-41,24,53.66,28.26,9,53,128,7,124
69.68,-21,18.69,-25,102,130,53.06,87,145,22,116,130,78,112,135
-31,54.51,-47,-21.3,-21,92,54,61.71,60.15,20.41,40.5,67,143,-17.83,60
-6.15,15,35.09,142,80,-25,-6.43,30.15,57.29,-7,-16.31,55.3,12.09,-23,145
17,-3,111,102,30.39,-14.61,9.37,67.72,148,-21,10.25,63.67,60.32,104,-11
64.18,-31,-0.35,97,22.92,104,0,137,15.69,4.32,52.12,13.62,108,120,73
-1,102,15,64.27,14,11,32,61,41.06,72,22.76,-16,107,64,-3.34
121,-4,41.49,146,82,-19.34,-34,67.21,109,73.95,-22.29,100,65,52.32,3.5
-5.37,126,-21,-2.76,-30,19,-29,57.93,19.62,30,74.13,-0.32,4.56,-12,92
116,58.52,25.14,83,14,-19.94,9.27,-42,2.46,-1,61.71,89,-5,133,-4
113,57.19,145,-18.26,111,-22.33,119,-24,39,13,26,15,-15.2,7.57,-44
55.21,52,71,52.3,25.08,-49,-47,-2.32,64.15,10.91,3,-19.46,-2,-3,106
52,120,-2,8,9,129,66,44,66.58,22,36,-7,49,39.21,106
115,21.02,84,60,94,-1,-29,35.66,134,76,102,-27,-8.49,0.67,-29
55.59,104,66.74,36.98,-12.83,-21.71,71.67,34.83,5.87,84,108,17.39,116,49,134
53,143,65.32,-6,43.59,-48,49.15,25.68,-25,-25,54.56,11,98,107,1.5
138,-21,123,62,-20.53,-17,66.61,21,142,58.83,72.99,76,51.37,41.59,36
-3.81,37.59,-23,58.17,8.42,51.19,110,37,-27,72.38,61,24.51,-11.85,37.66,49.28
147,-17.01,110,-50,21.7,139,56.05,52,57,12.29,26,39.8,28,-23.74,22.29
67,59,43.45,38,55,71.01,10,29,89,104,16,73.82,45.07,-19.47,-24
40,-32,2,46.3,49,64.89,-22.86,145,18,63.39,55,125,31.51,61,45.1
-2,12,19.4,10.6,-15.76,8.85,76,115,65.08,78,-30,148,-41,7.18,76
54.11,61.27,87,84,-12.25,128,60.02,8,64.14,124,-45,3,41,67.53,48
143,16,48,-31,-25,6,-15.4,10.04,7,57.25,-32,81,128,-8,67
72,111,-17.87,103,105,-3.59,9.1,3.43,-2,149,3,43.23,-24,-3,65.02
90,-39,-10,64.12,-35,18.89,109,-3.84,101,94,0,32.04,112,138,26.71
108,-21.06,62,17.49,118,56,-25,74.45,-50,111,-31,67,69,49,30.32
134,59.76,31.95,115,-20,-38,105,66.1,41.24,-7.64,22.27,45,124,3,71.82
56.96,63.86,132,81,-48,46,0.95,-20,110,87,-21.78,68,76,-1.83,27
113,-14,-2.48,117,73,29.82,-6,127,98,96,8.81,11,97,-9.69,0.2
102,0.43,-48,-17,70,73.59,53.57,6.6,33,9,145,72.02,92,31,-9.56
92,11.68,-30,74.51,60.36,100,-24.25,-43,-43,68,15.87,72.4,47.8,73.14,17
12.58,13.24,23.35,5.71,57,119,0.82,-17.93,41.67,5,65.09,80,48.58,-12.47,43
6.05,13.16,14.73,149,4,14.95,116,73.88,19,4,53.1,77,111,50.8,114
42,71,47.97,72,-15,54,35.62,14.85,-14.97,-2.32,-10,117,135,-0.84,107
64.39,-22,124,31,26,71,88,19.29,-2.84,47.22,37.86,46.6,26,14,3.61
1,-11,64,61.18,-8,33,-4.11,114,-45,35.71,66.62,36.84,-15.43,-21.64,-44
53.06,39,13.83,109,142,-29,36.36,33,110,-11.49,53.24,16.72,124,20.72,36
59.34,84,3,38,100,70,38.53,8.83,61.07,14,45.1,104,22,-48,-20
-8,32.22,-49,134,-25,-28,49.88,97,135,8.08,109,50.9,40.36,-39,33.81
16,1,81,126,-24.74,135,39.38,93,91,-30,27,38,-37,25,-1
137,6.36,-45,22.71,35.97,11.14,-38,55.22,141,44,9,67,-20,-22.57,43.83
127,-47,62.73,-5,7,59,37,46.52,100,4.18,74.91,-6,57.87,68,92
104,-6,16,93,-50,-9,127,70,17,29.84,92,-47,74.26,35.52,105
7,33.21,35.37,140,42.23,53,68.76,90,50.7,47.48,94,139,14.74,33.06,27.46
-3,25.61,18.35,51,-19,74.54,110,8,88,68,141,36.52,-18.4,66,10.6
-21,60.79,73.16,8.34,-12,74,54,112,116,-22.5,100,-49,76,-16.53,-13
132,-2,61,34.9,39.17,143,21.63,66,70.99,19,72.49,120,99,11,-43
-22.33,7,-33,22.52,-39,26.78,52.97,-6,2.87,-20.91,0.52,18,43,7,41.99
59,61.22,-45,58.68,36.28,31.1,13.22,60.94,98,134,110,40.5,12.5,-31,-28
-23,-2,49.85,-26,28.03,147,30,79,14.71,48.42,105,50,-17.82,18,-39
34.86,-13.5,-14.72,67,16,22.27,-27,-4.37,-29,81,143,-9,64.51,-32,78
106,134,-7,103,139,8.45,35.24,4.71,129,61.55,-36,23.46,8.75,53.29,118
30,35,143,-34,52.57,37,122,23,105,68.02,-17.17,71.27,12.13,129,29
11,11,24.19,77,-9,-24.35,76,13.39,8,104,-42,36.29,83,-20,18.1
7,77,-48,-20.56,96,1.56,147,-19,117,26.68,94,57.98,77,54.79,-13.33
-14.36,120,114,52.89,37.73,16.35,116,148,-33,32,14.48,29,148,74.38,19.79
36,11.73,21,27.87,84,-9,97,-25,125,12.22,17.07,-20.12,-3,115,-36
47,27.45,32.76,122,39.54,-15.15,74,-42,84,70.12,70.06,107,-23,40.53,17
70,32.38,74.49,46.44,68.9,93,0,-31,-6.39,18,-4,-6.66,5.05,123,120
64.83,28.21,-14.53,-6.3,-29,55.37,45.47,58,97,133,51.18,5,125,33,17.15
-23,115,96,-20,98,4.72,-18.04,37,124,103,114,-49,-35,68.18,-34
-3.79,63,145,92,74,56.81,98,93,-6.69,105,56,28,49,67.81,-0.19
120,44.35,-23.78,94,-48,-13.86,7.05,73.91,11,52.92,86,-39,69.91,46.75,22.27
-17,81,89,-34,59.54,-30,-12,139,62.49,-5.35,4,50.89,38,17.25,136
74,21.07,37.96,-50,30.69,53.92,42.47,-28,91,123,52,-37,-48,-16.46,-43
94,1.63,4,94,82,60,-7,24.55,24.02,18,-19,129,-4,59.19,-35
26,17,126,43.03,26.1,41,25,126,-25,126,129,-9.18,-8.79,94,7.57
4,-17.06,-25,52.64,81,32.52,44,68,52,67,50,48,47.87,59,17.49
-8.29,26,19,64.26,1,-28,-23.71,26,-22.39,14,25.95,53,-7.88,53.35,-2.8
