45,-3.83,35.74,11.64,22,58,-11,-2.06,-1.36,-7.37
9,35.35,33.45,-9.57,76,-11,35.32,13,21,29.35
-3.12,37,15,39.41,0.87,-9.25,38.84,22.03,79,-8.88
24.86,68,63,24.94,-4,0.63,78,-2,26.16,15.14
74,75,12.29,2,27.3,3.86,-7,5,38,16.76
21.82,-7.88,3.36,35,2.44,15.87,-8.98,0.32,66,71
6,2.67,16.65,32,24.69,73,53,32.74,71,41
5.78,21,8.84,9,11.38,35.97,29.93,1.93,-14,22
-3.94,63,68,4,-19,58,6,-19,7,29.37
1.84,42,22.87,4.89,-10,27.82,7,45,41,1.87
45,27.82,-17,6.84,1.18,12.53,61,3.83,24,32
78,59,-1.17,0.91,19,34,-6,-14,21,34.12
24,-0.97,40,2.76,77,26,5.94,23.42,37,23.55
26.78,24.84,23.23,33,-9.1,47,5.47,-3,47,61
7,2.95,22.37,63,55,-1.2,-4.73,22.31,23.07,19
30,19,51,-6,-3,73,7.44,16.84,46,28
31,9.65,61,-5.18,56,53,27,19,79,4.31
25.14,-11,6.18,0.52,69,0.84,30.7,22.79,19.03,49
29.21,46,74,18.19,33,-0.76,-2.45,66,67,-7
-19,18.06,-20,-4.15,-4,15,-4,11,44,27
28,46,8.27,18,20.14,79,30,23.07,5.41,8.65
24.13,54,-7.48,8.48,52,-0.81,15.78,68,35.71,26
58,-12,11,23.64,-6.98,41,22,-6,34,4
-2,64,12.03,7,22.31,-11,15.23,-7,7.46,72
62,27,42,25,14,39,70,57,19.56,-1.29
76,9,-0.81,-9.4,18.83,1,-0.93,-1,34,31.6
15.38,1,-7,58,62,19.28,17,24.26,77,-13
5.5,-4,17,25.33,30,-1.54,38,39.2,3,11.51
14.04,-9.39,-0.09,5.42,48,34.97,5,3.82,31,75
6.14,1.34,35,-4.42,13.77,-8.83,41,-1.74,20,32
37,4.18,28,-12,3,-5.09,27.71,58,20.74,17
-4.74,76,-19,45,11,20.77,26.2,57,53,25
18,37,24,27,-8,34.31,9.76,11.2,0.26,59
19.21,28.01,-16,5.76,-8.88,59,7,60,14,62
74,49,24.95,-9.9,8.96,38.51,39.08,-10,26,-19
32,1.09,40,28,6.74,68,12.6,-18,30.78,75
33,59,22.96,32.23,36.37,32,21.44,2.17,36.74,-4.52
4.04,40,19.33,15.43,63,17.51,-15,69,37.34,-5.84
26.78,-7,21.65,25.4,1,74,73,-11,43,18.7
-9.97,53,13,38,15.31,-17,6.04,3,24.18,-11
-6.33,20,18.21,0.47,-6,-3.11,2.03,-0.2,-2.23,22.25
12.56,-0.31,19.31,30.06,17.53,10.69,72,-1.04,74,53
-4.79,29.29,36.04,9,7.68,43,64,11,1.19,5.35
1,75,7,53,3.96,75,0.67,76,25.94,24.23
12.89,7.23,18,36.4,-18,-2,30.51,-3.1,19.74,18.53
11.77,12.49,51,37.77,70,20,53,6.81,13.22,25.62
13.23,-16,44,60,71,-9.64,-7,47,8,-6
17.37,39,-8.9,-15,18,-8.18,-3,23.29,66,18.12
25.41,8.38,59,37.16,-3.42,26.26,5.81,22.17,-19,29.61
58,9.14,47,-0.19,-16,29.94,69,26,-8.12,-2
8.74,25,-6.41,68,78,23.34,9.26,-3.62,62,-7.45
19.23,69,22.76,18,-11,49,-20,29,13.42,7.82
69,62,36.86,11,25,-9,-5.26,31.29,-8,0.92
33,15.46,-8.84,47,-1.79,-5.82,34,-1.35,31.37,26.1
-20,18.57,37.68,63,18,-7.86,12,33,20.48,19
29.35,26.59,16,-2.41,29.96,44,50,37.62,39.5,39
3.1,28,12.23,12,17.7,4,68,-6.51,79,10.16
5,2.74,60,40,-5.35,-8.52,23,-11,13.22,38
-3.17,32,-8,38.88,46,43,60,16.39,36.8,0.68
-2.38,70,38.1,24,-3.38,78,37.95,18.69,29.2,4.28
4.23,24,38,-7,34,27,18,10.57,-17,10.38
4.41,8,8,8.84,7.84,-13,16,15.27,39,31
35.73,-4.99,50,18,65,-2.44,22.84,-1,10.92,32.56
62,-20,10.33,-13,27,30.48,30,35.93,0.88,71
11,35.07,30.32,-7.01,-15,3.78,24,33.54,3,4.09
27.39,19.73,40,7.37,69,9.83,-18,39.56,34.91,22.33
33.28,27.41,26,76,-19,10.09,25,20,33,-9.5
-4.08,3,73,4.84,27.07,1.33,21.12,25,56,9.94
10.84,-9.2,21.12,12.54,66,22.23,-7.09,28.12,74,56
27.44,20.55,44,8,-5.44,27.03,29.24,-9,14,26
5,35.49,75,2.37,16.73,17.93,19.8,26,56,56
53,10.29,14.99,-3.87,43,17,34.94,15.02,-16,19
-15,72,-14,14,-9.1,34,-18,46,1,-3.12
3.89,-8.18,18,-0.78,65,1,-11,23.59,51,22.43
-12,2.31,36.6,14,-15,30,4,65,22,26.56
2,35,43,52,8.33,9,15.68,-7.21,37.17,71
25.4,28,21.76,11.91,1.47,53,-8.92,4,4.41,70
11.07,27.62,50,9.96,-0.13,-7,15,6,9.81,28
66,52,7.33,21,65,63,5.81,40,45,72
16.81,75,40,-8,21.27,34.96,36,32.53,21.63,-6
1.99,20.05,62,6,0.13,3,7,-0.87,32.53,25.58
43,-8,24.26,49,3.71,50,-5.05,-8,-9.98,78
12,9,15.49,13.55,-9,17.63,12.64,24.59,29.88,12
23,12.63,72,26,42,1.42,3.62,1,-4.86,48
4,1,26,14,50,12,74,21.85,17.9,26.91
35.47,45,71,31,28.83,-7.23,-6.52,18.02,-10,0.79
12,-6,40,-3,2,63,41,72,2,29.43
-0.67,73,8,-6.64,-2.72,41,6.37,25,31,3.06
3.19,5.36,9,75,28.95,54,25.33,0.59,11.94,59
-1.38,-1.5,69,5,-9.13,1,60,-2,-19,25.61
42,-10,64,25,-7.47,21,10.66,9.11,16,33.27
26.96,37,32.71,-8.88,-19,30,20,1.68,38.98,1.68
-8.55,24,37.65,32,65,39.76,7,34.32,1.9,8
31,20.4,12,16.85,31.84,31.89,-6.54,11.49,34.6,3.88
25,-15,1.17,23,-3.87,9,13.42,45,-15,72
35.22,12.55,-8.3,13.85,29.65,0,5.82,23.81,56,27.09
-15,43,-7,21,13.58,20,10.2,15.48,67,23.51
19.44,-19,9.88,6,21,-8.3,6.16,34,-1.26,24
-17,-3,51,55,28,71,13,18,-1.46,-2.42
79,71,-2.86,5.12,27.18,-16,8.76,4,12.82,33.78
-17,44,59,4,16.78,33.93,5,18.46,1,-9
34.9,66,-13,37,58,12.69,-2.79,25.11,16.63,3.93
-1,14,-16,24,70,2.18,37,13,12.27,16.35
37,-1,34.82,25.29,30,-4,11.3,-10,10.49,40
-5.12,14,12.7,21,37,10.12,16.01,15.02,-13,52
2.87,25.29,22.89,27.32,68,-6.14,35,10.02,9.27,13.34
72,42,24.8,22.67,39,28,21.59,-5.19,55,-3
29.64,21.15,-6.32,39,10.22,-3.41,21.05,7.09,31,6
-13,38.61,14,21.46,28.12,28.45,-5,-1.74,65,-7.12
-11,36.81,25.26,19,-4,6,33,34,-3.43,2.09
0,-1,8.28,10.78,53,17.75,3.31,30,4.12,64
28,41,46,-5.82,11.95,28.57,-8.55,39.45,61,15.69
13.85,22.39,72,58,-8.14,23,28.3,34,18,50
-0.32,-0.92,36,49,-8,30.22,40,33,39.84,37.89
9.81,20.18,32.02,44,30,57,-0.03,21.7,48,62
20.09,24.37,15,-13,-5.12,-6.18,50,30.29,19.63,8.24
-7.25,11,30.32,71,27.73,6.69,79,41,64,11
48,25,-11,32.54,-7.05,-6.31,-1.69,33.8,44,35
22.29,63,28.61,9.82,37.83,46,37.41,28.93,68,-8.9
-18,63,24,1.1,-1,30.15,32.42,8.95,19,22.52
12.39,-7.45,-1.47,-6,69,27,34,23,18,39.33
59,42,13.3,54,56,33.48,1.52,13.86,56,22.83
39,13.77,2,56,21.63,39.78,2.03,68,20.51,15.11
31,23,37,1.89,0.86,-14,-4,-8.92,73,-3.97
39.19,-2.86,22.91,56,16,73,17.08,-0.47,8.62,-12
41,36.5,29.26,74,14,35.49,69,14,35.86,11
24.47,-4,13.73,31.25,72,0.8,19,30,33.17,69
-15,-4.63,30.97,75,20.39,36.8,-14,12.48,61,-1
29.21,58,-13,33.92,43,-9.89,38.45,-8,5.85,16.21
63,24,69,26.55,1,-4.85,31.48,0.9,23.35,26.33
24.3,2.84,18,65,17,-0.26,23.66,21,14.05,21.97
5,15,27,39.97,78,51,23.78,50,2.94,-7.24
12.05,-8,17,2.21,-1.16,19.43,15.98,29,54,36
26.2,-4.07,-9,29.04,39,33.09,62,16.03,7.05,42
16.28,20.37,23.97,17.46,14.99,30.47,79,37.77,16.88,34
14,13.71,30.54,-0.23,57,8.38,-3.1,-0.25,16.06,6.07
10.27,37.5,-5.76,19.41,-10,9,30.47,37,21,-1.37
47,9,31.8,37.51,6.7,17.73,38.03,-12,9.08,31
38.43,32,-5.71,32.26,36,7.76,-2.89,-11,34,-5.04
5,-8.58,29.76,-19,36,-7,36.7,-9,27,34.93
13,5,-6.18,63,-7.03,20.77,6.65,1.28,32.24,-18
31.95,-4,34.94,5.82,-2,38.32,27,31,38.18,-1.74
18.86,6,32,57,59,-5.28,25.51,-5.37,21,75
-17,-9,60,13,26,33,14.61,-3,63,-17
-9.67,-5.62,-14,17.56,28,16.4,18.16,18.09,3.84,55
-0.89,39.56,12.67,51,33,37.05,38.06,47,38.92,34.7
-4.14,-8,5,-12,-8.82,7.95,-4.26,39.55,47,3
34.23,16.92,5,20,55,61,9,64,3.88,40
3.78,34.59,32.82,2.49,2,-3.92,51,-16,0.16,-7.02
-4.35,12.8,42,57,21.95,62,22.76,15.84,28,31.63
33.44,-7.78,41,61,63,-7,18.77,56,-7,4
-8,35.08,-3,-1,-8.78,29.85,0,26.44,77,73
54,2.44,36.38,35,39.63,30.43,24,4.29,77,-2.09
11.65,66,3.94,36,30.81,37,32,36.53,-4.89,0.62
26.8,9,-13,27.75,-7.2,8.67,57,36.24,8.8,41
77,25,52,-9.22,25,-5,31.21,-1.53,10,-1.52
36.84,-2,30.71,32,13.06,2,30,12.14,8.65,-18
20.27,68,27.49,37.33,28,3.15,-3.85,12.75,12,-3.13
-5,39.78,60,40,51,18.67,16,40,5.6,30.21
38.61,-1,19.14,28,-6,76,41,50,11,74
-0.94,-1.55,-8,54,17,-3,59,74,54,28.09
60,3,44,-5,26.33,1.71,65,39,-2.66,27
16.45,-16,26,-4,56,53,-10,74,-1.18,23.23
22.94,67,38.13,-6.6,20,-19,8.88,20,57,36.38
37.92,38.82,-9,64,-1.47,21.63,-2.02,39,35.74,-19
13,23.16,22.86,24.43,35.11,31.02,4.9,31,14.65,31.44
65,0,13.61,37,58,9.41,34.79,1.91,46,76
44,14.85,27,18.57,0.3,41,-2.53,25,38.21,-13
75,-1.26,-9,30,65,19.97,9.49,-1,28.2,35.47
51,8,50,-5.94,20.77,30,9,15.25,53,4.1
-4.23,17.99,5.53,-7.5,2.41,-4.51,63,38,26.15,-15
-7.34,-4,23.4,-6.16,-11,31.83,5.4,-5,29.54,23.89
-8,66,65,2.17,-14,-1.3,79,55,34,38
14.16,37.03,12.74,61,27,1,49,31.41,17.22,69
25.25,31.89,2.84,1,54,24.7,4.76,65,8.86,15.74
31.91,46,-4.69,-7.03,55,35.35,48,18,34.91,34.65
-5.7,-9.29,5.43,27.1,10,4.38,34.07,36,21.08,35.22
8.06,67,64,32,-14,20.23,2.43,16.42,13.37,19.36
20,17.81,56,26,21,24,-5.13,-5,23,15
13,31.84,20.22,-15,23.39,31.87,21.62,-6,21.7,28.63
-7.76,60,2,17.91,31.91,16.03,38,15.95,20,9
1.91,32.4,15.85,26,14.38,9,55,35.7,-18,31
-3.45,-9,-9.97,30.08,34,26.89,-7.36,34.88,11.97,10.69
-20,39.51,-19,28.8,63,44,5,61,12.12,-3.38
20.18,10.03,33.86,13.57,1.66,7.43,35.52,15.12,2.76,34.21
16,12,29,57,28.55,33.72,-9,-18,27.96,38
3.9,-11,-4.17,-12,-11,25.35,57,23.43,-13,10.04
-12,-5.61,0.04,11,29,23,23.53,74,18,73
30,13.55,43,14,19.68,-20,19.86,9.69,-0.31,3.19
13,6.93,27.89,19,4.35,29.16,47,1.67,12.58,0.52
29,9,-3.9,23.57,5,56,6.16,25.36,23.18,6
68,21.07,20.87,-17,-7,73,14,19.96,35.9,27.23
15.44,20.73,12,17.78,19.61,28,-7.62,7.05,30.59,72
56,2.62,-8.98,50,-3.97,27.32,35.4,-6.2,37.94,68
2.68,53,30.04,19.19,34,-3.47,13,75,48,21.64
-9,18.31,3.17,-8,20.38,57,-15,3.54,-1.07,31.78
36.09,-6,12.74,-12,15.76,2.53,30.36,34,49,45
-14,-13,75,39,30.42,29.97,24.27,-5.32,33,-20
19.19,37,40,-12,8.67,25,-6.63,11.31,19.48,13.51
1.92,8.14,10.56,68,38.77,33.38,31.57,14.28,-9.85,68
26.79,7.38,31,-0.39,74,14.86,18.25,71,56,75
1.49,-4,-8.17,-3.9,-5.85,2,-7.44,10.62,14.04,56
28.78,-5.96,69,-10,-14,41,38,35.85,19.63,-19
-6,62,-8.95,35,12.57,-3.55,16.96,17.13,22.12,12.37
60,78,18.83,26.93,28,9.43,39.81,37.07,-3.53,50
-8,29,7.4,12.76,-2.23,33.25,-3.9,8,-12,-5.27
19,38.84,37.79,59,19.2,14.22,9.57,34,50,39
40,13.35,3.97,9,-7,7.55,30.17,40,15,39
2,21,18.48,57,17,27.37,26.49,16,21.16,29
35,36,73,-7.84,33,29.42,66,23.38,-8.84,16.96
77,7.57,1,26.34,14.75,37.71,-10,21.25,14.05,20.93
39.56,10,-2.9,77,31,38,55,35.4,8,13.11
23.11,-9.2,27.76,6.28,-1,37,48,2,21.95,45
27.47,21.5,-0.35,2.92,57,1,0.77,-1.24,16.29,22.87
36.94,42,12.81,38.27,50,34.28,28.63,27,8.85,17.52
12,33.49,29.28,26.14,27.63,13.52,33,-2.61,11.66,57
24.57,20.76,41,33.99,-7,44,40,9.4,15,37.34
23.07,3.95,-17,72,69,76,8.88,9,29,49
57,26.76,19.73,-6.62,32,67,8,3,-5.87,12
-2.44,12,31.81,69,7,17.65,-1.68,76,0.54,3
34,-7.65,14.24,-6.4,25.09,38.67,13,20,21,12.28
12.72,26,-3.83,22.26,16.3,-11,38.28,25.1,-19,-16
65,36,11.75,6.84,18,30.47,-18,19.44,-4,36
12,23.9,56,72,17.48,-2.38,-17,36.79,16,32.19
-3.75,16.17,38.07,38.35,-5.7,10.02,39.99,35.08,40,25.34
-0.91,9.97,-13,29.38,17.73,13,-10,-9.73,-10,57
6.83,9,40,30.91,49,22,-4.19,10.33,-12,34.71
77,36,24.8,78,-3,14.75,23.37,-18,67,16
-7.22,-10,29,2,25.06,17.35,48,76,22,73
26.22,15.39,3.8,66,31.92,23.8,31.75,74,38.78,51
35,6.57,20.19,18.49,-6,71,-10,12.51,24,-4.56
21.66,37,31.73,1.72,3.69,6.25,43,7.94,-0.85,33.44
-2.82,42,-9.3,4.54,0,23.2,68,32,-13,6
15.46,76,36.51,19,17.39,39.53,26.43,20.61,12.62,42
16.59,0.23,16.2,-2.96,-12,54,-18,62,20.82,59
66,31,23.25,17,1.4,-14,52,14.96,35.48,15
-15,28.89,44,27.52,20,25,63,40,22.17,5.14
71,-7.92,10.23,17.86,34.66,5.15,27.7,35,28.54,39.19
-2.46,47,25.7,64,-17,-4.29,4.93,8.07,-4.83,44
13.6,-9,14.2,56,41,16,0.9,32,42,-3.51
55,70,65,-4.94,15,7.79,36,52,59,-5
22.3,45,29.5,18.42,-16,-5.41,22.62,19.37,-5.59,17
7.53,37.71,4.02,31.13,9.46,51,19.26,-2,24.02,28.62
9.61,37.6,4,-6.01,23.02,48,28.17,6,48,17.19
39,23.84,11.26,-5.85,21.38,3.2,14.42,-8.52,-11,10
26.23,-7.9,-7.66,22.11,51,2.49,71,34.54,15,21.66
35,22.94,19.33,6,0,15.68,10.16,-12,79,15.81
20.02,11.29,31.41,24.39,-6.66,51,8.48,16.22,38.07,10
40,22.34,60,19.58,30.15,8.5,61,-19,-1.89,3.41
23.59,33.36,24.54,-6,2.73,64,4.42,25,31.86,-2
62,-8,0,-1.64,7.45,-9,16.63,3.15,11.31,0.58
61,56,10.73,14.59,52,16,-1,70,18.04,-8.61
-0.69,-6,-6,5.7,38,38.85,-10,79,48,4.68
12,6.24,17.44,0.33,74,30.04,75,2.38,-9.3,21
11,33,39,-9.54,-2,44,7.64,36.09,64,76
66,6.03,52,43,21.5,14.66,-6.88,14,22.4,36
-20,49,-5,22.36,22,-15,72,31.02,45,36.59
32,38.13,6.25,45,4.6,35.77,-15,75,-13,61
12,21.19,56,43,-6.84,44,45,29.62,-6,36.17
1.83,1.91,21,14.09,75,33,16.13,31.61,-6,34.69
39,29.31,23,16.4,2.68,29.48,62,37,21,15.03
44,-11,22.48,62,41,46,28,24.55,77,-10
14.98,34,76,29.19,55,18.8,1.96,24,19.67,42
-17,-13,50,37.57,10.19,-0.96,3.49,-4.62,20.34,-0.64
31.03,34.86,-1.22,7.05,4.03,17.06,30,17.74,25,18
7.25,52,60,36,18.22,20.68,16.79,79,9.92,2.44
25.15,28.52,61,28.28,16,-11,8.09,2.32,11.23,18.46
31,23,-6.68,12.45,-7.72,9.04,74,-6.19,54,23.59
13.43,-7.67,-12,39.46,20.35,35.76,55,-14,9.89,-13
59,-16,24.23,-0.96,43,16,23,17.09,-8.87,39.56
35.35,69,11.88,11.22,-3.79,10,16.75,-7,-1.84,15
2.53,38,51,3,-3.58,27.72,77,-7.47,14,47
-20,37.83,16.1,24,19.44,13.37,10,25,12,-3.69
11.74,55,-20,47,33.14,73,15.93,6,32,19.33
58,-9.49,22.99,-4.97,0.52,31.62,69,3.06,76,16
19.17,47,32,11.83,33.73,2.87,12,49,-6,28.9
-5,28.09,9.61,-2.72,27.69,3.59,10,5.65,59,-19
-3.98,43,65,25.16,4.49,77,4,24,16.23,29.79
28.31,73,11,51,-2.2,28.17,-7,48,52,1.66
-8,31,44,33,15.42,-18,15.17,34.31,10,12.49
37.86,36,19.19,16.52,16,37.96,11.04,11.1,-20,17.7
58,-5.63,20.42,72,-2.5,4,8.41,-4,71,50
38.19,24.07,54,13.01,-2.97,19,47,31,40,7.86
56,74,3,14.51,20,67,29,38.7,28,78
25.48,23,10.3,23.01,-5.06,4.74,34,19.15,-5.34,-11
70,3.81,-14,32.79,70,-5.9,25.99,-5,12.53,-20
35.79,2,4.63,52,79,-8.24,32.32,59,31,25.46
23.08,-4.41,-14,43,-3.29,35.72,-12,-4.39,33.72,-4
25.37,57,-4.09,9.76,46,74,16.44,-0.87,5,-1.15
0,20,8,7.64,39.37,58,30,-1,5.25,1.68
-19,38.16,22,20,-7,1.69,-19,34.71,78,65
24.47,78,39.9,-5.31,53,12,-9,30.59,74,26.23
11.48,41,56,6.86,-6.75,38.44,79,-8.24,37.53,10.21
72,78,5,-2,54,19,-7.65,49,10.26,20
-4.03,64,77,35,34.17,17,28.33,70,10,47
-3.53,76,29,22,14,0.68,35.86,6.01,50,27.98
26.08,17.8,4.9,-4,24.13,12,28.27,36.03,29.64,77
3.65,6.2,-4.97,37,24.1,8,29,33,72,41
15.84,36.12,33,-6.05,11,28.19,28.59,43,1,-18
-13,77,39,49,11.45,34.85,63,9.8,23.79,70
57,30,16.72,66,1.47,-3.35,75,39.06,49,60
19,6.68,9.81,4.16,69,18.44,48,22,12.85,1
10,34,9,-5,72,36.67,2,2.99,25,13.43
-7,64,-1,-4.77,-1.87,4,72,-3,26,27.91
16,21,42,16.71,62,14,8.73,30.08,-5.67,48
31.74,60,13.96,34.51,0.09,39.11,-5.83,33.53,26.05,58
-4.92,33.78,8.89,-10,12.1,55,14,7.13,54,22.59
-1.8,18,34.15,19.65,29,23,55,13.06,-0.75,0.7
35.4,77,-0.35,13.44,1,78,4.03,34.52,-9.87,63
35.51,3.15,33.86,77,46,-3,65,32.74,44,12
-8.07,54,3.98,-5,11,7.16,7.77,37.04,7,37
-6,73,10.38,-17,16,-8.68,1.16,13.27,2.5,-18
34.51,28.5,14,-17,75,28.36,37.35,-4.9,15.21,-9.97
-13,-20,-4.89,26.42,28.07,61,-6.63,9.36,14.95,-4
