68.46,-10.57,-9,54.37,1,-11,70.71,-18.07,-19.98,69.55,-23,-19,28.91,44.04,42.71
118,115,123,-15.62,69.58,47,1,138,14,133,11,60,-20.94,32,80
17.17,32.37,121,108,64.93,36,30.65,21.85,139,123,4.64,135,24,-15.84,28.64
-7.62,85,99,23.57,124,84,-44,8,41,29.19,-6,-37,136,-25,47.95
-23.1,-27,57,71,-24,57.45,133,15.37,-35,76,-8.34,61.55,24,86,138
89,54.49,-20.91,-41,-13,-26,-33,-28,111,34.11,-41,51.88,-36,13,-7.22
-43,27,-5,-11,39,-23.16,64.51,26.59,-14.84,10.37,55.79,84,127,5,106
37.46,20.11,-3,24,48,106,2.86,1.81,-13.07,59.87,50,68,119,103,64.86
11,135,135,-9.26,-3,-1.58,-15.66,123,-6,36.61,2.46,15,36,34.93,58.7
89,19,123,131,10.88,97,73,86,66,74,66.51,80,55.25,-20.01,-1.65
7.32,23,-10.24,28,125,-13,47.31,102,96,114,-9.61,40,-12,47.6,61.08
22,87,-2.48,129,8.59,12.1,121,66.62,12.07,-14.69,-4,69.52,42.84,96,58
56,32,4.71,47,58.78,130,21,48,24,138,-25,21,58.94,-40,103
49,101,80,-48,16.26,-38,-5.48,112,-0.57,145,138,28,17,67.64,68
-18,74.91,21.57,69.64,-35,107,-42,18.76,62.12,120,81,-7,33,141,-33
56,80,13.64,53.75,-5,127,73.16,66.99,139,67,73,30.78,-17.42,7.06,107
60,135,124,4.38,44.29,35.21,31,69.82,58.19,13.5,66.51,43.84,11.06,-13,97
93,62,43,-31,111,18,16.06,-5.01,19.57,46.6,145,-11.48,71,143,43
-47,91,111,30.74,6.14,-10,13.79,43,-31,-43,114,92,37,4.5,58.84
-4,131,2.35,-15,35.61,64,-35,-46,18.64,-7,-23.08,122,-22,-12.26,39.43
-21.89,80,17,31,69,81,89,-22,-7,117,-18.06,1,7.61,7,22
54,-24.69,13.33,69.72,-20,32,-4.91,-15,40,-29,-25,109,-11.39,-14.16,90
88,-1.3,-3.1,-2.93,-45,63.26,6,50.65,-36,13,-20.68,-11,70.51,51,92
132,19.97,-11.36,-1.61,74,72.63,-22.8,1,116,75,-20,49.54,-43,45,-23.8
88,-5.2,49,33.8,50.29,34,113,5.22,116,44.85,13,-25,60,100,38.15
89,67.38,114,-9,73.66,0.86,141,89,73,11,26,48,-9,-22.29,40
61.23,4.87,-23,-18,2.47,34,119,-1,9.51,18,9,118,26,125,91
29,8,5.71,82,97,36.96,35,74.89,86,4.03,83,70.32,-24,65.49,27.77
38.67,139,65.53,72,104,117,51.41,128,121,133,-44,-23.63,13.06,31,-12.18
38.78,-9.75,32,77,46.88,90,34.29,-19,25,-15,13.12,138,-8,149,70.51
85,-9.21,21.25,16.2,72,-14,84,109,10,29.22,29,13.62,141,118,-10.04
-6.06,67.37,35.41,91,45,9,-5.27,56.22,-29,53,50.39,22.85,13,28.93,46
24.32,51.65,9.95,29,-50,-14,-9.67,59.8,-16.53,42.04,55,31,16.72,30.85,4
58.64,143,31,-3,138,17,45.56,136,-34,93,66,15.09,136,66,-3.93
27,14.5,61,27.85,-5.36,25.5,-16,56,118,45.04,55,44,17,64,33.28
11.66,5,6,58.15,49,43,20,-17,42.93,33.37,138,41,83,-8.8,71.52
139,59,37.65,3.6,-20.31,35.58,7,86,-7.38,55.71,29.44,69.05,68.26,76,-23
-1.24,45,-9,44.73,-5.46,8.31,64.2,124,91,73.41,106,2.63,43.18,149,-15
-37,15.89,-11,1,133,124,8,147,58.97,29.42,46.22,12,11.94,-14,-7.37
93,24,55.26,62.95,12.81,102,-31,-10.03,45,109,14,50,1,38,6.62
28,-2,115,25.4,-33,10,10.77,-40,58,64.24,134,-1.01,67.33,53,4.28
110,-16.1,74,52.92,32.63,29,60.56,99,61.61,27.73,91,134,49.23,33.06,59
12.53,67.49,97,144,19.11,57,69.68,88,-9.18,57,47.59,26,44.06,26,63
-3.64,-3.84,74,-6,86,-17,4,-28,22.49,144,31.59,10,-4.87,143,0.81
11.02,-28,113,49.45,-9,-4.67,53.21,23.12,57,38,35.62,-7,-37,43.3,84
-18.1,60,10.83,-11.17,62,18,10,63,52.43,-19.82,-50,122,47.84,-19,125
37.8,-18.01,12.73,-3,-11.68,124,31,106,32.91,23,95,135,21,142,28
24.26,-24,-0.96,36.19,44,25,46,68,-14.22,75,89,50,115,56.55,128
104,129,64.25,85,65.08,113,-4,16.6,67.64,43.09,30.84,66,63.45,130,39
129,-11,124,31,96,31,94,109,-7,34,-20,34,-29,103,-38
36.21,24.56,144,41,-19,-23.96,33,19,90,69.39,60,52,8,35,-12
28,66,145,-24,52.48,6.71,55,-7.82,112,-20,100,13,-35,49,30
2.11,93,37,-30,28.52,70.81,88,27.22,-27,36,138,61.55,114,28,7.65
-4.27,-37,117,94,-27,122,4.25,-35,142,74.33,125,-4.81,43.89,44.49,-11.13
64.33,20.6,39.45,66,72,89,74.97,71.91,64,19,61,104,11,-8.94,17
36.83,131,-10.76,13,6,11,-12,57.58,10.95,126,-6.7,-45,-15.38,126,14.26
94,4,31,-23,131,76,-48,149,-5.42,31.99,75,31,57.83,3.13,18.64
65.57,111,38.97,21.76,60,-19,22.95,28.57,134,73,68,130,117,33.19,-2
53,132,23,-8.69,-24,-37,20,135,35,70,-7.48,-16,58.21,114,-27
26.64,-8.83,-48,18.84,-9,15.31,142,144,-19.57,-5,-5.42,-21.83,69.55,-21.95,5
94,16.67,34,25,104,-2,122,93,41.42,-32,40,72.66,65,90,8.31
143,133,101,19.02,98,26.6,-17.66,24,110,47,24.93,36,24.05,120,7.47
-29,143,34,5.37,58.92,50,17,-7.04,37,39.74,-30,134,5,-11,23.8
-35,68.64,-1,-13.03,120,58,130,53,-17,47,-14.15,102,46.34,60.56,4
-19.82,66,-21.88,55,55.95,124,34,82,22,-11,32.68,-0.16,83,25.73,114
-8,16.34,120,8.19,-33,26.92,87,70,29,8,9.88,99,-10.89,22.83,71
129,80,26,22,8.09,-30,8.96,83,61,31.19,2,148,133,65,19.79
72.95,37,88,-16.44,104,4.41,121,0,75,76,-29,25,-21,39.51,63
77,112,143,141,124,130,146,115,-5,101,45.21,17.5,104,29,35
-34,78,-2.84,4.1,82,83,69.74,-16,13.37,78,-10,99,12.94,-37,130
-30,-46,-25,-43,45.47,-7.63,68.44,-47,-19.48,21.57,-2.41,51,-29,66,31
-48,17,28,20.37,-13.02,91,44,7,-0.05,48,60,1.99,103,58.74,-15
98,35,-50,65.48,62.77,63,58,45.64,-22.34,114,57,92,-4,18,-16
-3,98,11,3,45.8,10,58.17,19,114,-21,4.68,28.74,-13.99,130,-14.32
14,16.93,52,-21,74.28,51.76,55.42,28.67,-15,3,99,5.14,31.75,-1.9,92
22,6.57,15,118,-47,-1,130,43,17.49,-9,68.04,48,-30,56,-24.31
-7.05,-23.26,-5,-35,89,105,32,91,-15,10.57,-19,47,34.6,-8,73.21
73.33,13.95,35,66,36.91,31.68,-47,132,53,-10.65,-12.44,-50,35,46.51,-16.67
1,-26,56,76,119,51.51,-1.82,71.67,-29,43,18.31,24,61.64,39.19,-5.9
68.8,76,-16,7,86,-34,4,95,55.69,-20.51,40.51,-46,137,-20,-10.63
137,103,32,2,104,73,131,29,69.72,106,14,-20.42,68.64,-13.79,51.13
-2.7,105,30.06,98,-41,133,-6.41,-32,81,47.82,34.68,23,4.56,64.05,104
62.78,110,72.81,67,27.34,0,12,58.15,141,22.75,-49,135,113,146,59.67
43,-5.63,-13.46,71,30.61,43,62.78,128,16.58,13.57,56.48,6,-23,6.89,-3.32
-27,4.86,110,-8.18,0.3,3.67,9.11,19,31.19,-4.41,125,25.41,69.73,54,-16
113,-36,-26,18,77,60.41,121,149,8,-11,15,-18,53.65,39,36.91
-14,43.95,-4.64,-2.87,-7.44,129,26,64.45,16.62,84,48,94,77,-48,-24
-1,149,-35,91,-10.41,-9.54,64.79,-8,44,142,-21.45,41,30,32,31
104,36.72,55,55,99,91,-15.56,-6.71,-5,44.5,8,-39,122,97,-2.41
53.78,-17,-4,51.21,131,40.74,82,34,6.29,47.8,-47,67,6,-23.58,41.45
52,10.24,20.25,99,50.77,-19,15.43,14.55,-20.62,33,-11,32,49.72,4.82,115
127,66,-2,32,14.6,-0.43,-44,25.65,-3.02,18.79,12.57,44.77,-15.68,128,-16
-1,110,56,-39,38.27,77,0.23,63,133,25.37,-0.37,-1,97,46.2,47.18
56.65,-13,-29,-13,67.7,48,44.92,26.2,-31,108,10.9,56.33,35,55.08,64.17
49,33,26.38,72.77,-17.11,83,67.6,-12,-27,37,38,0,-34,70.99,147
74,18,46.19,-28,60,116,59.78,-2.65,24.84,13.06,18.29,37.03,-20.9,-47,55.04
-31,41,44.51,0,109,101,11,3.83,33.56,64.21,-13,-47,-18.47,117,-17.89
147,10,22,43,-3.88,80,-22.94,38,34.39,24.03,38,-32,26.29,115,139
73.91,27.47,-43,103,109,-18,117,-0.11,35.46,85,31.27,-1,9.72,54.21,102
11.94,-33,104,53,58,-38,-33,134,134,36,70,74,12.36,59.74,-22
114,29.84,35,0.67,71.38,20.78,85,111,-16.35,110,8,27,-9.13,15.09,98
-6.48,47.9,-0.27,133,6,-14,66.51,-27,120,-14,16,117,108,126,73
59.91,79,80,38,25,36.9,146,-27,24.85,35.02,35,26,71.19,103,17
-4.84,-31,-13,-2,136,121,-20.07,18,-19,-23.19,-40,68.05,42.99,46,51
116,69,65.24,101,107,66,52.74,-40,-42,-28,-28,68,37.77,34.7,60.72
143,-36,64.15,-2,66.4,50.69,86,56.84,65.13,15,3.2,46,148,84,-8.38
6,111,10,-5.26,93,51.73,-1.53,32,2.89,34,-16.67,117,-0.27,119,-20.72
119,3,124,102,128,27,2,50,25.07,0.21,-22.59,20,59,69.11,-6
19,-9.2,-36,142,8.27,-21,22.6,36.35,40,37,82,41.49,146,36,-15
-10.63,-26,25.38,-2.95,-18,-10.03,51,-26,104,72,2,32,112,85,-21
149,79,74,7,69.12,78,119,23,92,-13,65.62,-3.99,96,-32,32
-9.77,42.07,8.2,-10.71,-28,74,32,-2,-3,89,101,60,132,76,-40
39.23,49.38,1,67,-48,28,26.78,73.54,18.36,3,134,25.03,18,102,144
37,46.41,7,51.17,41,-4.2,64,40.37,41.12,-8.27,-6.6,4.3,117,18,-1
127,35.52,124,112,62.17,70.66,-21.21,62,-28,71.86,7,15.13,-9.47,20,89
41.93,-26,32,90,65,-4,20,-16.4,67.57,30,4,29.93,137,110,7
25.91,40.5,28,13.79,16.48,4,104,76,23,116,148,-36,69,56,67
50,50,-44,68,13,29,49.73,57.98,101,-6.91,71,145,48,-16,107
-22,9.22,60.36,-38,9.05,84,-13.3,23,114,11,-45,79,-25,-4.92,-6.89
33.53,34,146,-11,-2.59,32,8.99,15.92,33,140,127,10.23,-23.42,6.62,-7.17
-38,14,3,117,50.09,69.64,48,-7,44,34,34,51.41,93,8.7,-15.44
65.3,83,-33,96,119,38.93,-1.21,19,128,32.8,146,109,31,97,47.34
-9.62,4.6,9,2.85,39,19,106,-30,6,138,-6.46,41.42,102,78,-11
73.75,80,-17,91,16.95,89,34,42.69,-42,13.99,48.6,15.72,86,121,31
90,-39,18.75,59.21,32.44,48,28.64,135,136,17.71,55.11,-49,86,-50,135
15.05,81,143,117,148,140,56.52,-36,106,75,67,61.6,14,41,89
120,-18.53,65,50.02,37,2,92,82,44,29.76,129,-10.58,65.82,54.03,63
-13.17,-13.64,47.83,21.37,10.47,65.78,-15.96,72.73,0,38,-11.04,-10.42,47.48,-41,-8
-11.81,139,61,87,-24.28,73.4,128,94,23.44,-19.58,117,47.14,117,62.84,132
-24.4,55.11,74.7,3.86,89,133,33.6,128,140,-50,-2,54.28,18.09,94,-32
25,86,61.17,-43,149,7.01,31.17,65.18,40,-34,129,-4.21,42.13,2.48,80
16,81,-46,29,57.2,53.87,-34,-17.34,-3.33,-39,-12,6.21,18,63,72
78,-24,-31,114,22.75,86,-20,36.33,-16,13,2.68,148,7,85,24.58
141,-50,71.38,-39,49.05,61.71,-4.47,-12,13,53.55,-18.71,38.3,105,-45,46
24,19.4,124,105,42.11,10.1,16,91,53,10.59,74.83,22.65,-14.78,-8.16,-7.51
143,45.79,33,22.68,0.84,1,18.68,35.77,-20.98,10,93,37.24,64,38,98
124,142,106,-39,-1.64,66,-13.12,49,5.25,15.38,-7,31,102,-25,10.6
8.12,80,131,133,6,134,13,48.63,62,-46,139,10.66,-13,44,-9
25,66.3,76,56,-5,-32,63.31,-10,-45,-14,45,33,38,-5.24,22.47
61,39.98,146,-42,69.34,45.81,-10,58.62,-17,18.21,64.46,-39,47.25,-2,60
130,78,108,4,81,71.11,19.8,27.49,24,-25,72,-22,59,55.25,1.76
70.49,16,65.13,80,21.55,111,65.06,6,71.7,107,-20,-28,49,125,-18
19,37.78,37.88,149,127,73.55,-6,-5,52,83,50,-40,27,-10,65.65
1.71,148,-34,119,5,46,7,21,7.99,44,-10.57,83,69.87,76,72
80,32.72,27,-10.15,106,27,37.76,-27,72.86,-16.95,29.25,-19,47.05,33.5,-6.55
4.6,-47,-43,72,31.57,-2.26,107,35,116,-39,53.21,-45,26,108,12
51.67,54.48,-12,40.73,143,61,26,-20,-43,110,27,-30,49.83,-34,48.85
49,-33,67,20,-28,42.21,36.84,-11.36,44.06,26.57,-7.21,96,-4.02,9.72,92
14,5.4,145,26,26.29,57.62,69.49,28,28,-4.51,60.74,28.59,29,41.11,29.53
13.05,132,-31,41.63,24,58,70.97,-8.36,74.49,2,101,100,26.5,117,3.46
-2.41,75,20.98,20.63,11.12,33.67,97,-9.54,57.63,-47,74.54,39.39,61,15.21,-43
-4.2,5,0,117,-24.32,32,-15,-4,64.71,-39,-15,113,3.45,72.57,2
69,-38,145,91,-17,104,111,9.79,58,120,-36,44.38,41,-34,75
0.64,128,26,59.32,97,58,-5,76,130,69.07,35,42.86,-13.22,59.75,5
77,-15.62,84,92,-0.14,65.45,-12,-40,-8.07,41,76,0.76,23,-40,23
50,16.56,103,52.11,23.55,5.07,40,72,-7,39,104,9.94,135,69,-6.79
3.08,67.05,34.45,90,47.23,-1.28,99,-20.31,147,65.19,-1.87,29.66,113,23.44,91
-25,-31,60.49,107,115,-41,65.26,16,-3.52,141,33.11,51,107,29.35,26
24.73,3,-15,-13,147,20,16.2,17.07,-4,-7.79,57.22,125,-21.63,54,-3.42
-17,108,22,57,133,75,111,-11.55,-15.46,89,27,7,-44,-18.31,36.75
141,23,29.34,65.71,82,59,53,-50,3,14.32,98,63.25,106,68,93
19,17.23,37.58,46.14,21.47,0,-35,-38,113,44.27,12.89,111,87,22,-12.22
5,-21.24,67.78,-21,9.31,102,20,42.06,-18.52,10.38,50.36,-8.4,-21.91,65.2,69.31
-14.72,14.89,-34,107,-30,11,130,17,76,37.23,0,38,-19,5.53,31.84
100,20.99,19.4,123,67.93,7.27,-21.13,66,39,-19,42,-45,98,36,6
40.43,98,102,125,-24.44,6,21,8,-15.1,60.31,96,1.04,47.5,29,125
30,-21.85,91,8,-8,23.23,12.98,86,-23.54,5.95,-45,77,52.86,-29,5
35,-17.84,-27,-16,7.18,60.86,-18.17,3.03,3,-1.5,117,38,31,17.39,99
123,54,36.84,73.58,-20,34.95,-20.07,50.79,-36,-7,13.8,-1.39,45,43.27,108
75,134,39,-1.57,45,-9.16,84,3.35,92,69.55,32.35,59,35.66,74,46
-17,-8.61,149,94,44,61,147,13.12,97,139,9.72,-46,84,-1.47,54
-9.22,21.97,121,6.37,51,99,37,4.07,-14,-49,37,-8.31,69.06,-8.05,70.7
27.87,72,73,140,13.73,-49,61.51,-42,-18.69,138,15.01,105,-9.62,58,-49
64.24,18,-23,-23.07,42,-10.9,-36,147,142,135,85,42.05,-20.54,-1,-2
-16,59,-50,33.75,1.93,45.12,113,51,54.19,46.26,17,77,114,44.95,-7.74
49.88,0,80,126,148,15,40.53,30.27,-45,19.04,7,-24.64,-1.15,-24.36,64.85
41.54,-7.83,65.49,129,-30,4.07,99,143,93,95,62.89,25,48.77,2,35.42
27.24,41,9,-7,47,-50,-40,26.23,17,54.64,50,-5.25,63.88,-18.57,55.82
62,65.52,-28,36.83,22,31,14,49,-28,-15,12,105,-3,49,9
12.48,43,22,-7.21,68.03,-12,74.02,28.43,93,-17,113,120,75,-13,1.65
109,69.02,102,90,67.24,125,141,120,44.47,20,-7.4,-24.11,24,62,62
135,-16,59.2,27.77,110,-24,54.13,13,2,132,69.58,48.05,49,137,39.45
5.69,-23.91,28.31,83,13.18,148,19.97,19.96,-17.77,-20.61,54.42,-50,-22,53,2
89,128,-6.93,1.34,4,51.01,4,53,133,-24.65,13,79,19,67,43.61
147,19.37,-2.52,-19.07,19,-9.05,131,39,6.58,77,8,71.8,17,-3.98,81
11,39.8,57.38,51,-12.57,85,-45,144,62.72,48,61,-50,8,92,101
-41,60.51,1.77,117,97,72,35,44,33.37,32,-9.93,103,-8.76,62.75,-11
60.27,45.05,12.76,40,64,11.34,134,63.29,41,58.49,-6.28,40.73,21.75,124,-34
1.78,-31,40.25,42,30.11,21,-13,45,49.86,10.13,18,0.05,9,13.75,55.27
-0.41,44.24,21,68.29,65.54,57.86,45,107,140,-19,2.56,69.59,-36,136,122
-48,-18.6,61,49,55.7,12.16,37.29,13.44,10,10,119,3.11,17,53.25,-38
-14,84,58,-6,-11,135,47,42.4,103,144,139,-15.1,134,65.91,-18
119,31,27,135,-10.52,135,79,24,37.37,9.06,-8,53.03,-17.74,-9.53,34.82
1.42,16.9,51,80,-23.54,13.74,-39,11.13,126,2,43,26.72,105,35,80
111,137,127,15.36,74,-30,28.51,10,9.51,19,43.25,-31,-2,-8.81,-14.83
1.18,-21.44,-2,-35,52.72,-5.08,119,8.56,24,17,71.46,-43,-12,146,52.58
52.41,86,36.36,46.08,-41,48.71,59,70.47,74.32,19.86,16,80,-47,43.21,-12
22.03,35,8.22,-16,-4.92,40.62,124,0.32,12.14,60,-11.84,-3.31,-18,-16,-35
-19.82,99,-0.98,131,113,129,74,-36,-29,128,84,43.65,59,10.16,70
11.56,31.15,32.41,-8.73,11,131,-25,-41,36.31,45,95,74,67,51.66,68.83
45,-29,19.97,-13.91,-8.93,11.88,137,124,133,18.67,24,15.01,37.12,74.35,133
52.59,-28,123,28,113,-9.44,124,41,61,51.14,106,62.7,58,12,9.83
40.3,52.36,114,53,104,2.76,-3,47.36,30.88,-3.01,68.85,106,66.49,135,-22
-12,-5.57,-46,2.29,112,122,43,-1.05,-38,120,-6,-13.99,59.89,38.61,-4.06
67,-6.29,41,-4.67,104,3,-19.81,39,79,79,-25,56,128,31.93,32.6
24.3,100,-31,46.76,-0.95,56.44,-2.31,-17.84,31.86,45.18,75,124,112,1,97
15.07,67,59,-4,-48,23,44,-6,89,70.35,69.86,-5.69,110,-26,65.9
-28,70,73.76,79,48.99,114,-4.1,11,30.43,144,-14,-20,-20.41,-49,68.75
-22.95,29.83,58,49.18,-19.97,-48,-21,33.79,138,38.91,-28,125,105,31,-38
-18.01,81,36.86,24.18,23,122,-5.22,51,41,129,98,128,105,33,141
-15.75,64.99,9,19,54,118,128,131,5.64,50.78,52.1,-1,35.3,-46,111
137,43.85,73.23,10,-4.72,57,71.99,113,149,38,15,90,-48,87,-4
-12,35,41.28,104,26,37.24,41.51,20.77,66.65,19.35,102,4,-48,146,39.51
30.8,-15,55.92,73,64.44,38.46,-0.05,22,106,-29,9.78,-22,91,-17.49,70
107,8.27,143,43.04,-23.34,74,48,-21.17,41.63,48,68.53,14,31.97,-19,-20.85
68,-10,118,-5,48,55.65,30.74,51,19,70.86,57.58,-13,85,43.75,95
119,115,46,57,42,65.12,125,8,74,71,26,-20.96,58,98,44.55
37,135,32.83,33.74,-35,50,-21,-3,29.17,149,31,124,15,52,34
82,130,-6.87,-24.38,-20,-27,22.2,146,130,149,54,-30,136,64.21,-20.03
-22,7,113,72,16,-11.72,62,118,107,-18.94,53,64.19,61,42.76,143
66.28,-17,55.23,41.74,111,39.93,3.15,145,-22.21,-0.71,-45,3.69,-36,37,27.96
43.12,1.52,52.87,9.25,-1.51,-48,-0.09,-19.03,0.24,139,65.11,-7.51,43,130,136
53,18,148,17.47,80,8,131,32,117,72.74,71.41,23,38.44,-26,105
86,3.35,112,-18,102,-24,136,11,69.15,16,-12.45,105,13.62,4,45
-2.4,61,14.4,-40,-41,37.72,29,97,-0.36,52,25.73,-24.29,36.66,36.57,22.82
14.79,70.54,31.46,113,-8,57,141,17,-16.1,116,134,92,69,4.84,31
148,82,8.67,-6,47.23,25.56,99,-11.4,54,1,74.02,30.47,93,-6,67
54.28,69,24.52,-1.64,-7.24,67.03,121,51.81,54,37.42,30.52,50,57.91,25.94,63.31
72,17.88,-22,2,-35,64.2,-38,53,128,78,111,129,137,-3.33,41
52.12,10.04,29,6,44.05,129,139,-41,58,-6.1,47.51,56.22,0.52,22,108
54,40,-24.21,95,-34,-22,-23.3,135,-23.14,30,38,38,108,54.04,121
110,80,57.64,3,45,25.33,69,-8,134,-20.76,17,-14,71.69,3.2,35
-12.25,74.78,-17.17,63.53,141,5.43,35.09,12,-20,35.77,81,67,114,7.11,33
20.92,-2.05,7.85,-40,17.69,133,-13.68,1.19,16.91,-17,-23.29,4,50.13,55.95,102
53,-12.16,70,28.37,128,118,104,49,-21.05,56.76,30.23,6.89,97,135,4
32.37,67,-11,45,22.43,29.77,45,67,-22.35,137,-23.63,56,43.23,40.01,120
68.66,36,36,-21,68.89,24,40,-48,148,25.87,10,25.01,40,24,83
62.29,23,57.88,4.96,47,-18.41,106,65.14,149,16,45,55,25.79,58.17,-18.19
139,49.25,103,-21.63,28.92,33,118,-7,63,-18,64.52,72,67,139,23
69.42,-39,19.04,0.39,-0.67,17.12,127,87,16,67,-12,19.87,23.91,139,110
54.74,-23,10.78,105,-16,-13,12,39.9,73.95,13,139,-3,-22,40,32.06
41.2,-7.03,106,100,38,19.19,116,84,36.98,122,-35,81,60.79,65.82,140
79,-29,-8.39,-40,31.09,76,71,-47,4.37,71.31,43.58,43.01,33.29,58.61,112
71,-8.13,144,-10,-38,53,51,-0.3,68.42,-38,84,10,66.97,48,-13.35
-22,28,11.4,47.97,-14.13,-22,98,98,15,-49,116,-49,34,47.72,134
29,9,73.16,-3.38,72.16,69.83,24,-35,10.36,43.86,78,55.4,118,110,-10
43.68,1,47.76,136,-26,53,-31,2,-18,42.8,-31,4.08,128,139,148
5,94,93,92,31.39,-20,74.09,-1.23,46.54,55.66,46,-27,-15.54,88,-38
94,-17,85,57.93,71.16,31,108,-13,122,130,-27,89,44,128,69.3
-5,27,-11,-2.29,70.9,138,-4.81,32.31,52.13,0,-42,17.01,-15,128,57.36
-49,35.67,118,139,96,72.22,46.92,-44,96,78,74,119,-47,3,45
-28,-2,149,7.62,41.21,14.84,65.51,148,-41,12.13,67.17,37.37,87,26,-29
-21.84,26.05,9,-10.12,24.55,88,133,127,18.16,76,1,44,-10.17,51.42,-7
43,-40,59,119,20.84,48.15,57.4,-5.03,37,28.53,-9.97,-1.3,5.57,-23,-27
35,-10.05,72.13,69.66,-1.43,-23,22.84,44,41.25,-19.41,-8,-39,85,45,42.81
26.59,132,58.16,143,47,122,30.23,69,-15.42,-9,63.69,11.41,106,44.58,27.35
29.06,106,32.51,100,73,20,14,18.39,98,74.83,31.62,98,72,41,132
139,99,46.5,-24.96,82,73,64.81,144,58.85,39,112,103,45.28,-12,68.59
22.99,57.25,66.63,28,37,52,44.73,32.09,17,95,13,10.71,-23.24,68,-38
52.85,63,18.87,70,126,21,13.35,66.94,61.91,-9,31.43,-9.3,-17.5,-3,142
-4.96,-11,113,-41,-20.9,12,-20.14,58,72.72,-24.14,147,7.43,26.67,140,28.95
147,114,69,71.55,40,-14.41,50.78,-6,129,-18.89,114,73.1,60.72,46,129
92,47.23,-18,13,-2.41,-20.84,57,12.66,-49,101,56.32,83,122,70,-2.34
62,27.47,137,63,-30,95,3.58,63.47,-38,13.26,92,19.9,-21.71,146,113
-25,41,135,-13,70.2,-31,20.45,11.84,-17,137,-38,-29,110,92,39.59
69.37,-24.74,44,-19,128,12.71,6.36,-5.26,48,142,56.07,108,-8.23,57.01,-3
93,8,-34,-14,73,4.8,110,-3.18,42,74.07,19,-21.35,48,108,-13.88
-25,61.38,138,66,111,15.59,86,-11.79,-11.11,14.01,-17.45,12,13.84,-21.3,144
-35,-21,52.36,103,98,120,21,22.01,4,147,10,69,5,23.91,1.77
61.17,108,70.47,110,72.59,7,109,-4,35.01,-24.72,56.75,98,89,137,53
1,47.5,38,74,-24.14,-2,31.98,30.65,123,11.38,23,138,-27,126,28
-15.62,12.74,53,135,32.94,-47,66,33.56,8,74.72,116,-3,74,-17,-23.71
22.58,49,66,45.8,-33,64,-22,35.9,50,88,117,25,73.05,8.09,139
87,-22.5,64.91,-18,33.3,5,48.25,-3.39,101,55,35,70.87,6,97,-9
